global_update_round,loss,accuracy
0,4.1245398019634045,0.008338849582627683
1,4.076745699548197,0.04882955219518066
2,4.015021318738505,0.06258435563044282
3,3.98647441408013,0.0695735151259854
4,3.8970464847418733,0.07349363410503512
5,3.8155159981779585,0.09674784866277521
6,3.7752286606469196,0.09730663755233272
7,3.8026352219265838,0.10020374302588482
8,3.785249891319087,0.09664468763701074
9,3.7843992307833543,0.09396250096713461
10,3.721809799952402,0.08081806693431222
