global_update_round,loss,accuracy
0,4.127475689891878,0.008089543770363557
1,3.9459470160232546,0.05337723408096421
2,3.734945127483034,0.13198593571348743
3,3.645691492257399,0.18203622671354763
4,3.5756233766074583,0.23064226335290527
5,3.5211189490198493,0.26163355484298034
6,3.421088743745611,0.29345873129131816
7,3.310783017297891,0.3196444383311985
8,3.182147237312806,0.33962329032091676
9,3.0838445807073502,0.35666205307634774
10,2.9543806893456823,0.37097564540116745
