global-update-round,test-loss,test-accuracy
0,2.3722964973449705,0.0925
1,2.3269904098510743,0.1079
2,2.2841287517547606,0.1259
3,2.2486635318756103,0.1475
4,2.2123951362609864,0.1763
5,2.174084422302246,0.2305
6,2.1358970108032227,0.2997
7,2.105951377105713,0.3408
8,2.065270956039429,0.3896
9,2.0284931613922117,0.4375
10,1.996684956741333,0.4757
11,1.9662130868911742,0.5046
12,1.9327297771453857,0.5259
13,1.899086283493042,0.5474
14,1.867126359939575,0.5651
15,1.827585126876831,0.5908
16,1.787897791671753,0.6036
17,1.756414768409729,0.6141
18,1.7180901454925537,0.6276
19,1.6784925910949706,0.6378
20,1.6422454599380494,0.6474
21,1.608377032852173,0.6586
22,1.5803272212982178,0.6584
23,1.5486584632873535,0.6613
24,1.5124667337417603,0.6731
25,1.4848687564849854,0.6749
26,1.4598736383438111,0.67
27,1.4315410854339599,0.6772
28,1.405424095916748,0.6746
29,1.3776317752838134,0.6755
30,1.356670112991333,0.68
31,1.335750280570984,0.6776
32,1.3109083837509155,0.6801
33,1.2868983306884765,0.6808
34,1.2679092472076416,0.6845
35,1.2433426109313965,0.6889
36,1.2174245056152344,0.6928
37,1.200823048210144,0.6894
38,1.1818488861083984,0.6896
39,1.1621139133453369,0.6938
40,1.1450749279022217,0.6977
41,1.1243553594589233,0.7098
42,1.1056638780593873,0.7127
43,1.0910116752624512,0.7153
44,1.07774955368042,0.7166
45,1.0621365790367125,0.7178
46,1.0437619707107544,0.7228
47,1.0276327205657958,0.7292
48,1.0127753499984742,0.7301
49,0.9967554092407227,0.7336
50,0.9850731239318847,0.73
51,0.9671219646453857,0.7333
52,0.9507065861701965,0.7387
53,0.9371442239761353,0.7418
54,0.9299550169944764,0.7395
55,0.9199362134933472,0.7407
56,0.9087526556015014,0.743
57,0.8935495872497559,0.7467
58,0.8778161081314086,0.7537
59,0.8691267747879028,0.7523
60,0.8564410544395447,0.7543
61,0.8458185189247132,0.755
62,0.8403794031143188,0.7533
63,0.8335717077255249,0.7549
64,0.822377689743042,0.7576
65,0.8179291681289673,0.7606
66,0.811430149269104,0.7593
67,0.7999523193359375,0.7636
68,0.7893466318130493,0.7655
69,0.7819011954307556,0.7668
70,0.7730638273239135,0.7681
71,0.7629577395439148,0.7733
72,0.7567413145065308,0.7738
73,0.7469258090019226,0.7766
74,0.7426989015579224,0.7764
75,0.7364653175354003,0.7764
76,0.7306112686157227,0.7793
77,0.7231479764938354,0.7817
78,0.7149147562026977,0.7848
79,0.7088388902664184,0.788
80,0.7027710357666016,0.7899
81,0.6990901903152466,0.7918
82,0.6928664068222046,0.7935
83,0.6873178987503051,0.7915
84,0.6842648788452148,0.7915
85,0.6753311022758484,0.7944
86,0.6712053938865662,0.7952
87,0.6673988368988037,0.7978
88,0.6587126844406128,0.8003
89,0.6532252779006958,0.8036
90,0.6481541891098023,0.8058
91,0.6441163702011108,0.8043
92,0.6384622993469238,0.8071
93,0.6338040910243988,0.809
94,0.6316223608016968,0.8096
95,0.6273049268722534,0.8101
96,0.6232811068534851,0.8114
97,0.6218554196357727,0.8091
98,0.6241069761276246,0.8089
99,0.6229084751605988,0.8087
100,0.6197648708343506,0.8089
101,0.617067218208313,0.8104
102,0.6140862682819367,0.81
103,0.6118787108898163,0.8094
104,0.6038258860111236,0.8141
105,0.6020941431999206,0.8153
106,0.5961480410575867,0.8173
107,0.5939606265068054,0.818
108,0.5850433529376984,0.8201
109,0.5792943866729736,0.8223
110,0.5759338444709777,0.8235
111,0.5770172199726105,0.8229
112,0.57203830742836,0.8263
113,0.5678081425189971,0.8266
114,0.5701391128540039,0.8237
115,0.5685735683441162,0.8238
116,0.5634361882209777,0.8253
117,0.5612305961608887,0.8281
118,0.5637865494728088,0.8255
119,0.5551585730552673,0.8303
120,0.5535714647293091,0.83
121,0.5530726764202117,0.8296
122,0.5513632751464844,0.8298
123,0.5521621056556701,0.8296
124,0.552160164308548,0.83
125,0.5477886641502381,0.8323
126,0.5443617017269134,0.8331
127,0.5470087112903596,0.8315
128,0.5439345708847045,0.8337
129,0.5452194983005524,0.8326
130,0.5465253359794616,0.8314
131,0.5468019986152649,0.8289
132,0.5404694259643554,0.8314
133,0.5384049693584442,0.831
134,0.5374256050586701,0.8315
135,0.5373365569114685,0.8313
136,0.5350279712200164,0.831
137,0.5316163190841675,0.8316
138,0.5273652729034424,0.8352
139,0.520846530008316,0.8371
140,0.5200268113613129,0.8382
141,0.5193893601894378,0.839
142,0.5154608743190765,0.8402
143,0.5125711433887482,0.8389
144,0.5099212666511536,0.8405
145,0.5107814467430115,0.8404
146,0.5089626494407654,0.8402
147,0.5080106824874878,0.8407
148,0.508009531211853,0.8407
149,0.5115235576629639,0.8404
150,0.5089584209918976,0.8402
151,0.5076831694602967,0.8393
152,0.5052442122459412,0.8404
153,0.501189605140686,0.8425
154,0.5008952900886535,0.8415
155,0.499383310842514,0.8423
156,0.5034620259761811,0.8393
157,0.5012789084434509,0.8417
158,0.5013850890159607,0.842
159,0.4992436905384064,0.8423
160,0.5011337424278259,0.8417
