global-update-round,test-loss,test-accuracy
0,2.307585008239746,0.1231
1,2.274176876068115,0.1615
2,2.2413592041015624,0.2044
3,2.20878271484375,0.248
4,2.176261289978027,0.2912
5,2.1436925346374514,0.3273
6,2.111372212982178,0.361
7,2.0792556663513184,0.3995
8,2.0792556663513184,0.3995
9,2.047036502456665,0.4345
10,2.014641229057312,0.4671
11,1.9816147441864014,0.4961
12,1.9490295030593872,0.5219
13,1.9159794063568116,0.5437
14,1.8830241287231446,0.5637
15,1.8498271831512452,0.5817
16,1.8177285480499268,0.5973
17,1.7859623027801514,0.6114
18,1.7538005069732665,0.623
19,1.7219430458068847,0.6325
20,1.690188069152832,0.641
21,1.658924372291565,0.6472
22,1.628212608909607,0.6553
23,1.5979693725585937,0.6607
24,1.5678245864868163,0.6665
25,1.5380029489517213,0.6723
26,1.5380029489517213,0.6723
27,1.5092328517913818,0.6774
28,1.4811364429473877,0.6806
29,1.4533524070739745,0.6849
30,1.4263488681793213,0.6883
31,1.3996071430206298,0.6919
32,1.3733826808929444,0.6941
33,1.3482249397277832,0.6965
34,1.3238027109146118,0.6995
35,1.300514208984375,0.7005
36,1.277350085067749,0.703
37,1.2547036808013916,0.7045
38,1.2330872985839845,0.7064
39,1.2118363203048705,0.7083
40,1.1910348566055298,0.7109
41,1.171347177696228,0.7138
42,1.1518097791671753,0.7163
43,1.1331318120956422,0.7182
44,1.1136781436920167,0.7219
45,1.0949927574157714,0.7247
46,1.0775552024841308,0.7269
47,1.0606256078720093,0.7288
48,1.044002318572998,0.7304
49,1.0280330610275268,0.7335
50,1.0123272681236266,0.736
51,0.9973213176727295,0.7378
52,0.9823101427078247,0.7411
53,0.9682508850097656,0.7429
54,0.9547970762252808,0.7444
55,0.9417131143569947,0.7461
56,0.9291928199768067,0.7481
57,0.9163507989883423,0.7494
58,0.9042296621322632,0.752
59,0.8922061052322388,0.7535
60,0.8803708517074585,0.7556
61,0.8688396633148193,0.7574
62,0.8582607187271118,0.7588
63,0.8479879441261291,0.761
64,0.8388448204994202,0.7618
