global-update-round,test-loss,test-accuracy
0,0.7038100710311602,0.49792833401630016
1,0.570792810038585,0.7757592314346856
2,0.5366650441411208,0.7757592314346856
3,0.5294527914367434,0.7757592314346856
4,0.5196882696125246,0.7757592314346856
5,0.5133445947997336,0.7757592314346856
6,0.5038129873127688,0.7757592314346856
7,0.4966657219355166,0.7757592314346856
8,0.4891009031790004,0.7757592314346856
9,0.4854604651333828,0.7757592314346856
10,0.477901638419892,0.7757592314346856
11,0.47053280544537196,0.7765787916040614
12,0.4626876810385882,0.7791285343532305
13,0.45635560576785367,0.7831808040795883
14,0.4555183759408913,0.7853662978645904
15,0.45057551053054173,0.7896917543140737
16,0.4468121913126061,0.7947457086918909
17,0.4432194471218132,0.7997541319491873
18,0.43764416563463676,0.8062650821836725
19,0.4338204297397174,0.8100896963074261
20,0.4315086055017965,0.8137777170696171
21,0.42937348756623855,0.8166917087829532
22,0.42937348756623855,0.8166917087829532
23,0.42994593425466404,0.8175568000728498
24,0.4288078400246656,0.8188772025679552
25,0.4258822634458618,0.8206073851477484
26,0.4255208226602401,0.8213358830760825
27,0.4240028483996934,0.8225196922096253
28,0.4254796751067758,0.8235669079816055
29,0.4235779672341394,0.8255247461640031
30,0.4235779672341394,0.8255247461640031
31,0.4235779672341394,0.8255247461640031
32,0.4242615924910412,0.8256158084050449
33,0.4262569304649792,0.8262532440923371
34,0.42623025226944733,0.8263898374538997
35,0.4249584825834724,0.8271183353822338
36,0.42651543897102423,0.8267996175385877
37,0.42747357093218064,0.8271638665027546
38,0.42667424419899647,0.8275281154669216
39,0.4272094941153333,0.8274825843464008
40,0.4279164692604688,0.8276647088284843
41,0.42762540056857123,0.8280744889131721
42,0.4283527446043913,0.8283932067568183
43,0.4300432574720226,0.82848426899786
44,0.43051986972670064,0.82848426899786
45,0.42949993973063166,0.8283021445157766
46,0.43077949819107586,0.8286663934799435
47,0.4315714848061617,0.8288940490825479
48,0.4315210333809698,0.8292582980467149
49,0.4322880610239472,0.8296225470108819
50,0.4320911319237483,0.8300323270955698
51,0.4342409767088699,0.8301689204571324
52,0.43324191091664527,0.8303055138186951
53,0.4332022511046674,0.8305787005418204
54,0.4332920150103771,0.8306242316623412
55,0.43343806417675634,0.8308063561444247
56,0.4343940872901375,0.8308518872649456
57,0.4350561454084105,0.8310795428675499
58,0.4353317278892525,0.8308974183854665
59,0.4350116079537393,0.830715293903383
60,0.43513654037473504,0.8308063561444247
61,0.43587596695567393,0.8308518872649456
62,0.4366353787083186,0.8312161362291126
63,0.4377096646449629,0.8309429495059873
64,0.438013707028817,0.8311706051085918
65,0.438013707028817,0.8311706051085918
66,0.438013707028817,0.8311706051085918
67,0.4374736870040237,0.8311706051085918
68,0.436472302918681,0.8313071984701543
69,0.4364557996156822,0.8313527295906752
70,0.4364557996156822,0.8313527295906752
71,0.4364557996156822,0.8313527295906752
72,0.4366628248845815,0.831808040795884
73,0.4366378761383211,0.8320812275190093
74,0.4376053947984035,0.8323544142421345
75,0.4387398351439957,0.8315803851932796
76,0.4404351183589037,0.8316259163138005
77,0.43907862274513126,0.8319446341574466
78,0.43944824776981434,0.8320356963984884
79,0.4395132692699435,0.8323544142421345
80,0.43762313243291234,0.8324454764831762
81,0.4380992116191232,0.8326731320857806
82,0.4391289710216942,0.8323088831216137
83,0.43888543917117473,0.8327641943268224
84,0.438009121007337,0.8326276009652598
85,0.4390154749851151,0.8327186632063015
86,0.4390154749851151,0.8327186632063015
87,0.4385438098481068,0.8328097254473432
88,0.43938120528604413,0.8326731320857806
89,0.4386950116261093,0.832900787688385
90,0.43844898662264054,0.8329463188089059
91,0.4385580871294405,0.8327641943268224
92,0.438107056451214,0.8329918499294268
93,0.43837156318789955,0.8329463188089059
94,0.44061525928698964,0.8328552565678642
95,0.4402137164594545,0.832900787688385
96,0.4386754524011416,0.8328552565678642
97,0.43901010374442556,0.8330373810499476
98,0.438726168981923,0.8330829121704685
99,0.43813426124535587,0.8330829121704685
100,0.4382059854740969,0.8333560988935937
101,0.4374791641506304,0.8332195055320312
102,0.4391550712288444,0.8329463188089059
103,0.4376218238717322,0.8332195055320312
104,0.4375925644637185,0.8333105677730729
105,0.4374877931163843,0.8335837544961981
106,0.43797509806927876,0.8336748167372399
107,0.4383968365559871,0.8334471611346356
108,0.43851579580075567,0.8336748167372399
109,0.4399713903471501,0.833629285616719
110,0.43986196421982027,0.8335382233756773
111,0.4401872647740566,0.8337658789782817
112,0.43951375730994163,0.8335837544961981
113,0.4408107144972755,0.8338569412193234
114,0.44013597806425026,0.833993534580886
115,0.4405355921361755,0.8342211901834904
116,0.4395225673882746,0.833993534580886
117,0.44088249024605375,0.8341756590629695
118,0.4402674468430004,0.833993534580886
119,0.4386679633677736,0.8335837544961981
120,0.4390658519418167,0.8338569412193234
121,0.43908232150603005,0.8339024723398443
122,0.4392151999754728,0.8339024723398443
123,0.43972274062249556,0.8342211901834904
124,0.4402821665062462,0.8344943769066157
125,0.43937520466720137,0.8344033146655739
126,0.43898075152218563,0.8343577835450531
127,0.4383419921411949,0.8343577835450531
128,0.4382430779468773,0.8343577835450531
129,0.43790003504686026,0.8344488457860948
130,0.43725022339122854,0.8348130947502618
131,0.4377878746449912,0.8348586258707826
132,0.4377878746449912,0.8348586258707826
133,0.43779219195028907,0.8345399080271365
134,0.43773881990564484,0.8345399080271365
135,0.43938515784771603,0.8348586258707826
136,0.43902314630345246,0.8345854391476574
137,0.4382555214362094,0.8345854391476574
138,0.43793509446472245,0.8348586258707826
139,0.43682298819636545,0.8356326549196376
140,0.43734540719182224,0.835496061558075
141,0.438013318359746,0.8356326549196376
142,0.43762919770690506,0.8356781860401584
143,0.436480261103538,0.8356326549196376
144,0.43696687382513644,0.8357692482812002
145,0.43646277829021596,0.8356326549196376
146,0.4359747503199267,0.8359058416427628
147,0.4367036134261053,0.8360424350043254
148,0.43692572457821965,0.8359058416427628
149,0.4369080694018234,0.8363156217274507
150,0.4362441877825297,0.8361334972453672
151,0.4362441877825297,0.8361334972453672
152,0.4369978626607106,0.8359058416427628
153,0.43655294827716257,0.8365432773300551
154,0.4384122175992971,0.8364977462095342
155,0.4378653588486256,0.8364522150890134
156,0.4376527578654969,0.8363611528479716
157,0.4367699827407763,0.8365432773300551
158,0.4367699827407763,0.8365432773300551
159,0.4364429585123759,0.8366343395710969
160,0.43596860074239235,0.8365888084505759
161,0.43689253575238557,0.8364066839684925
162,0.4364833255579024,0.8364522150890134
163,0.4374792012763209,0.8365888084505759
164,0.4380663637200248,0.8364977462095342
165,0.43776726784593434,0.8367254018121386
166,0.43776726784593434,0.8367254018121386
167,0.4375515948964594,0.8365432773300551
168,0.4377337288445084,0.8368164640531803
169,0.4366067940543021,0.8368164640531803
170,0.4361103076359041,0.836953057414743
171,0.4361103076359041,0.836953057414743
172,0.4365953345043229,0.8366798706916178
173,0.43663409576603596,0.8368619951737012
174,0.43602121870130084,0.8372717752583891
175,0.4353422653326076,0.8372717752583891
176,0.4364397364366588,0.83731730637891
177,0.4368826264496607,0.8372717752583891
178,0.43759442070482185,0.83731730637891
179,0.43750845193482973,0.8374083686199517
