global-update-round,test-loss,test-accuracy,train-loss,train-accuracy
0,2.35804617767334,0.0794,2.3562288958231608,0.08286666666666667
1,2.3205003631591796,0.1004,2.319302338663737,0.10786666666666667
2,2.284527614593506,0.1447,2.2841081553141276,0.15103333333333332
3,2.250281485366821,0.2032,2.2506117045084637,0.20921666666666666
4,2.21611556930542,0.2631,2.2171942766825357,0.26453333333333334
5,2.181366586303711,0.3153,2.1833284996032716,0.3179666666666667
6,2.1489241611480714,0.3613,2.1516395619710287,0.36488333333333334
7,2.1175415981292725,0.4041,2.121193475341797,0.4034
8,2.085149880218506,0.4434,2.0896399383544924,0.43721666666666664
9,2.052170217132568,0.4694,2.0573911664326987,0.46786666666666665
10,2.0205045658111573,0.4992,2.0264994097391766,0.49423333333333336
11,1.987524811553955,0.5208,1.994125542195638,0.5164
12,1.9535894788742065,0.5419,1.9609412353515625,0.5366666666666666
13,1.921443653869629,0.5636,1.929480430094401,0.5536833333333333
14,1.8892055870056153,0.5754,1.89803839747111,0.5675833333333333
15,1.8554827707290649,0.5904,1.865140140279134,0.5797833333333333
16,1.8224073373794556,0.6047,1.8325420417785645,0.5935833333333334
17,1.7892362237930297,0.6156,1.8002850143432618,0.6046833333333334
18,1.7560099672317504,0.6289,1.767626525624593,0.6155166666666667
19,1.723735564994812,0.6372,1.7360456888834634,0.62405
20,1.6908819240570068,0.6455,1.7039540367126464,0.6320333333333333
21,1.657971420288086,0.652,1.6716281084696452,0.6386833333333334
22,1.6260622053146363,0.6565,1.6404929466247558,0.64445
23,1.5944127458572388,0.6633,1.6094152384440104,0.6502833333333333
24,1.5643049297332763,0.6682,1.5798805775960287,0.6544
25,1.5342533279418946,0.6734,1.550409824625651,0.6586
26,1.504971964263916,0.6783,1.5216626731872558,0.6635166666666666
27,1.4763421298980712,0.6794,1.4936448384602865,0.66635
28,1.4477931732177733,0.6819,1.4655078453063966,0.6694833333333333
29,1.4213105041503906,0.6836,1.4395603240966797,0.6720166666666667
30,1.3937710006713868,0.6862,1.4126368049621583,0.67455
31,1.367706833076477,0.6906,1.3868837824503581,0.6780333333333334
32,1.3423082704544067,0.6917,1.3621286432902018,0.68045
33,1.3185405740737914,0.6943,1.3387353047688801,0.6822666666666667
34,1.294675725364685,0.6966,1.3154606137593587,0.6843666666666667
35,1.2722970478057862,0.6974,1.2934159319559733,0.6853333333333333
36,1.2502009748458862,0.7004,1.2717907450358072,0.6872833333333334
37,1.22784565448761,0.7034,1.2496997790018718,0.6906166666666667
38,1.2076508918762208,0.7073,1.2298375897725424,0.6937333333333333
39,1.1885886085510253,0.7084,1.2109096884409587,0.6954166666666667
40,1.1688489756584168,0.7115,1.1915321557362875,0.6979333333333333
41,1.1498724228858948,0.7124,1.1729290752410888,0.6997333333333333
42,1.1314843564987183,0.7163,1.1546300223032633,0.7021
43,1.1142818322181702,0.7177,1.1377261259714762,0.70375
44,1.0960910904884338,0.7196,1.1197625364939372,0.7074333333333334
45,1.0779628429412842,0.723,1.1018742622375488,0.7102666666666667
46,1.0619888560295105,0.7247,1.0860683025360107,0.7125833333333333
47,1.0457523798942565,0.7298,1.0700009180704753,0.7158666666666667
48,1.0297512628555299,0.7321,1.0539195322672525,0.7188166666666667
49,1.0141979261398315,0.735,1.0386150853474936,0.7215333333333334
50,1.000017116546631,0.737,1.024466014099121,0.7229333333333333
51,0.9856599897384644,0.7389,1.0100836411794027,0.7253333333333334
52,0.9703839218139648,0.7426
53,0.9569200221061707,0.7455
54,0.9569200221061707,0.7455
55,0.943516217136383,0.7481
56,0.9295601797103882,0.7504
57,0.9165902383804321,0.7538
58,0.9165902383804321,0.7538
59,0.904765789604187,0.7565
60,0.892617285823822,0.7577
61,0.8811235875129699,0.7588
62,0.8700535802841186,0.7614
63,0.8579911771774292,0.7646
64,0.8476103849411011,0.767
65,0.8382138516426086,0.7688
66,0.8283184730529786,0.7696
67,0.8188472903251648,0.7714
68,0.8101720282554626,0.7725
69,0.8024541181564331,0.7736
70,0.7933382579803466,0.7752
71,0.7851740237236023,0.7762
72,0.776459740447998,0.7773
73,0.7676965950965882,0.7809
74,0.7594857080459595,0.7827
75,0.7521068891525269,0.7833
76,0.7521068891525269,0.7833
77,0.7452239877700806,0.783
78,0.7384571734428406,0.7847
79,0.7304647830963135,0.7873
80,0.7240157488822937,0.7883
81,0.7175483603477478,0.789
82,0.7107042928695678,0.791
83,0.7038223876953125,0.7928
84,0.6977928342819214,0.7945
85,0.6919153560638428,0.7961
86,0.6864766779899597,0.7972
87,0.6804108430862427,0.7992
88,0.6757674921035767,0.799
89,0.6714289197921753,0.7999
90,0.6662827808380127,0.8012
91,0.6610228034973145,0.8019
92,0.655838025188446,0.8036
93,0.6510616453170777,0.8041
94,0.6452822323799133,0.8057
95,0.6399887431144714,0.807
96,0.6343875680923462,0.8099
97,0.6300959065914155,0.8111
98,0.6266268768787384,0.8121
99,0.6222849387645721,0.8117
100,0.6182069087982178,0.8127
101,0.6142256871223449,0.8137
102,0.6102380508422851,0.8146
103,0.6102380508422851,0.8146
104,0.6056094861507416,0.8163
105,0.6012466984272004,0.8176
106,0.596876197719574,0.819
107,0.5918881737709045,0.8203
108,0.5883854510307313,0.8207
109,0.5859406944751739,0.8211
110,0.5827547609329223,0.8218
111,0.5794199489116668,0.8228
112,0.5752874014377594,0.8238
113,0.5718705478191376,0.8246
114,0.5686873240947723,0.825
115,0.5657612723350525,0.8259
116,0.5657612723350525,0.8259
117,0.562042645406723,0.8276
118,0.5590749291419983,0.8283
119,0.5563707843780518,0.8291
120,0.5535892985343933,0.8302
121,0.5502121503829956,0.8314
122,0.5474778292655945,0.8322
123,0.5440964512825012,0.8334
124,0.5413274733066559,0.8339
125,0.5388729014396667,0.8346
126,0.5366312096595764,0.8352
127,0.533843480014801,0.8369
128,0.5311699830055236,0.8382
129,0.5287583504676819,0.8386
130,0.526193796634674,0.8391
131,0.526193796634674,0.8391
132,0.5236437057495117,0.8402
133,0.5209203700065613,0.8413
134,0.5182564074993133,0.8421
135,0.5154792022228241,0.843
136,0.5130544657230377,0.844
137,0.5105591114521026,0.8455
138,0.5087397361755371,0.8457
139,0.5073811803817749,0.8454
140,0.5049175162792205,0.8458
141,0.5028257638454438,0.8465
142,0.5013717134952546,0.8464
143,0.4993015694618225,0.8475
144,0.4973667362213135,0.8478
145,0.49518874282836917,0.8481
146,0.4932684358119965,0.8484
147,0.4921748123645783,0.8484
148,0.49051853609085083,0.849
149,0.49051853609085083,0.849
150,0.48837377805709836,0.8503
151,0.48608102741241455,0.8513
152,0.48608102741241455,0.8513
153,0.48461879425048826,0.8515
154,0.48302688875198363,0.8521
155,0.48158888359069824,0.8527
156,0.48015114579200746,0.8529
157,0.4779880772590637,0.8536
158,0.4766135636806488,0.8538
159,0.4744059420108795,0.8535
160,0.473297794342041,0.8543
