global-update-round,test-loss,test-accuracy,train-loss,train-accuracy
66,1.7146385728528402,0.6260928621166924,1.7248284302787116,0.6252844116618811
67,1.715102093315864,0.6271674561350722,1.7252599628046406,0.6260437979631254
68,1.7082192416278128,0.6281990663927168,1.718609686115308,0.6272745768928778
69,1.6999796463864947,0.6295143694712138,1.7102604747077481,0.6281156330416143
70,1.695681331703356,0.6306405440024758,1.7058380484498326,0.6297834172956678
71,1.7008213199213982,0.6310188010969455,1.7110833987630116,0.6299266977298648
72,1.6999505128466372,0.631543202977915,1.7103447598123234,0.6305084162927047
73,1.6961480894595657,0.6327811352870886,1.7067245103137727,0.6316933454835142
74,1.6917289640161448,0.6338041487925862,1.7023722209608927,0.6328152312832769
75,1.6915026904843407,0.6345004857164963,1.702254393551619,0.6333926514330909
76,1.6915026904843407,0.6345004857164963,1.702254393551619,0.6333926514330909
77,1.6862338471361213,0.6357126277692288,1.6968634762661796,0.6344228377549676
78,1.6908086967578122,0.6363745776845507,1.701679604990444,0.6350561372741184
79,1.680805908254546,0.636873189309079,1.6918748870555946,0.6360992188350728
80,1.6892392061511827,0.6374921554636658,1.699784349929387,0.6363814812904409
81,1.6784517617410646,0.638403411191252,1.6891370385369924,0.6372741183954884
82,1.6859210598658678,0.6387644747814276,1.6966112176117447,0.6378114200237273
83,1.6798691534813002,0.639735907774043,1.690744199443612,0.6386080592378627
84,1.6759981710745617,0.6405354057237176,1.6867986003635045,0.6397671979505166
85,1.6763015425295518,0.6406127764930409,1.6867149561686472,0.6398517334066929
86,1.6767909234281912,0.6416271932463915,1.6875094459467097,0.6405910604471495
87,1.6738261279761553,0.6425900294868598,1.6846973307929363,0.6416656637036273
88,1.6632229711931483,0.6431832053850055,1.6740775326829351,0.642548271178281
89,1.6632229711931483,0.6431832053850055,1.6740775326829351,0.642548271178281
90,1.6689618004084414,0.6437849780352982,1.6798808243549845,0.6429895749156078
91,1.660713807277834,0.6443093799162677,1.6719406529747176,0.6435440701959503
92,1.6662818752132817,0.6451346681223834,1.677706953082495,0.6442533083452257
93,1.6631913119900548,0.646149084875734,1.6748303516326921,0.6455557274920766
94,1.6560574015188942,0.6469313893211145,1.6678662319485822,0.6458881380994137
95,1.6574803265919154,0.647258065902702,1.6692844464940508,0.6464770206839635
96,1.6525632262524041,0.648160724878141,1.6642575366213246,0.6472664958763891
97,1.6525632262524041,0.648160724878141,1.6642575366213246,0.6472664958763891
98,1.6523496119943228,0.6485389819726107,1.6639749069901673,0.647607503309778
99,1.6529601949513357,0.6495362052216672,1.6646019633184443,0.6482092811334056
100,1.6504419120065204,0.6498456882989606,1.6621201953553546,0.6488998928262352
101,1.6486073633799363,0.6504560577014004,1.6602890575343325,0.6494959394324948
102,1.6500880807410403,0.6502927194106066,1.6613988693514614,0.6497710378661532
103,1.6558606202933832,0.6514102971897218,1.6677103267626017,0.6503427267985993
104,1.6415233281988868,0.6523129561651608,1.6532029526498337,0.6514273596854708
105,1.636350052555308,0.6531038573626884,1.648275314226725,0.6522999375297307
106,1.6402235254701072,0.6537572105258633,1.6520940173693883,0.6528587312230991
107,1.63990790105914,0.653464920952864,1.6514160166547407,0.6529203418098039
108,1.6403737363855235,0.6540666936031567,1.6520643656588714,0.6536897577414419
109,1.6328395977534966,0.6552100616387129,1.6446519245657043,0.6544735017164997
110,1.6353513964049138,0.6553562064252125,1.647103146856895,0.6547486001501579
111,1.642801987254064,0.6555109479638592,1.6547439228647132,0.6547514657588418
112,1.642801987254064,0.6555109479638592,1.6547439228647132,0.6547514657588418
113,1.6415799109784068,0.6561728978791812,1.6537781523639394,0.6552386192351117
114,1.634350004119347,0.6573592496754727,1.646452603499447,0.6564149515998693
115,1.631578239242252,0.6575053944619723,1.6437177441693405,0.6563461769914547
116,1.6338767623320913,0.6581501508730002,1.6460851153774372,0.6573290807700464
117,1.6358600361744027,0.65876052027544,1.6481411784581064,0.6576614913773835
118,1.6315745693305268,0.6589152618140867,1.6434295444500877,0.6581027951147104
119,1.6379027553195091,0.6590614066005863,1.6499542040808575,0.6583764607440267
120,1.6250232751528753,0.6602735486533188,1.6365335541686226,0.6593149475880171
121,1.6241243245237373,0.6613653361759927,1.6359822583865502,0.6598608460423079
122,1.6313831495316171,0.6606775960042296,1.6435216034408309,0.6595857476086495
123,1.6249823147823663,0.6618295607919328,1.6372238141864304,0.6606030386914484
124,1.6266270078185823,0.6617865770311976,1.6387074293217696,0.6608523466469512
125,1.6235944324668954,0.6623539626729021,1.635766609155471,0.6613810514491383
126,1.6176767477549716,0.662775203528107,1.6296375398270808,0.6619813964684239
127,1.6227709689849121,0.663213637887606,1.6346905509147807,0.6622278388152427
128,1.6119587344043875,0.6637552332728696,1.6242040816152645,0.6626748737699375
129,1.6196650370471115,0.6638326040421929,1.6315238503770355,0.6627995277476889
130,1.6174041486875403,0.6643140221624271,1.6293741352902489,0.6634514537232854
131,1.6135644257905393,0.6651049233599546,1.6255285922631193,0.6643097035241255
132,1.6203229681880629,0.6656465187452181,1.6323311933300346,0.6641191405466436
133,1.612186738410348,0.6663514524212752,1.6243507813350553,0.6652625184115358
134,1.6121290400443011,0.6664975972077749,1.6243573347052442,0.6654215596934945
135,1.6116489838591739,0.6665061939599219,1.623605627514673,0.6658112824745104
136,1.608162717588918,0.6671509503709498,1.620517135081154,0.6660849481038267
137,1.6108754186231065,0.667640965243331,1.6235476768471222,0.6666394433841693
138,1.6125383436186393,0.6678902710555952,1.6249467882820883,0.6669360338829571
139,1.6074192838143382,0.6690250423390043,1.6195844256835472,0.6678000149011651
140,1.6142724678793354,0.6687069625095639,1.6265792714518703,0.6674117249244912
141,1.6074402667317185,0.6692313643905332,1.6194718151241525,0.6683215556816423
142,1.6105137213215412,0.6700308623402079,1.6227172104115068,0.6686152805717462
143,1.6042390561356539,0.6704177161868247,1.616407830748124,0.6690852403959126
144,1.601699356867863,0.6705896512297654,1.6137217824484478,0.6692242224170836
145,1.6065303238138169,0.6707959732812944,1.6190238756811088,0.6695036192637678
146,1.599963210463113,0.6715009069573515,1.6121310899045085,0.6704650309772299
147,1.5942493909413085,0.6724379529413788,1.6061900454724105,0.671038152714018
148,1.605732158415819,0.6718877608039683,1.6176976858891459,0.6708762458233754
149,1.6003904852188249,0.6719221478125564,1.6126920836464689,0.6709163643449505
150,1.594174801825239,0.6730655158481126,1.6061013470764154,0.6715955136030444
151,1.6051466336218372,0.6727302425143781,1.6176143374769112,0.6716513929723813
152,1.6017100104601234,0.6731170963609948,1.6139582801676695,0.6722130522744336
153,1.5952710554325378,0.6743980124309036,1.6073133454056334,0.6726615200334704
154,1.6005930265148853,0.6741916903793747,1.6131241696634735,0.672821994119771
155,1.593247378061955,0.6752920746541956,1.6051446988536522,0.6738507476373057
156,1.590780234944157,0.6754468161928423,1.6028522946027648,0.6744195709610679
157,1.5948158725178305,0.6752404941413134,1.6068211401877974,0.6738077635070465
158,1.5871160584317257,0.6763150881596933,1.5987720728244377,0.6746344916123633
159,1.5889034897441796,0.6764956199547811,1.600589832663519,0.6752076133491515
160,1.5918015710362012,0.6765557972198104,1.6036621491173055,0.6752047477404676
161,1.59725330754477,0.6767535225191923,1.6090457025872962,0.6751331075233691
162,1.5925364676125506,0.6770801991007798,1.6043694571040543,0.6755285615217529
163,1.589587869776407,0.6782751476492181,1.6013762478864422,0.6763166039098365
164,1.5872512573657753,0.6778711002983073,1.5990384918232305,0.6762234716276084
165,1.5832919382673314,0.6785158567093352,1.59488573913492,0.6767636388645312
166,1.5934761570558869,0.6785158567093352,1.6050495487060379,0.6767679372775571
167,1.585711668334645,0.6790574520945987,1.5975019517341724,0.6772651203842208
168,1.585570486789915,0.6792723708982746,1.5968505079111417,0.6777322145997031
169,1.5752366974873104,0.6800976591043904,1.5875522573647536,0.6784844368792375
