global-update-round,test-loss,test-accuracy
0,0.6698991292401079,0.6223648863998543
1,0.559335319992515,0.7786276920275008
2,0.559335319992515,0.7786276920275008
3,0.508267595832782,0.7794927833173975
4,0.47890705170648995,0.7887811319036562
5,0.4556385360389157,0.8023038746983563
6,0.44121467188419294,0.8076765469198197
7,0.43051615843859514,0.817101488867641
8,0.42350023437522233,0.8224286299685836
9,0.4175409920493615,0.8245230615125438
10,0.41299914154357037,0.8252060283203569
11,0.4096717872683893,0.8266174930565041
12,0.40730516692249574,0.8271183353822338
13,0.40646119502671607,0.8282566133952557
14,0.40646119502671607,0.8282566133952557
15,0.4056892259109109,0.8280744889131721
16,0.40457702114006394,0.8286208623594227
17,0.4029805299737808,0.8289395802030688
18,0.4024272802851649,0.8291217046851523
19,0.40199405120184734,0.8297136092519237
20,0.40037145159997145,0.8303965760597368
21,0.3995345412710567,0.8303055138186951
22,0.3995345412710567,0.8303055138186951
23,0.4003371647221357,0.829941264854528
24,0.39895199691587657,0.8304421071802577
25,0.3981632861761927,0.8305787005418204
26,0.39778531742395556,0.8308518872649456
27,0.39693253901043546,0.8301689204571324
28,0.3960599612707715,0.8304421071802577
29,0.39562267135337353,0.8312161362291126
30,0.3958318216881129,0.8312616673496335
31,0.39544370407474794,0.8321267586395301
32,0.39418676857717516,0.8326276009652598
33,0.39340265923030976,0.8333560988935937
34,0.39348384536463876,0.8328552565678642
35,0.394137637958128,0.8326276009652598
36,0.39377585971951945,0.8325820698447389
37,0.39237358693525515,0.8329463188089059
38,0.3911533098655478,0.8340845968219278
39,0.3902852620028985,0.8344488457860948
40,0.3903043638219904,0.8335837544961981
41,0.3907066611911909,0.8330829121704685
42,0.3907066611911909,0.8330829121704685
43,0.39030560959516064,0.8337203478577607
44,0.39015692893378545,0.8327186632063015
45,0.39017540767089387,0.8335382233756773
46,0.38979624429643794,0.834039065701407
47,0.39029717961008126,0.8331284432909893
48,0.38978316584924355,0.8331284432909893
49,0.38978316584924355,0.8331284432909893
50,0.38890256040632437,0.8337203478577607
51,0.38776612476112143,0.8345854391476574
52,0.3870365683598113,0.8351773437144289
53,0.386766845485321,0.835450530437554
54,0.3871143425997612,0.8346309702681783
55,0.38618588231547046,0.8348586258707826
56,0.3857074257607007,0.8353594681965123
57,0.385500040850244,0.8351773437144289
58,0.3849095035510078,0.835450530437554
59,0.3847106557473597,0.8348586258707826
60,0.3842210462443659,0.8351318125939079
61,0.3842948177052625,0.8349496881118245
62,0.38374975216886426,0.8352228748349497
63,0.38372053915710824,0.8354049993170332
64,0.3822625444239673,0.8365432773300551
65,0.38234777074528215,0.8357692482812002
66,0.3824802994082188,0.8359513727632837
67,0.3823150826169185,0.8359058416427628
68,0.3829105199862388,0.8357692482812002
69,0.3832527306628825,0.8356326549196376
70,0.3822521021830408,0.8363156217274507
71,0.3812776167460143,0.8363156217274507
72,0.38040471210487553,0.8365888084505759
73,0.38102424131175544,0.8371351818968265
74,0.3809742447956823,0.8370441196557847
75,0.3802359591024102,0.8368164640531803
76,0.380177196364083,0.8371351818968265
77,0.38030556217327866,0.83731730637891
78,0.3804311973770823,0.8375449619815144
79,0.3795241991288077,0.8381368665482858
80,0.3794201721190017,0.8377270864635978
81,0.38021930673216525,0.8372262441378683
82,0.3797863935645919,0.8382734599098484
83,0.37973086186859584,0.8379092109456814
84,0.3802811613240507,0.8368619951737012
85,0.3791071774936442,0.836907526294222
86,0.3786384958509419,0.8379547420662022
87,0.37889886989036836,0.836953057414743
88,0.3787200548053629,0.83731730637891
89,0.37846984480300444,0.8376360242225561
90,0.3786575291069165,0.83731730637891
91,0.3788643555036959,0.8374083686199517
92,0.3793797898106913,0.8369985885352639
93,0.3788310207587005,0.8374083686199517
94,0.3780376194376972,0.8369985885352639
95,0.3782072012983417,0.8375449619815144
96,0.37848303812273004,0.8374994308609935
97,0.3780478263755631,0.8379092109456814
98,0.3784535182703987,0.8375904931020353
99,0.3782175151408275,0.8376360242225561
100,0.3794703113844403,0.8370896507763056
101,0.3787039726075647,0.8379092109456814
102,0.3775630275804651,0.8381368665482858
103,0.3777676154283728,0.8381368665482858
104,0.3773269310721835,0.8386377088740153
105,0.3784994293756185,0.8374083686199517
106,0.37734679064615845,0.838410053271411
107,0.3772871649634918,0.8390930200792242
108,0.3768522160705558,0.8389108955971406
109,0.376347130777753,0.8390474889587033
110,0.3764128904929281,0.8389108955971406
111,0.3763839049900088,0.8390019578381824
112,0.37671163840594146,0.8390474889587033
