global_update_round,loss,accuracy
0,4.138920622002386,0.01858617814189799
1,3.976585350864014,0.0634870146058819
2,3.7538940745034672,0.18160638910619567
3,3.5826825326807548,0.23237880728660712
4,3.492686485738559,0.25743833979522535
5,3.3906564261032925,0.28075273161799474
6,3.282218095087416,0.3019695159168866
7,3.143731729750401,0.32034937200725566
8,2.993311656256901,0.3473173834925165
9,2.841241989121969,0.3734171230109265
10,2.841241989121969,0.3734171230109265
