global_update_round,loss,accuracy
0,4.1610800862956925,0.004762600689459522
1,4.079168725675557,0.054417441090755914
2,4.013143648813121,0.054417441090755914
3,4.013143648813121,0.054417441090755914
4,3.895051368983667,0.054417441090755914
5,3.770778193577568,0.05488166570669601
6,3.7103791056879336,0.07617582077491124
7,3.6843217496687566,0.11838587381687199
8,3.668264854434235,0.13857964461026623
9,3.662856840141849,0.1664932988317014
10,3.69502350110883,0.17810751098235086
