global_update_round,loss,accuracy
0,4.154001628194633,0.006189661545867971
1,3.902534674084701,0.07182586418850959
2,3.6597654907806887,0.09838123157071259
3,3.6597654907806887,0.09838123157071259
4,3.6597654907806887,0.09838123157071259
5,3.561506733544641,0.18290449868039854
6,3.399436989708462,0.23591207241904008
7,3.14013534271347,0.2913869140238818
8,2.8510043743364384,0.3422452997257636
9,2.607381292285275,0.38329479122787413
10,2.4236889295259165,0.42322670495086956
