global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall,attack-success-rate
0,0.7461602128887798,0.401402358512043,,,,0.7627828620862359
1,0.7461602128887798,0.401402358512043,0.28888888888888886,0.28888888888888886,1.0,0.7627828620862359
2,0.7461602128887798,0.401402358512043,0.28888888888888886,0.28888888888888886,1.0,0.7627828620862359
3,0.7461602128887798,0.401402358512043,0.28888888888888886,0.28888888888888886,1.0,0.7627828620862359
4,0.5836166587134493,0.7945180530892866,0.5777777777777777,0.25,0.23076923076923078,0.39229613440786776
5,0.5327699909020017,0.8121385967308655,0.6444444444444445,0.38461538461538464,0.38461538461538464,0.37180713017347355
6,0.4967296321399767,0.812684970177116,0.7333333333333333,0.5555555555555556,0.38461538461538464,0.2944042252879843
7,0.47897042243775845,0.8140053726722215,0.8,0.8333333333333334,0.38461538461538464,0.32777853662978645
8,0.4843806210466515,0.8178755179164959,0.7111111111111111,0.5,0.15384615384615385,0.547921504348222
9,0.4888117368639327,0.8206984473887903,0.6444444444444445,0.2857142857142857,0.15384615384615385,0.6424896416700815
10,0.47907666148739053,0.8202886673041023,0.6,0.0,0.0,0.6547375130901971
11,0.4723404728584166,0.8201976050630606,0.6888888888888889,0.0,0.0,0.6811910941128261
12,0.47181345214447745,0.8212448208350408,0.6444444444444445,0.0,0.0,0.7121522560670218
13,0.46462901431137826,0.8239766880662933,0.6888888888888889,0.0,0.0,0.7128807539953558
14,0.4622369938272762,0.824477530392023,0.7333333333333333,1.0,0.07692307692307693,0.7274507125620362
15,0.46753244574146074,0.8222920366070209,0.6666666666666666,0.0,0.0,0.7646951691481128
16,0.4579626429967312,0.8227473478122297,0.6666666666666666,0.0,0.0,0.7472567499886172
17,0.4540895322130899,0.8239311569457725,0.6888888888888889,0.3333333333333333,0.07692307692307693,0.7534489823794563
18,0.4508599167676027,0.8239311569457725,0.7333333333333333,0.6666666666666666,0.15384615384615385,0.7509903018713291
19,0.44885280884251766,0.8253881528024405,0.6888888888888889,0.0,0.0,0.755771069526021
20,0.4426720495926999,0.8245230615125438,0.6888888888888889,0.0,0.0,0.7538132313436233
21,0.43655469846037226,0.8287574557209852,0.6888888888888889,0.3333333333333333,0.07692307692307693,0.7513090197149752
22,0.44590540096819825,0.8260255884897327,0.7111111111111111,0.5,0.07692307692307693,0.7809497791740655
23,0.43608539073957814,0.8282110822747348,0.6666666666666666,0.0,0.0,0.7602331193370668
24,0.4367008112397767,0.8269817420206711,0.7333333333333333,1.0,0.07692307692307693,0.7669261940536357
25,0.434842710161081,0.8255247461640031,0.6444444444444445,0.2,0.07692307692307693,0.7651049492328006
26,0.4394885890227559,0.8267996175385877,0.6444444444444445,0.2,0.07692307692307693,0.7804944679688567
27,0.43778889879298677,0.8278923644310886,0.7555555555555555,1.0,0.15384615384615385,0.782588899512817
28,0.43123683144376124,0.8297591403724446,0.7111111111111111,0.5,0.3076923076923077,0.7742567044574967
