global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall,attack-success-rate
0,2.35374677772522,0.0914,,,,0.0022
1,2.35374677772522,0.0914,0.28,0.28,1.0,0.0022
2,2.35374677772522,0.0914,0.28,0.28,1.0,0.0022
3,2.35374677772522,0.0914,0.28,0.28,1.0,0.0022
4,2.1728555488586427,0.2899,0.79,0.5897435897435898,0.8214285714285714,0.0532
5,2.0114973064422608,0.4664,0.74,0.5263157894736842,0.7142857142857143,0.3335
6,1.85967678565979,0.4811,0.74,0.5277777777777778,0.6785714285714286,0.5007
7,1.732939995956421,0.4869,0.65,0.4222222222222222,0.6785714285714286,0.5705
8,1.5650487770080566,0.6109,0.83,0.6896551724137931,0.7142857142857143,0.3933
9,1.4388875148773193,0.6453,0.79,0.6206896551724138,0.6428571428571429,0.3529
10,1.3458340461730958,0.6506,0.75,0.5555555555555556,0.5357142857142857,0.3855
11,1.2453753044128417,0.6798,0.77,0.6,0.5357142857142857,0.3549
12,1.157769377708435,0.7055,0.8,0.7,0.5,0.3269
13,1.0821023641586305,0.7279,0.82,0.7777777777777778,0.5,0.3053
14,1.0139614623069764,0.7473,0.78,0.625,0.5357142857142857,0.2797
15,0.9502688881874084,0.7649,0.81,0.68,0.6071428571428571,0.2494
16,0.8914229819297791,0.7851,0.88,0.8076923076923077,0.75,0.2171
17,0.8579407609939576,0.791,0.85,0.8095238095238095,0.6071428571428571,0.2351
18,0.8579407609939576,0.791,0.77,0.6086956521739131,0.5,0.2351
19,0.8253380723953248,0.7974,0.8,0.6818181818181818,0.5357142857142857,0.2459
20,0.7970428120613098,0.8035,0.83,0.7619047619047619,0.5714285714285714,0.2576
21,0.7542028043746948,0.8174,0.83,0.72,0.6428571428571429,0.2226
22,0.7254577198982238,0.8204,0.8,0.625,0.7142857142857143,0.2184
23,0.6919186546325684,0.8313,0.85,0.7241379310344828,0.75,0.1932
24,0.6791541535377502,0.829,0.82,0.6785714285714286,0.6785714285714286,0.2171
25,0.6626665635108948,0.8322,0.85,0.8095238095238095,0.6071428571428571,0.2248
26,0.6441032837867737,0.8383,0.83,0.7391304347826086,0.6071428571428571,0.2242
27,0.6342751468658447,0.8383,0.8,0.6538461538461539,0.6071428571428571,0.2404
28,0.6230456880569458,0.8404,0.8,0.6538461538461539,0.6071428571428571,0.2475
29,0.6069249660491943,0.8443,0.81,0.68,0.6071428571428571,0.246
30,0.5938473045349121,0.8465,0.79,0.6206896551724138,0.6428571428571429,0.2441
31,0.5850521450042725,0.8493,0.79,0.6296296296296297,0.6071428571428571,0.2514
32,0.5702209417819977,0.8531,0.69,0.4666666666666667,0.75,0.2434
33,0.5702209417819977,0.8531,0.77,0.5581395348837209,0.8571428571428571,0.2434
34,0.5561438014030456,0.8579,0.81,0.6363636363636364,0.75,0.2339
35,0.5518403829574585,0.8566,0.81,0.6666666666666666,0.6428571428571429,0.2532
36,0.5511879186630249,0.8553,0.81,0.6956521739130435,0.5714285714285714,0.2806
37,0.5294487704277039,0.8612,0.83,0.6774193548387096,0.75,0.2396
38,0.521714031124115,0.8627,0.88,0.8333333333333334,0.7142857142857143,0.2396
39,0.5113034672737121,0.8658,0.87,0.7586206896551724,0.7857142857142857,0.2319
40,0.5131743656158447,0.8629,0.82,0.6785714285714286,0.6785714285714286,0.26
41,0.5131743656158447,0.8629,0.82,0.7272727272727273,0.5714285714285714,0.26
42,0.5200406542301178,0.8599,0.82,0.7777777777777778,0.5,0.3079
43,0.5012091341018676,0.8647,0.86,0.75,0.75,0.2725
44,0.49275983433723447,0.8657,0.86,0.7692307692307693,0.7142857142857143,0.2653
45,0.48714904851913454,0.8688,0.84,0.7307692307692307,0.6785714285714286,0.2724
46,0.4868985493659973,0.8688,0.84,0.75,0.6428571428571429,0.2921
47,0.48101800203323364,0.8699,0.85,0.76,0.6785714285714286,0.2935
48,0.4800115670681,0.8685,0.78,0.59375,0.6785714285714286,0.3069
49,0.47166361622810365,0.871,0.81,0.6451612903225806,0.7142857142857143,0.2991
50,0.4754538123130798,0.8693,0.77,0.5925925925925926,0.5714285714285714,0.3391
51,0.46296541600227353,0.8732,0.81,0.6551724137931034,0.6785714285714286,0.3169
52,0.4657504318714142,0.8731,0.81,0.6956521739130435,0.5714285714285714,0.3516
53,0.4573463794708252,0.875,0.82,0.7083333333333334,0.6071428571428571,0.3346
54,0.4615356924057007,0.8737,0.82,0.75,0.5357142857142857,0.3755
55,0.45809899873733523,0.8749,0.82,0.7777777777777778,0.5,0.3855
56,0.45809899873733523,0.8749,0.84,0.8,0.5714285714285714,0.3855
