global-update-round,test-loss,test-accuracy,train-loss,train-accuracy
46,0.13324865888650528,0.9703,0.10114889557287098,0.9763666666666667
47,0.1331535737610422,0.9704,0.09915848863770564,0.9764166666666667
48,0.1381426116931485,0.9691,0.10141239769756794,0.9765
49,0.13455454671752523,0.9705,0.09824718350917101,0.9773
50,0.138084599871072,0.9697,0.09849518991981944,0.9773
51,0.13945961688047973,0.9694,0.09989978747690717,0.97735
52,0.13774494309514412,0.9698,0.09715121515939633,0.9781
53,0.14309715476884158,0.97,0.10087005263914664,0.9778333333333333
54,0.14039129259455949,0.9701,0.09764416761472822,0.97785
55,0.14254017367098132,0.9699,0.09963786011536917,0.9782166666666666
56,0.14400029418520136,0.9701,0.09721988143796723,0.9785666666666667
57,0.14336406153801362,0.9707,0.09880411513348421,0.9785166666666667
58,0.142900601386356,0.9708,0.095727011074995,0.9793333333333333
59,0.14706044527357007,0.971,0.09853642379020651,0.9788
60,0.14634419695497491,0.9705,0.09578856419051687,0.9794833333333334
61,0.1489384835005505,0.9715,0.09683682249238093,0.9795166666666667
62,0.14745093382234264,0.9707,0.09502139769531787,0.9798
63,0.14964703351972675,0.9713,0.09737881312556565,0.9800166666666666
64,0.1465514823307858,0.9713,0.09331885764325658,0.9802
65,0.15355693546414767,0.9711,0.09615472861106197,0.9803
66,0.1517635566731762,0.9712,0.0931136613316834,0.9805333333333334
67,0.1535062870656071,0.9719,0.09391166132365664,0.98065
68,0.15634707433227568,0.9716,0.0949008291684712,0.9809
69,0.15563007104681292,0.9727,0.09382703887075186,0.98125
70,0.1609269153779076,0.9714,0.09423169318120926,0.9810666666666666
71,0.1547741098544637,0.9721,0.09202752507037172,0.9817666666666667
72,0.1548594943841279,0.9725,0.09046483564817658,0.9817166666666667
73,0.1574765714103198,0.9732,0.09119225227180869,0.98195
74,0.15681624709242079,0.9734,0.09228144646224876,0.9826333333333334
75,0.15962482470131617,0.9726,0.09119870168914397,0.9822333333333333
76,0.1632816394165849,0.9727,0.09251795405534406,0.9827
77,0.16447547427704884,0.9712,0.08997599387050917,0.9827
78,0.16301364091122472,0.9733,0.09162781060322499,0.9827
79,0.16896354585462214,0.9735,0.0903431254002576,0.9834666666666667
80,0.1634747509841807,0.972,0.08941062951038281,0.98345
81,0.16826134825372274,0.9726,0.08926561724270383,0.9826333333333334
82,0.16605763005691973,0.9737,0.08997855765996501,0.9832
83,0.1714933076191185,0.9726,0.09177726022478504,0.9828333333333333
84,0.1691045958068261,0.9737,0.09011591548901052,0.98395
85,0.17345262034353937,0.9727,0.09021296603224861,0.98355
86,0.17268009301710172,0.9726,0.08797750947396271,0.9841166666666666
87,0.17048254684106676,0.9739,0.0881419248616478,0.9842833333333333
88,0.17024081596408136,0.9734,0.08702676795166917,0.9843
89,0.17349453613250426,0.9729,0.09003064935752966,0.9843666666666666
90,0.17560685097558776,0.9729,0.08813041376801363,0.9846
91,0.17360977715847875,0.9744,0.087262526314985,0.9845333333333334
92,0.1790996376923263,0.9728,0.08763421711632982,0.9844166666666667
93,0.17989482894022335,0.9732,0.08743351961614874,0.9848833333333333
94,0.18052174607228944,0.9735,0.08592440653961772,0.9846833333333334
95,0.1851326743432765,0.9727,0.08621320313817511,0.9851166666666666
96,0.18098512010610407,0.9735,0.08679330814884743,0.9849666666666667
97,0.18273417065290268,0.9733,0.08610768794023897,0.9850833333333333
98,0.18183001644747543,0.9731,0.08635305693529857,0.9853
99,0.18683923406655004,0.9735,0.08571813974386702,0.98525
100,0.18272124738334286,0.9741,0.08495274373433398,0.9854333333333334
