global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall,attack-success-rate
0,2.3458233695983886,0.1181,,,,0.1094
1,2.3458233695983886,0.1181,0.28,0.28,1.0,0.1094
2,2.3458233695983886,0.1181,0.28,0.28,1.0,0.1094
3,2.3458233695983886,0.1181,0.28,0.28,1.0,0.1094
4,2.1859021545410156,0.3045,0.5,0.3333333333333333,0.7857142857142857,0.1374
5,2.0399089027404784,0.4382,0.48,0.3181818181818182,0.75,0.1716
6,1.8809879230499267,0.5334,0.52,0.34375,0.7857142857142857,0.1658
7,1.725452308654785,0.5954,0.71,0.4864864864864865,0.6428571428571429,0.1756
8,1.5762649105072022,0.6516,0.73,0.5106382978723404,0.8571428571428571,0.1584
9,1.4443834140777587,0.6824,0.78,0.5833333333333334,0.75,0.1539
10,1.3227166873931884,0.714,0.79,0.6206896551724138,0.6428571428571429,0.1437
11,1.2132060968399048,0.7442,0.79,0.6129032258064516,0.6785714285714286,0.137
12,1.122975923061371,0.7633,0.75,0.5454545454545454,0.6428571428571429,0.1326
13,1.0406246297836304,0.7778,0.79,0.6060606060606061,0.7142857142857143,0.1217
14,0.9722768986701965,0.789,0.82,0.65625,0.75,0.1177
15,0.9154258440971375,0.7978,0.85,0.76,0.6785714285714286,0.1174
16,0.9154258440971375,0.7978,0.82,0.6923076923076923,0.6428571428571429,0.1174
17,0.863863360786438,0.8042,0.81,0.7368421052631579,0.5,0.1152
18,0.8190578149795532,0.811,0.84,0.875,0.5,0.1135
19,0.7812957345962525,0.8188,0.89,0.9473684210526315,0.6428571428571429,0.1129
20,0.7461702709197998,0.8223,0.83,0.7894736842105263,0.5357142857142857,0.112
21,0.7174504531860352,0.8274,0.82,0.8125,0.4642857142857143,0.1119
22,0.6926330535888672,0.829,0.78,0.65,0.4642857142857143,0.1109
23,0.6677587161540985,0.8328,0.85,0.8823529411764706,0.5357142857142857,0.1104
24,0.6478017166137695,0.8356,0.84,0.8,0.5714285714285714,0.1103
25,0.6295505796432496,0.8378,0.81,0.7142857142857143,0.5357142857142857,0.1088
26,0.6128897316932678,0.8418,0.78,0.6363636363636364,0.5,0.1083
27,0.5993840753555297,0.8434,0.88,0.8636363636363636,0.6785714285714286,0.107
28,0.5993840753555297,0.8434,0.88,0.9,0.6428571428571429,0.107
29,0.5865942885398865,0.8453,0.85,0.8095238095238095,0.6071428571428571,0.1082
30,0.5738767056941986,0.8481,0.88,0.9,0.6428571428571429,0.1089
31,0.5607655729293823,0.8515,0.87,0.8571428571428571,0.6428571428571429,0.1082
32,0.5513814168930053,0.8527,0.81,0.8,0.42857142857142855,0.1075
33,0.5417355938911438,0.8545,0.83,0.8235294117647058,0.5,0.1075
34,0.5320712442398071,0.8552,0.82,0.75,0.5357142857142857,0.1072
35,0.5224144614696503,0.8568,0.83,0.72,0.6428571428571429,0.106
36,0.5144561688423157,0.8588,0.84,0.75,0.6428571428571429,0.1063
37,0.5061886642456055,0.8597,0.86,0.85,0.6071428571428571,0.1047
38,0.5001891776561737,0.8601,0.84,0.75,0.6428571428571429,0.1057
39,0.49284424209594724,0.8623,0.83,0.7894736842105263,0.5357142857142857,0.1069
40,0.48785108704566954,0.8628,0.81,0.6956521739130435,0.5714285714285714,0.1056
41,0.48202615270614624,0.8639,0.85,0.9333333333333333,0.5,0.106
42,0.4760124776363373,0.866,0.75,0.5714285714285714,0.42857142857142855,0.1065
43,0.4710484719276428,0.8668,0.74,0.5416666666666666,0.4642857142857143,0.1066
44,0.46579278893470766,0.8691,0.78,0.6363636363636364,0.5,0.1058
45,0.4613486636638641,0.8688,0.8,0.7222222222222222,0.4642857142857143,0.1071
46,0.4570111306190491,0.8705,0.75,0.6153846153846154,0.2857142857142857,0.1072
47,0.4529140202045441,0.8714,0.75,0.6,0.32142857142857145,0.1065
48,0.44938957676887514,0.8712,0.8,0.8333333333333334,0.35714285714285715,0.1069
49,0.4451218203544617,0.8719,0.82,0.9166666666666666,0.39285714285714285,0.1058
50,0.44224502739906313,0.8727,0.77,0.7777777777777778,0.25,0.1058
51,0.44224502739906313,0.8727,0.72,0.5,0.21428571428571427,0.1058
52,0.4382113942146301,0.8741,0.79,0.6666666666666666,0.5,0.1056
53,0.4346205371141434,0.8745,0.79,0.64,0.5714285714285714,0.1061
54,0.4320471669435501,0.8735,0.78,0.59375,0.6785714285714286,0.1055
55,0.42879439244270323,0.8757,0.79,0.6296296296296297,0.6071428571428571,0.1059
56,0.4278050429821014,0.876,0.83,0.72,0.6428571428571429,0.1065
57,0.4247246696949005,0.8759,0.82,0.6923076923076923,0.6428571428571429,0.1065
58,0.42184062733650207,0.8776,0.85,0.782608695652174,0.6428571428571429,0.1062
59,0.41909438304901125,0.8777,0.87,0.8947368421052632,0.6071428571428571,0.1062
60,0.4172054129123688,0.8792,0.89,0.8695652173913043,0.7142857142857143,0.1061
61,0.4172054129123688,0.8792,0.88,0.9,0.6428571428571429,0.1061
62,0.4172054129123688,0.8792,0.79,0.6206896551724138,0.6428571428571429,0.1061
63,0.41482127151489256,0.8794,0.84,0.7142857142857143,0.7142857142857143,0.1056
64,0.41291817631721495,0.8806,0.8,0.6428571428571429,0.6428571428571429,0.1053
65,0.4100807092666626,0.8803,0.81,0.6551724137931034,0.6785714285714286,0.1062
66,0.4080960412979126,0.8811,0.83,0.7391304347826086,0.6071428571428571,0.1055
67,0.40607377314567566,0.8819,0.77,0.6086956521739131,0.5,0.1055
68,0.40457456352710724,0.8823,0.77,0.6923076923076923,0.32142857142857145,0.1062
69,0.402670599937439,0.8824,0.83,0.8666666666666667,0.4642857142857143,0.1066
70,0.40076445982456205,0.8836,0.84,0.9285714285714286,0.4642857142857143,0.1069
71,0.3985768277645111,0.8836,0.77,0.5862068965517241,0.6071428571428571,0.1062
72,0.39666637699604035,0.8845,0.8,0.6666666666666666,0.5714285714285714,0.1056
73,0.39528171052932737,0.8844,0.79,0.6842105263157895,0.4642857142857143,0.1063
74,0.3932978994607925,0.886,0.69,0.45714285714285713,0.5714285714285714,0.1064
75,0.39181327335834504,0.886,0.75,0.5483870967741935,0.6071428571428571,0.1064
76,0.38990101590156556,0.8865,0.8,0.6666666666666666,0.5714285714285714,0.1056
77,0.38814554781913757,0.8877,0.71,0.48148148148148145,0.4642857142857143,0.106
78,0.38618034286499026,0.8866,0.8,0.6428571428571429,0.6428571428571429,0.1058
79,0.38521456608772275,0.8871,0.85,0.76,0.6785714285714286,0.1062
80,0.38341884586811065,0.888,0.85,0.8095238095238095,0.6071428571428571,0.1063
81,0.382653334236145,0.8884,0.86,0.8888888888888888,0.5714285714285714,0.1069
82,0.3802679513454437,0.8883,0.84,0.8333333333333334,0.5357142857142857,0.1061
