global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
0,0.6481991779042718,0.6936210900150253,,,
1,0.6481991779042718,0.6936210900150253,0.28888888888888886,0.28888888888888886,1.0
2,0.6481991779042718,0.6936210900150253,0.28888888888888886,0.28888888888888886,1.0
3,0.6481991779042718,0.6936210900150253,0.28888888888888886,0.28888888888888886,1.0
4,0.5102264359311828,0.7796749077994809,1.0,1.0,1.0
5,0.4746287567815358,0.788098165095843,1.0,1.0,1.0
6,0.45520986101858896,0.7979784182488731,1.0,1.0,1.0
7,0.4429014237891106,0.8033055593498156,1.0,1.0,1.0
8,0.4350005304727084,0.809042480535446,1.0,1.0,1.0
9,0.4284047043096095,0.8158721486135774,1.0,1.0,1.0
10,0.42266991105566193,0.8196967627373309,1.0,1.0,1.0
11,0.4195661944715137,0.8201520739425397,1.0,1.0,1.0
12,0.4169248348104603,0.8227928789327505,1.0,1.0,1.0
13,0.4144927974564236,0.8236124391021263,1.0,1.0,1.0
14,0.4128458405791565,0.8239311569457725,1.0,1.0,1.0
15,0.41056759776581897,0.8245230615125438,1.0,1.0,1.0
16,0.40844164796525356,0.8257068706460866,1.0,1.0,1.0
17,0.40704442942038815,0.8267085552975458,1.0,1.0,1.0
18,0.4061352981166512,0.8269817420206711,1.0,1.0,1.0
19,0.40459919457812726,0.8276647088284843,1.0,1.0,1.0
20,0.4035816664188355,0.8268451486591085,1.0,1.0,1.0
21,0.40294189250779133,0.8278013021900469,1.0,1.0,1.0
22,0.4018254761638762,0.8286208623594227,1.0,1.0,1.0
23,0.4009800376296342,0.8288029868415062,1.0,1.0,1.0
24,0.4003928661976053,0.8294404225287985,1.0,1.0,1.0
25,0.39982706472553775,0.8291217046851523,1.0,1.0,1.0
26,0.39906852935629833,0.8295314847698402,1.0,1.0,1.0
27,0.39826586904005995,0.8298957337340072,1.0,1.0,1.0
28,0.39764007651208283,0.8300778582160907,1.0,1.0,1.0
29,0.3973975571725004,0.8298957337340072,1.0,1.0,1.0
30,0.3965537451560101,0.830351044939216,1.0,1.0,1.0
31,0.396523208667665,0.8308518872649456,1.0,1.0,1.0
32,0.39572377110018253,0.8315803851932796,1.0,1.0,1.0
33,0.39497300785312894,0.8318991030369257,1.0,1.0,1.0
34,0.39482235670773613,0.8321267586395301,1.0,1.0,1.0
35,0.39449361468883387,0.8319901652779675,1.0,1.0,1.0
36,0.3931163596698768,0.8320812275190093,1.0,1.0,1.0
37,0.39245368289865007,0.8326731320857806,1.0,1.0,1.0
38,0.3919913417594016,0.8324910076036971,1.0,1.0,1.0
39,0.39177177623555465,0.8324454764831762,1.0,1.0,1.0
40,0.39137291740004454,0.8318535719164049,1.0,1.0,1.0
41,0.39126651478026486,0.8328097254473432,1.0,1.0,1.0
42,0.39058087049370577,0.8329463188089059,1.0,1.0,1.0
43,0.3898942329103827,0.8328552565678642,1.0,1.0,1.0
44,0.3894850377615741,0.833265036652552,1.0,1.0,1.0
45,0.3896407186564367,0.833993534580886,1.0,1.0,1.0
46,0.38896768353531735,0.8339024723398443,1.0,1.0,1.0
47,0.3882585959383923,0.8334016300141146,1.0,1.0,1.0
48,0.38810612774012504,0.8338114100988026,1.0,1.0,1.0
49,0.38802006300782177,0.8335837544961981,1.0,1.0,1.0
50,0.38730935165043306,0.8328097254473432,1.0,1.0,1.0
51,0.3867601548279862,0.8341756590629695,1.0,1.0,1.0
52,0.38613800079136584,0.8353139370759914,1.0,1.0,1.0
53,0.3859989223098981,0.8356781860401584,1.0,1.0,1.0
54,0.38619894665056026,0.8351773437144289,1.0,1.0,1.0
55,0.38613693202740884,0.835086281473387,1.0,1.0,1.0
56,0.38627361036555197,0.8352684059554706,1.0,1.0,1.0
57,0.38535222899515936,0.8353594681965123,1.0,1.0,1.0
58,0.3852439826614831,0.8348130947502618,1.0,1.0,1.0
