global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
0,2.35381399269104,0.096,,,
1,2.35381399269104,0.096,0.1,0.1,1.0
2,2.35381399269104,0.096,0.1,0.1,1.0
3,2.35381399269104,0.096,0.1,0.1,1.0
4,2.1814158531188963,0.2142,0.57,0.14893617021276595,0.7
5,2.0104868698120115,0.4742,0.54,0.125,0.6
6,1.8404752304077148,0.614,0.6,0.058823529411764705,0.2
7,1.6663306402206421,0.6821,0.6,0.03125,0.1
8,1.499879695892334,0.7128,0.71,0.0,0.0
9,1.3579066497802734,0.7351,0.7,0.0,0.0
10,1.233225728225708,0.7546,0.69,0.0,0.0
11,1.1291712520599366,0.7654,0.76,0.15,0.3
12,1.0401782536506652,0.7806,0.8,0.14285714285714285,0.2
13,0.9644721320152283,0.7972,0.78,0.125,0.2
14,0.9047051712989808,0.8051,0.75,0.10526315789473684,0.2
15,0.8482562322616577,0.8139,0.73,0.0,0.0
16,0.8039422408103943,0.8165,0.77,0.11764705882352941,0.2
17,0.7641870052337646,0.8233,0.78,0.125,0.2
18,0.729478636932373,0.831,0.72,0.125,0.3
19,0.7001241242408752,0.8355,0.76,0.18181818181818182,0.4
20,0.6737159256935119,0.8391,0.8,0.2222222222222222,0.4
21,0.6501958462715149,0.842,0.79,0.13333333333333333,0.2
22,0.6297964692115784,0.8447,0.81,0.15384615384615385,0.2
23,0.6108907996177674,0.8465,0.8,0.1875,0.3
24,0.5942229498863221,0.851,0.81,0.15384615384615385,0.2
25,0.5790623655319214,0.8525,0.78,0.07142857142857142,0.1
26,0.5651909476280212,0.8567,0.83,0.18181818181818182,0.2
27,0.5545361152172089,0.8544,0.67,0.12903225806451613,0.4
28,0.5430902963638305,0.8594,0.77,0.21739130434782608,0.5
29,0.5328928967475891,0.8613,0.61,0.08571428571428572,0.3
30,0.5238272752761841,0.8619,0.63,0.034482758620689655,0.1
31,0.5147592244148255,0.8638,0.75,0.14285714285714285,0.3
32,0.5063824206352234,0.8652,0.7,0.045454545454545456,0.1
33,0.49917078318595887,0.8662,0.74,0.13636363636363635,0.3
34,0.491781938457489,0.8673,0.72,0.125,0.3
35,0.4845848910331726,0.8682,0.72,0.0,0.0
36,0.47858161911964414,0.8681,0.76,0.0625,0.1
37,0.47282363433837893,0.8695,0.73,0.05263157894736842,0.1
38,0.4672029013633728,0.8715,0.75,0.058823529411764705,0.1
39,0.46118015508651733,0.873,0.74,0.0,0.0
40,0.45570530319213864,0.8728,0.75,0.058823529411764705,0.1
41,0.45218407135009764,0.8744,0.81,0.09090909090909091,0.1
42,0.4476807363510132,0.8763,0.82,0.1,0.1
43,0.4436704794883728,0.8771,0.78,0.0,0.0
44,0.4398580200195312,0.877,0.77,0.06666666666666667,0.1
45,0.43582949295043943,0.8774,0.76,0.1111111111111111,0.2
46,0.4326407260894775,0.8783,0.76,0.0625,0.1
47,0.42833937458992005,0.8793,0.77,0.0,0.0
48,0.42522516188621523,0.8808,0.77,0.0,0.0
49,0.4224161565303802,0.881,0.81,0.09090909090909091,0.1
50,0.4194312246322632,0.8814,0.83,0.1111111111111111,0.1
51,0.41639986538887025,0.8823,0.82,0.0,0.0
52,0.41337940249443056,0.8828,0.76,0.0625,0.1
53,0.4106133740901947,0.8837,0.74,0.0,0.0
54,0.4088677888393402,0.8837,0.78,0.16666666666666666,0.3
55,0.40589857077598573,0.8842,0.79,0.17647058823529413,0.3
56,0.4033719169139862,0.8845,0.76,0.0625,0.1
57,0.40084110417366026,0.8844,0.7,0.045454545454545456,0.1
58,0.3980548259735107,0.8852,0.76,0.18181818181818182,0.4
59,0.3956554319381714,0.8856,0.77,0.15789473684210525,0.3
60,0.3933497111797333,0.886,0.83,0.23076923076923078,0.3
61,0.3912411208152771,0.8871,0.77,0.19047619047619047,0.4
62,0.38922392559051516,0.8876,0.74,0.1,0.2
63,0.3868993811368942,0.8878,0.73,0.09523809523809523,0.2
64,0.38573321237564084,0.8888,0.75,0.058823529411764705,0.1
65,0.3846294946432114,0.8892,0.79,0.07692307692307693,0.1
66,0.38301230375766754,0.8892,0.82,0.16666666666666666,0.2
67,0.3815726231098175,0.89,0.76,0.15,0.3
68,0.3799771270990372,0.8914,0.74,0.13636363636363635,0.3
69,0.3784213911294937,0.8917,0.82,0.21428571428571427,0.3
70,0.3771177091598511,0.892,0.79,0.21052631578947367,0.4
71,0.37526774649620054,0.8919,0.72,0.17857142857142858,0.5
72,0.3740179932594299,0.8918,0.73,0.16,0.4
73,0.3727475258827209,0.8916,0.68,0.07692307692307693,0.2
74,0.3716957428693771,0.892,0.72,0.05,0.1
75,0.3709061466217041,0.8924,0.69,0.043478260869565216,0.1
76,0.36925459761619567,0.8927,0.69,0.043478260869565216,0.1
77,0.36825778532028197,0.8929,0.72,0.05,0.1
78,0.3672157510995865,0.8937,0.71,0.0,0.0
79,0.3657843679904938,0.8938,0.66,0.0,0.0
80,0.36488274614810945,0.8948,0.71,0.047619047619047616,0.1
81,0.36376701068878176,0.8947,0.74,0.05555555555555555,0.1
82,0.362729815196991,0.8949,0.76,0.0,0.0
83,0.36217810933589933,0.8954,0.74,0.0,0.0
84,0.36103112800121306,0.8953,0.73,0.09523809523809523,0.2
85,0.35963383219242095,0.8961,0.72,0.09090909090909091,0.2
86,0.35909799065589904,0.8959,0.76,0.15,0.3
87,0.357957822728157,0.8963,0.73,0.13043478260869565,0.3
88,0.35843117427825927,0.8968,0.75,0.058823529411764705,0.1
89,0.3571926810979843,0.897,0.74,0.05555555555555555,0.1
90,0.356064106798172,0.8974,0.77,0.06666666666666667,0.1
91,0.3547847332954407,0.8977,0.78,0.0,0.0
92,0.35416072278022764,0.8979,0.76,0.15,0.3
93,0.35348874831199645,0.8978,0.73,0.05263157894736842,0.1
94,0.35235247251987456,0.8988,0.72,0.05,0.1
95,0.35158402247428894,0.8992,0.74,0.1,0.2
96,0.3503989670991898,0.899,0.73,0.09523809523809523,0.2
97,0.3504210935115814,0.9,0.77,0.06666666666666667,0.1
98,0.3497942988395691,0.8996,0.76,0.0625,0.1
99,0.3491124226808548,0.8988,0.75,0.0,0.0
100,0.3483124259471893,0.899,0.78,0.125,0.2
