global-update-round,test-loss,test-accuracy
0,2.3437397735595704,0.0814
1,2.3437397735595704,0.0814
2,2.3437397735595704,0.0814
3,2.3437397735595704,0.0814
4,2.1880466361999513,0.298
5,2.044431311225891,0.4741
6,1.895330138015747,0.5967
7,1.7404936948776246,0.662
8,1.5873237419128419,0.6937
9,1.4449370067596436,0.7092
10,1.3179880666732788,0.7299
11,1.3179880666732788,0.7299
12,1.3179880666732788,0.7299
13,1.2065151237487792,0.7495
14,1.2065151237487792,0.7495
15,1.107926525115967,0.7692
16,1.0234855654716493,0.7822
17,0.950910196018219,0.7922
18,0.8899281230926513,0.801
19,0.8369695392608643,0.8107
20,0.79163536901474,0.816
21,0.7517566347122192,0.8218
22,0.7166288704872131,0.8275
23,0.6862918566226959,0.8327
24,0.6599669162750245,0.8369
25,0.6363493392467499,0.8418
26,0.6155372124195099,0.8447
27,0.5965457035064697,0.8473
28,0.5802530227661132,0.8503
29,0.5649378540992737,0.8531
30,0.5513082793712616,0.8567
31,0.5388906811714173,0.8603
32,0.5276840920448304,0.8625
33,0.5174599437236785,0.8641
34,0.5076524357795715,0.8658
35,0.49876804485321047,0.8678
36,0.4905529876232147,0.8694
37,0.48302995462417603,0.8704
38,0.4759562369346619,0.8716
39,0.4695542463302612,0.8728
40,0.46339199018478394,0.8739
41,0.4575295702934265,0.8752
42,0.45190222120285034,0.8759
43,0.44677357420921326,0.8761
44,0.4420407151222229,0.8773
45,0.43757607412338256,0.878
46,0.43308367557525634,0.8788
47,0.42892640047073366,0.8795
48,0.42505720314979556,0.8802
49,0.4214266711950302,0.8813
50,0.4179532802581787,0.8813
51,0.41446032104492186,0.8818
52,0.4112435816526413,0.8825
53,0.40816571202278135,0.8829
54,0.40555515940189363,0.8835
55,0.40271572937965394,0.8839
56,0.3998961037158966,0.8846
57,0.39739260869026183,0.8852
58,0.3948784946203232,0.8857
59,0.3923892061948776,0.8863
60,0.39011589934825897,0.8863
61,0.38799497299194335,0.8871
62,0.385806996512413,0.8874
63,0.3836684441328049,0.889
64,0.38172118849754333,0.8894
65,0.37994833970069886,0.8898
66,0.3780108123064041,0.8905
67,0.3762188198328018,0.8908
68,0.3743599826335907,0.8913
69,0.37283888337612153,0.8918
70,0.3712346923351288,0.8923
71,0.3696949549198151,0.8932
72,0.36818472294807436,0.8933
73,0.3665949642658234,0.8936
74,0.3649718126296997,0.894
75,0.3634214382171631,0.8941
76,0.36213558225631715,0.8946
77,0.3609210576057434,0.895
78,0.35967539732456205,0.8957
79,0.3587055439472199,0.8955
80,0.35770908706188204,0.8959
81,0.356826215672493,0.8958
82,0.3556928475379944,0.8959
83,0.3547028781414032,0.8963
84,0.3535979840517044,0.8968
85,0.35249195544719697,0.8978
86,0.35153071422576904,0.8978
87,0.3503944634914398,0.8979
88,0.34954514474868775,0.8981
89,0.34854400634765625,0.8986
90,0.34854400634765625,0.8986
91,0.34757887318134306,0.8986
92,0.3466847550392151,0.8986
93,0.34581846067905425,0.8992
94,0.34581846067905425,0.8992
95,0.34495852818489076,0.8996
96,0.3441268785953522,0.8995
97,0.3432090897321701,0.8995
98,0.3424364954948425,0.8999
99,0.34168602466583253,0.8998
100,0.3409774262189865,0.8996
