global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
0,2.3217023708343505,0.0806,,,
1,2.3217023708343505,0.0806,0.28,0.28,1.0
2,2.3217023708343505,0.0806,0.28,0.28,1.0
3,2.3217023708343505,0.0806,0.28,0.28,1.0
4,2.193168881607056,0.2708,0.65,0.4,0.5
5,2.073351316833496,0.336,0.58,0.28125,0.32142857142857145
6,1.9316761520385741,0.3741,0.57,0.25806451612903225,0.2857142857142857
7,1.8137684692382812,0.4129,0.58,0.26666666666666666,0.2857142857142857
8,1.6525574115753174,0.4803,0.69,0.38461538461538464,0.17857142857142858
9,1.517962882232666,0.533,0.72,0.5,0.25
10,1.4320892793655395,0.609,0.6,0.3333333333333333,0.42857142857142855
11,1.3201855094909667,0.6104,0.62,0.32142857142857145,0.32142857142857145
12,1.247920194721222,0.6344,0.65,0.3939393939393939,0.4642857142857143
13,1.1728832801818847,0.6496,0.62,0.2916666666666667,0.25
14,1.106513903236389,0.6589,0.67,0.35294117647058826,0.21428571428571427
15,1.106513903236389,0.6589,0.7,0.4375,0.25
16,1.0661567842483521,0.6722,0.69,0.4,0.21428571428571427
17,1.011629144001007,0.6724,0.68,0.3333333333333333,0.14285714285714285
18,0.9604864431381226,0.6966,0.68,0.35714285714285715,0.17857142857142858
19,0.9103429214477539,0.7072,0.68,0.16666666666666666,0.03571428571428571
20,0.8785258332252502,0.7221,0.66,0.2857142857142857,0.14285714285714285
21,0.8445857875823974,0.7249,0.66,0.35,0.25
22,0.7985593513488769,0.74,0.64,0.2777777777777778,0.17857142857142858
23,0.7990486927032471,0.7487,0.57,0.25806451612903225,0.2857142857142857
24,0.8036851545333862,0.7438,0.65,0.3793103448275862,0.39285714285714285
25,0.8034181403160096,0.734,0.64,0.34615384615384615,0.32142857142857145
26,0.7341737281799317,0.7698,0.61,0.2608695652173913,0.21428571428571427
27,0.7341737281799317,0.7698,0.64,0.2777777777777778,0.17857142857142858
28,0.7117302995681762,0.7726,0.61,0.28,0.25
29,0.7266746950149536,0.7728,0.6,0.22727272727272727,0.17857142857142858
30,0.7034428948402405,0.7782,0.61,0.21052631578947367,0.14285714285714285
31,0.7009599443435669,0.7753,0.64,0.1,0.03571428571428571
32,0.6726218487262726,0.785,0.69,0.3333333333333333,0.10714285714285714
33,0.7014080549240113,0.774,0.58,0.20833333333333334,0.17857142857142858
34,0.6669780521392822,0.787,0.64,0.25,0.14285714285714285
35,0.698236038351059,0.7704,0.64,0.1,0.03571428571428571
36,0.6942372714042664,0.7746,0.65,0.1111111111111111,0.03571428571428571
37,0.6640974368572236,0.7875,0.63,0.0,0.0
38,0.6813733601570129,0.781,0.7,0.375,0.10714285714285714
39,0.6966184294700623,0.774,0.66,0.2,0.07142857142857142
40,0.6867144300460816,0.7788,0.63,0.2631578947368421,0.17857142857142858
