global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
0,4.1383695111080785,0.009164137788743412,,,
1,4.1383695111080785,0.009164137788743412,0.2,0.2,1.0
2,4.1383695111080785,0.009164137788743412,0.2,0.2,1.0
3,4.1383695111080785,0.009164137788743412,0.2,0.2,1.0
4,3.32754057642877,0.31682470362696974,0.52,0.13157894736842105,0.25
5,2.583098196849497,0.409600852797813,0.53,0.15384615384615385,0.3
6,2.185955248536302,0.4654539514971244,0.6,0.20588235294117646,0.35
7,2.185955248536302,0.4654539514971244,0.6,0.20588235294117646,0.35
8,1.9931429838241195,0.5112316566801063,0.69,0.17647058823529413,0.15
9,1.860501031811744,0.5459539386019961,0.69,0.13333333333333333,0.1
10,1.7716962537992356,0.5695520232456178,0.72,0.2777777777777778,0.25
11,1.7017051774367964,0.5853872407004633,0.71,0.2631578947368421,0.25
12,1.6519329245213892,0.5978611280658167,0.73,0.26666666666666666,0.2
13,1.6047975565035386,0.6079623118385874,0.7,0.08333333333333333,0.05
14,1.5899558647734706,0.6146161980003955,0.64,0.05555555555555555,0.05
15,1.5399408940338473,0.6240124480971089,0.68,0.125,0.1
16,1.5374962946969826,0.629557353231949,0.7,0.08333333333333333,0.05
17,1.4900727627233779,0.6336408105017924,0.69,0.21052631578947367,0.2
18,1.4779365192393423,0.6389450065765154,0.65,0.25806451612903225,0.4
19,1.4739388793600057,0.6430972378635351,0.67,0.15789473684210525,0.15
20,1.452731935427591,0.6458481985505876,0.68,0.22727272727272727,0.25
21,1.4314196947925055,0.6522355853958375,0.71,0.2631578947368421,0.25
22,1.42360689348117,0.6546684662534494,0.72,0.16666666666666666,0.1
23,1.42360689348117,0.6546684662534494,0.68,0.16666666666666666,0.15
24,1.4031043326134365,0.6590528098484393,0.73,0.23076923076923078,0.15
25,1.4000195639600543,0.6607463700214059,0.74,0.2,0.1
26,1.3885355737937901,0.6642022643845156,0.77,0.36363636363636365,0.2
27,1.406055540459002,0.6653800194286599,0.71,0.23529411764705882,0.2
28,1.401352624206236,0.6674346431918021,0.65,0.14285714285714285,0.15
29,1.3607000101701299,0.6716470517438512,0.65,0.10526315789473684,0.1
30,1.3612655825656044,0.6729709515744952,0.69,0.07692307692307693,0.05
31,1.3829884032489528,0.6740885293536102,0.69,0.07692307692307693,0.05
32,1.3521950064720993,0.6774928432038376,0.73,0.18181818181818182,0.1
33,1.3483305687653198,0.6803813519252426,0.72,0.21428571428571427,0.15
34,1.3488512590861752,0.6805876739767716,0.69,0.17647058823529413,0.15
35,1.3485818713390765,0.6823414114147675,0.69,0.13333333333333333,0.1
36,1.329160271774104,0.6850407915889377,0.71,0.23529411764705882,0.2
37,1.3385750677343684,0.68532448440979,0.69,0.21052631578947367,0.2
38,1.3248107822399489,0.6850579850932318,0.66,0.1111111111111111,0.1
39,1.3156459675173147,0.6896916345004858,0.59,0.08,0.1
40,1.3252159760693412,0.6907232447581304,0.6,0.08333333333333333,0.1
41,1.319331869993735,0.6911100986047471,0.71,0.2,0.15
42,1.3015927751517082,0.6932334963850657,0.68,0.125,0.1
43,1.3049699562900279,0.6954256681825606,0.65,0.10526315789473684,0.1
44,1.2824690264986027,0.6983313704082598,0.59,0.08,0.1
45,1.2981630595228457,0.6976436302364967,0.66,0.15,0.15
46,1.2910799562818844,0.6984517249383183,0.6,0.045454545454545456,0.05
47,1.2928304749225141,0.6989933203235817,0.6,0.045454545454545456,0.05
48,1.272563787966519,0.7022514893873095,0.64,0.1,0.1
49,1.2872305941768447,0.7026383432339263,0.74,0.125,0.05
50,1.290732375750885,0.7033604704142775,0.73,0.18181818181818182,0.1
51,1.286407465521672,0.7040911943467758,0.71,0.2,0.15
52,1.2719097711838203,0.7055870292203605,0.69,0.17647058823529413,0.15
