global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
0,4.125215549498017,0.023056489258358192,,,
1,4.125215549498017,0.023056489258358192,0.28,0.28,1.0
2,4.125215549498017,0.023056489258358192,0.28,0.28,1.0
3,4.125215549498017,0.023056489258358192,0.28,0.28,1.0
4,3.1347179679621044,0.32919542996655865,0.97,0.9032258064516129,1.0
5,2.4060485655672608,0.44455524702767296,0.98,0.9333333333333333,1.0
6,2.073603191798611,0.5106986580469899,0.98,0.9333333333333333,1.0
7,1.8971832669705764,0.5468565975774352,1.0,1.0,1.0
8,1.7862486048589934,0.5702053764087928,1.0,1.0,1.0
9,1.7129856538991073,0.5860405938636383,1.0,1.0,1.0
10,1.6579154778777947,0.5974312904584648,1.0,1.0,1.0
11,1.607979626615119,0.6075668612398236,1.0,1.0,1.0
12,1.5751870415891056,0.6158799205660102,1.0,1.0,1.0
13,1.54551218542341,0.622920660574435,1.0,1.0,1.0
14,1.54551218542341,0.622920660574435,1.0,1.0,1.0
15,1.5189643765350953,0.6294112084454493,1.0,1.0,1.0
16,1.4958966611011162,0.6352655966575828,1.0,1.0,1.0
17,1.4729717825877477,0.6403118901678946,1.0,1.0,1.0
18,1.4614842073806484,0.6442921864119736,1.0,1.0,1.0
19,1.4408265993341236,0.6487968845370219,1.0,1.0,1.0
20,1.4286355628362892,0.6528373580461302,1.0,1.0,1.0
21,1.4106784561254428,0.6561127206141519,1.0,1.0,1.0
22,1.3983438314618872,0.6597835337809376,1.0,1.0,1.0
23,1.3891774377078205,0.6627322197673718,1.0,1.0,1.0
24,1.3891774377078205,0.6627322197673718,1.0,1.0,1.0
25,1.3891774377078205,0.6627322197673718,1.0,1.0,1.0
26,1.3777041104473147,0.6661623238740404,1.0,1.0,1.0
27,1.365043357255615,0.6691110098604747,1.0,1.0,1.0
28,1.3548233647966836,0.6714149394358812,1.0,1.0,1.0
29,1.3456366140972404,0.6743980124309036,1.0,1.0,1.0
30,1.3404591261290626,0.6762291206382228,1.0,1.0,1.0
31,1.3305137571116086,0.6791778066246572,1.0,1.0,1.0
32,1.3257765022542085,0.6808111895325946,1.0,1.0,1.0
33,1.3142158156289911,0.683097925603707,1.0,1.0,1.0
34,1.3099703358950872,0.6849978078282025,1.0,1.0,1.0
35,1.303958596003709,0.687542446463726,1.0,1.0,1.0
36,1.2940119239491847,0.6894681189446628,1.0,1.0,1.0
37,1.2914613382516844,0.6912820336476879,1.0,1.0,1.0
38,1.2835392323509183,0.6929755938206545,1.0,1.0,1.0
39,1.2830599706334023,0.6946003799764449,1.0,1.0,1.0
40,1.274314255120558,0.6963283271579997,1.0,1.0,1.0
