global-update-round,test-loss,test-accuracy
0,2.278074122619629,0.128
1,2.278074122619629,0.128
2,2.278074122619629,0.128
3,2.278074122619629,0.128
4,2.145333513259888,0.2982
5,1.986353066635132,0.4569
6,1.8557950408935546,0.4997
7,1.6942510049819945,0.5758
8,1.5591910326004028,0.6237
9,1.4162238132476808,0.653
10,1.2959964340209962,0.6644
11,1.1967394245147704,0.6946
12,1.1071193682670593,0.7199
13,1.0389534183502198,0.734
14,1.0000500864028932,0.7211
15,0.9531545582771301,0.7372
16,0.8910762454986573,0.7609
17,0.8522071142196656,0.7587
18,0.8140925307273865,0.7733
19,0.7959359370231628,0.7683
20,0.7732435716629028,0.786
21,0.7502477239608765,0.7877
22,0.7276682362556458,0.7949
23,0.7004374564170838,0.8014
24,0.6755307903289794,0.8082
25,0.6693254009246826,0.8065
26,0.6636454823493958,0.7996
27,0.6410401375770569,0.8107
28,0.6265186579227447,0.813
29,0.6157300004482269,0.8191
30,0.6059504782676697,0.8177
31,0.6021709425926208,0.8248
32,0.5929020991802215,0.8267
33,0.5830391548156738,0.8266
34,0.5803630948543549,0.8265
35,0.5759285206317901,0.8265
36,0.5810520276069641,0.8245
37,0.5700929095745086,0.8272
38,0.5746233541488648,0.8243
39,0.5686718336105346,0.8244
40,0.5540155237197876,0.8346
41,0.5523369463920593,0.8312
42,0.555161673784256,0.8278
43,0.55104428024292,0.8248
44,0.5374373681545258,0.8343
45,0.5397088267803192,0.8304
46,0.5407039981842041,0.8269
47,0.5268253057956696,0.8395
48,0.5235845970153808,0.8417
49,0.5365604818820954,0.8352
50,0.5210343165874481,0.8397
51,0.5113841607093811,0.8452
52,0.5248099599838257,0.8402
53,0.5248682592391968,0.8389
54,0.5118772462129593,0.843
55,0.5091334426403046,0.8457
56,0.5083313872337342,0.8459
57,0.5042779602050781,0.849
58,0.5128647041797638,0.8468
59,0.520502919626236,0.8388
60,0.5262454372882843,0.841
61,0.5329982044219971,0.8402
62,0.5310134918212891,0.8391
63,0.5197600709915161,0.8404
64,0.5245400551319123,0.8419
65,0.5294038171291351,0.8433
66,0.5267274869918823,0.8415
67,0.5330782456874847,0.8399
68,0.5324262789487839,0.8367
69,0.5362019337177276,0.8378
70,0.5436876428842544,0.8346
71,0.5383635342359543,0.8362
72,0.5498030081987381,0.8326
73,0.5563813259601593,0.8319
74,0.5615301720619201,0.8279
75,0.5704325534820557,0.8257
76,0.5628330949783326,0.83
77,0.5680936799049378,0.8316
78,0.581466628408432,0.829
79,0.5700460813522339,0.8327
80,0.5763707998275757,0.8319
81,0.5578592551708221,0.8348
82,0.5608048951148987,0.8383
83,0.5574713019132614,0.8374
84,0.5653497819900513,0.835
85,0.5592114028453827,0.8372
86,0.5651418472766876,0.8364
87,0.5617066605567932,0.8384
88,0.5667146428108215,0.8353
89,0.5802938156127929,0.8329
90,0.5749069431304932,0.8353
91,0.5657458483219147,0.8419
92,0.5625046798229217,0.8413
93,0.5749653690338135,0.8407
94,0.5706465303897857,0.8364
95,0.568139156627655,0.8401
96,0.5713311450004578,0.8401
97,0.5803698980808258,0.8401
98,0.568657152557373,0.8398
99,0.5793475321769714,0.8369
100,0.5869570120811463,0.8377
