global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
0,4.1283757555172516,0.0098690714648006,,,
1,4.1283757555172516,0.0098690714648006,0.28,0.28,1.0
2,4.1283757555172516,0.0098690714648006,0.28,0.28,1.0
3,4.1283757555172516,0.0098690714648006,0.28,0.28,1.0
4,3.7857906849564698,0.12093051245239549,0.51,0.3018867924528302,0.5714285714285714
5,3.242856138056267,0.3178821041410555,0.49,0.27450980392156865,0.5
6,2.49455544190278,0.4261581974330098,0.74,0.5192307692307693,0.9642857142857143
7,2.205557129743678,0.48289676160346623,0.8,0.5869565217391305,0.9642857142857143
8,1.9995739221599522,0.5109909476199892,0.75,0.5306122448979592,0.9285714285714286
9,1.9154476485414669,0.5271442449042751,0.74,0.5217391304347826,0.8571428571428571
10,1.8303014036519172,0.5562958314348839,0.82,0.6136363636363636,0.9642857142857143
11,1.7423555830588893,0.5722170164111998,0.85,0.696969696969697,0.8214285714285714
12,1.740210697202308,0.5850605641188759,0.91,0.7714285714285715,0.9642857142857143
13,1.681196959602871,0.5972851456719651,0.95,0.8484848484848485,1.0
14,1.6873204840320701,0.5992194149050488,0.96,0.9,0.9642857142857143
15,1.6649678436240207,0.6066727990165316,0.95,0.8484848484848485,1.0
16,1.619544843535627,0.61294842808387,0.92,0.7777777777777778,1.0
17,1.5872442038340053,0.6201353128787944,0.98,0.9333333333333333,1.0
18,1.6240373619665094,0.6201611031352355,0.93,0.8,1.0
19,1.5994183100322452,0.620272860913147,0.96,0.875,1.0
20,1.5501140037869743,0.6365980932403738,0.98,0.9333333333333333,1.0
21,1.5498284529232786,0.6376898807630477,0.99,0.9655172413793104,1.0
22,1.6077558015494589,0.6341910026392029,0.97,0.9032258064516129,1.0
23,1.5183527538112995,0.64505729735306,0.96,0.875,1.0
24,1.5409633935260807,0.6433723339322404,1.0,1.0,1.0
25,1.523701956905808,0.6472064853898197,0.99,0.9655172413793104,1.0
26,1.491002365517245,0.6496393662474317,0.98,0.9333333333333333,1.0
