global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall,attack-success-rate
0,0.692596864902229,0.5448253881528025,,,,0.20138414606383462
1,0.692596864902229,0.5448253881528025,0.28888888888888886,0.28888888888888886,1.0,0.20138414606383462
2,0.692596864902229,0.5448253881528025,0.28888888888888886,0.28888888888888886,1.0,0.20138414606383462
3,0.692596864902229,0.5448253881528025,0.28888888888888886,0.28888888888888886,1.0,0.20138414606383462
4,0.5278109063413068,0.7767609160861448,0.8666666666666667,0.6842105263157895,1.0,0.0005463734462505122
5,0.47861756302753183,0.7804944679688567,0.9111111111111111,0.7647058823529411,1.0,0.0005008423257296362
6,0.45312600365287753,0.792514683786368,0.9777777777777777,0.9285714285714286,1.0,0.0006829668078131403
7,0.43554942282107134,0.8052178664116924,0.9777777777777777,0.9285714285714286,1.0,0.0010472157719801484
8,0.42463390676179436,0.817101488867641,1.0,1.0,1.0,0.0033693029185448255
9,0.41809734396936027,0.8222009743659792,1.0,1.0,1.0,0.004598643172608478
10,0.4129527320205278,0.8237490324636889,1.0,1.0,1.0,0.00560032782406775
11,0.40996247881971976,0.8243864681509812,1.0,1.0,1.0,0.007922414970632428
12,0.4077250483647964,0.8251149660793152,1.0,1.0,1.0,0.009106224104175204
13,0.4061136035131517,0.8255247461640031,1.0,1.0,1.0,0.010563219960843237
14,0.404088210794697,0.825934526248691,1.0,1.0,1.0,0.010608751081364113
15,0.40288838400995125,0.8263898374538997,1.0,1.0,1.0,0.011929153576469518
16,0.40176810168755356,0.8267996175385877,1.0,1.0,1.0,0.012976369348449665
17,0.40116456151687074,0.8263443063333789,1.0,1.0,1.0,0.015617174338660474
18,0.40079730875867803,0.8253881528024405,1.0,1.0,1.0,0.01807585484678778
19,0.40014939003562155,0.8250239038382735,1.0,1.0,1.0,0.01693757683376588
20,0.39910413161254626,0.8266174930565041,1.0,1.0,1.0,0.01611801666439011
21,0.39839371680475205,0.8282566133952557,1.0,1.0,1.0,0.016892045713245003
22,0.39830409540958767,0.8267540864180668,1.0,1.0,1.0,0.02035241087283158
23,0.39743625712254677,0.8278468333105677,1.0,1.0,1.0,0.020534535354915083
24,0.39620681630345483,0.8288485179620271,1.0,1.0,1.0,0.01866775941355917
25,0.39620681630345483,0.8288485179620271,1.0,1.0,1.0,0.01866775941355917
26,0.3956004424655947,0.8289395802030688,1.0,1.0,1.0,0.017575012521058142
27,0.3948853082443659,0.8286663934799435,1.0,1.0,1.0,0.017529481400537266
28,0.39421283732518764,0.82848426899786,1.0,1.0,1.0,0.018485634931475665
29,0.3939711524669152,0.8290761735646315,1.0,1.0,1.0,0.021080908801165598
30,0.3933803839462733,0.8293948914082776,1.0,1.0,1.0,0.019487319582934936
31,0.3935271470548785,0.8300323270955698,1.0,1.0,1.0,0.022583435778354505
32,0.3939319845160592,0.8289395802030688,1.0,1.0,1.0,0.025907207576378453
33,0.39320568481939977,0.8288485179620271,1.0,1.0,1.0,0.026134863178982833
34,0.39266335433913413,0.829577015890361,1.0,1.0,1.0,0.025542958612211446
35,0.391814519433828,0.8300323270955698,1.0,1.0,1.0,0.023402995947730272
36,0.39136554842812005,0.8306242316623412,1.0,1.0,1.0,0.02308427810408414
37,0.3910992971096448,0.8305787005418204,1.0,1.0,1.0,0.02426808723762692
