global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
0,2.3211826705932617,0.1614,,,
1,2.3211826705932617,0.1614,0.28,0.28,1.0
2,2.3211826705932617,0.1614,0.28,0.28,1.0
3,2.3211826705932617,0.1614,0.28,0.28,1.0
4,2.165343299102783,0.2802,0.43,0.30666666666666664,0.8214285714285714
5,2.003983292388916,0.4604,0.46,0.2903225806451613,0.6428571428571429
6,1.8421356533050537,0.5456,0.52,0.2826086956521739,0.4642857142857143
7,1.6886431507110595,0.6013,0.56,0.23333333333333334,0.25
8,1.5346247589111328,0.6488,0.6,0.3125,0.35714285714285715
9,1.3932339321136475,0.6853,0.62,0.3076923076923077,0.2857142857142857
10,1.2741048858642579,0.7181,0.65,0.3157894736842105,0.21428571428571427
11,1.1653790455818176,0.7417,0.69,0.4,0.21428571428571427
12,1.072358424949646,0.7646,0.63,0.23529411764705882,0.14285714285714285
13,1.0003019367218018,0.7767,0.61,0.23809523809523808,0.17857142857142858
14,0.9299621638298035,0.7975,0.61,0.17647058823529413,0.10714285714285714
15,0.879415048789978,0.807,0.59,0.19047619047619047,0.14285714285714285
16,0.8340636427879333,0.8105,0.66,0.2857142857142857,0.14285714285714285
17,0.7912892386436462,0.8171,0.63,0.2,0.10714285714285714
18,0.7529115859985351,0.8227,0.66,0.3125,0.17857142857142858
19,0.7213085414886474,0.8286,0.66,0.3333333333333333,0.21428571428571427
20,0.6907008273124695,0.837,0.69,0.4,0.21428571428571427
21,0.6673285126686096,0.8395,0.59,0.15789473684210525,0.10714285714285714
22,0.6457128428459168,0.8412,0.64,0.25,0.14285714285714285
23,0.6265877099990844,0.8436,0.6,0.2,0.14285714285714285
24,0.6082479517936706,0.847,0.58,0.1111111111111111,0.07142857142857142
25,0.5932373516082764,0.8501,0.63,0.15384615384615385,0.07142857142857142
26,0.5785607440948486,0.8516,0.62,0.08333333333333333,0.03571428571428571
27,0.5785607440948486,0.8516,0.56,0.0,0.0
28,0.5642784735679627,0.8529,0.62,0.0,0.0
29,0.5516569682121277,0.856,0.67,0.2222222222222222,0.07142857142857142
30,0.5415729077339172,0.8577,0.65,0.18181818181818182,0.07142857142857142
31,0.5309875865936279,0.8598,0.61,0.13333333333333333,0.07142857142857142
32,0.5204772261619568,0.8607,0.65,0.1111111111111111,0.03571428571428571
33,0.5124433861732482,0.8622,0.63,0.15384615384615385,0.07142857142857142
34,0.5047771810531616,0.8647,0.59,0.11764705882352941,0.07142857142857142
35,0.49913142614364625,0.866,0.63,0.2,0.10714285714285714
36,0.4919601972579956,0.8664,0.59,0.24,0.21428571428571427
37,0.4851140923976898,0.8696,0.66,0.3333333333333333,0.21428571428571427
38,0.4792718348503113,0.871,0.69,0.42857142857142855,0.32142857142857145
39,0.47230349922180176,0.8711,0.66,0.36363636363636365,0.2857142857142857
40,0.46663254017829897,0.8715,0.67,0.3684210526315789,0.25
41,0.4612972484111786,0.8725,0.69,0.4,0.21428571428571427
42,0.45600953464508054,0.8737,0.74,0.5625,0.32142857142857145
43,0.45076945915222166,0.8741,0.65,0.26666666666666666,0.14285714285714285
44,0.44548231620788575,0.8746,0.67,0.3076923076923077,0.14285714285714285
45,0.44049683804512024,0.8774,0.71,0.4444444444444444,0.14285714285714285
46,0.43736006841659547,0.8787,0.68,0.3,0.10714285714285714
47,0.4327927669525147,0.8796,0.7,0.42857142857142855,0.21428571428571427
48,0.4286729519844055,0.88,0.64,0.3181818181818182,0.25
49,0.4259887285709381,0.8807,0.67,0.35294117647058826,0.21428571428571427
50,0.4218258968353272,0.8808,0.66,0.36363636363636365,0.2857142857142857
51,0.4194387391090393,0.8809,0.66,0.2857142857142857,0.14285714285714285
52,0.4166704938411713,0.8812,0.63,0.23529411764705882,0.14285714285714285
53,0.4149450125694275,0.8823,0.64,0.3181818181818182,0.25
54,0.4149450125694275,0.8823,0.62,0.32142857142857145,0.32142857142857145
55,0.4118420178890228,0.8826,0.55,0.24242424242424243,0.2857142857142857
56,0.4098478323459625,0.8832,0.55,0.2702702702702703,0.35714285714285715
57,0.40710873460769653,0.8833,0.6,0.2857142857142857,0.2857142857142857
58,0.4055050277709961,0.8841,0.61,0.3225806451612903,0.35714285714285715
59,0.403591876411438,0.8845,0.53,0.3137254901960784,0.5714285714285714
60,0.40354449286460875,0.8838,0.57,0.3076923076923077,0.42857142857142855
61,0.40247947964668274,0.8843,0.62,0.3611111111111111,0.4642857142857143
62,0.4003904351234436,0.8854,0.59,0.30303030303030304,0.35714285714285715
63,0.39674532668590545,0.8865,0.63,0.3448275862068966,0.35714285714285715
64,0.3947809407234192,0.8865,0.65,0.34782608695652173,0.2857142857142857
65,0.3947809407234192,0.8865,0.56,0.23333333333333334,0.25
66,0.39546059126853944,0.8858,0.53,0.12,0.10714285714285714
67,0.39340051438808443,0.8863,0.65,0.26666666666666666,0.14285714285714285
68,0.3907902337551117,0.887,0.57,0.14285714285714285,0.10714285714285714
69,0.38978205046653747,0.8874,0.57,0.2727272727272727,0.32142857142857145
70,0.3887979322910309,0.8876,0.61,0.2962962962962963,0.2857142857142857
71,0.3864814641952515,0.8887,0.61,0.28,0.25
72,0.38478510427474977,0.8896,0.64,0.3,0.21428571428571427
73,0.38372784638404844,0.8897,0.59,0.11764705882352941,0.07142857142857142
74,0.3828742439031601,0.8884,0.62,0.3076923076923077,0.2857142857142857
75,0.3814837861299515,0.8885,0.65,0.3793103448275862,0.39285714285714285
76,0.3801742795944214,0.8887,0.59,0.30303030303030304,0.35714285714285715
77,0.37799721205234527,0.8906,0.62,0.25,0.17857142857142858
78,0.37662067189216614,0.8908,0.61,0.3333333333333333,0.39285714285714285
79,0.37538437604904173,0.8913,0.6,0.3,0.32142857142857145
80,0.37523993229866026,0.8898,0.62,0.2727272727272727,0.21428571428571427
81,0.37444342806339265,0.8907,0.7,0.4444444444444444,0.2857142857142857
82,0.37444342806339265,0.8907,0.69,0.38461538461538464,0.17857142857142858
83,0.37215289149284364,0.8916,0.69,0.38461538461538464,0.17857142857142858
84,0.37175732612609863,0.8924,0.66,0.375,0.32142857142857145
85,0.36935647847652436,0.8928,0.69,0.42105263157894735,0.2857142857142857
86,0.3687866669654846,0.8929,0.71,0.46153846153846156,0.21428571428571427
87,0.3681948810815811,0.8934,0.67,0.3333333333333333,0.17857142857142858
88,0.3677672239303589,0.8933,0.63,0.15384615384615385,0.07142857142857142
