global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
0,2.369356231689453,0.0783,,,
1,2.369356231689453,0.0783,0.28,0.28,1.0
2,2.369356231689453,0.0783,0.28,0.28,1.0
3,2.369356231689453,0.0783,0.28,0.28,1.0
4,2.257350313568115,0.1518,0.59,0.3142857142857143,0.39285714285714285
5,2.166786177444458,0.2803,0.52,0.25,0.35714285714285715
6,2.07469308052063,0.4233,0.56,0.2894736842105263,0.39285714285714285
7,1.9720811996459962,0.5333,0.66,0.4,0.42857142857142855
8,1.8762821601867676,0.5988,0.65,0.36,0.32142857142857145
9,1.7857763507843019,0.636,0.65,0.36,0.32142857142857145
10,1.690062208175659,0.6681,0.72,0.5,0.39285714285714285
11,1.59799241065979,0.6935,0.68,0.375,0.21428571428571427
12,1.514021608543396,0.7152,0.68,0.3888888888888889,0.25
13,1.4330909400939942,0.7302,0.69,0.42105263157894735,0.2857142857142857
14,1.3626424098968506,0.7397,0.7,0.42857142857142855,0.21428571428571427
15,1.2998489818572998,0.7537,0.64,0.2777777777777778,0.17857142857142858
16,1.2378398671150208,0.7683,0.7,0.42857142857142855,0.21428571428571427
17,1.180458061981201,0.7772,0.74,0.5714285714285714,0.2857142857142857
18,1.127174351501465,0.788,0.73,0.5454545454545454,0.21428571428571427
19,1.0869743211746217,0.7961,0.66,0.2857142857142857,0.14285714285714285
20,1.0508606780052185,0.8,0.66,0.25,0.10714285714285714
21,1.015230997467041,0.8079,0.69,0.36363636363636365,0.14285714285714285
22,0.9866450807571411,0.8133,0.67,0.2727272727272727,0.10714285714285714
23,0.9614750156402588,0.8171,0.66,0.25,0.10714285714285714
24,0.932346661567688,0.822,0.69,0.38461538461538464,0.17857142857142858
25,0.9086050289154053,0.8252,0.66,0.35,0.25
26,0.8885571371078491,0.8289,0.68,0.35714285714285715,0.17857142857142858
27,0.8697909593582154,0.83,0.66,0.25,0.10714285714285714
28,0.8544246042251586,0.832,0.65,0.1111111111111111,0.03571428571428571
29,0.8334145545959473,0.8361,0.71,0.47368421052631576,0.32142857142857145
30,0.8140090480804444,0.838,0.74,0.5714285714285714,0.2857142857142857
31,0.7952033102035523,0.8427,0.74,0.6,0.21428571428571427
32,0.7825743240356445,0.8449,0.66,0.2857142857142857,0.14285714285714285
33,0.7725833711624146,0.8483,0.69,0.3333333333333333,0.10714285714285714
34,0.7610445081710815,0.8493,0.7,0.375,0.10714285714285714
35,0.7520688142776489,0.8524,0.67,0.2222222222222222,0.07142857142857142
36,0.74484674949646,0.8523,0.66,0.35,0.25
37,0.7346779685974121,0.8543,0.69,0.4117647058823529,0.25
38,0.7276560373306274,0.8558,0.67,0.2222222222222222,0.07142857142857142
39,0.7177020049095154,0.8572,0.71,0.47058823529411764,0.2857142857142857
40,0.7100885318756104,0.8589,0.68,0.375,0.21428571428571427
41,0.6970540980339051,0.858,0.73,0.5294117647058824,0.32142857142857145
42,0.6856158035755158,0.8599,0.75,0.6153846153846154,0.2857142857142857
43,0.6772465763092042,0.8634,0.69,0.4,0.21428571428571427
44,0.668807602405548,0.8635,0.68,0.4090909090909091,0.32142857142857145
45,0.6626399283885955,0.8631,0.68,0.4,0.2857142857142857
46,0.6514683072566986,0.8657,0.7,0.4642857142857143,0.4642857142857143
47,0.6463515595912933,0.8672,0.69,0.42857142857142855,0.32142857142857145
48,0.6431692433357239,0.869,0.68,0.3333333333333333,0.14285714285714285
49,0.6359225148677826,0.8695,0.68,0.4090909090909091,0.32142857142857145
50,0.6304896910667419,0.8709,0.61,0.3333333333333333,0.39285714285714285
51,0.6290168674468994,0.8717,0.65,0.29411764705882354,0.17857142857142858
52,0.6244310799121857,0.8721,0.7,0.4583333333333333,0.39285714285714285
53,0.615696185874939,0.8729,0.63,0.3783783783783784,0.5
54,0.6147386132240296,0.874,0.53,0.2564102564102564,0.35714285714285715
55,0.6130850660324096,0.8752,0.62,0.3076923076923077,0.2857142857142857
56,0.6127656652450562,0.8738,0.59,0.2903225806451613,0.32142857142857145
57,0.6101110482215881,0.8739,0.56,0.3181818181818182,0.5
58,0.6108847624778747,0.876,0.57,0.25806451612903225,0.2857142857142857
59,0.608447197675705,0.8765,0.62,0.3333333333333333,0.35714285714285715
60,0.6075759515762329,0.877,0.63,0.2857142857142857,0.21428571428571427
61,0.6023263602733612,0.8777,0.71,0.47368421052631576,0.32142857142857145
62,0.5972312964439392,0.8771,0.69,0.42105263157894735,0.2857142857142857
63,0.595556222820282,0.8784,0.67,0.3076923076923077,0.14285714285714285
64,0.5910690830230713,0.8793,0.68,0.375,0.21428571428571427
65,0.5854000045776367,0.8791,0.71,0.47368421052631576,0.32142857142857145
66,0.5815452956199646,0.8803,0.67,0.3333333333333333,0.17857142857142858
67,0.5813564302444458,0.8795,0.66,0.25,0.10714285714285714
68,0.5817002822875976,0.8813,0.64,0.16666666666666666,0.07142857142857142
69,0.581423317527771,0.8821,0.64,0.3,0.21428571428571427
70,0.5835557577133179,0.8827,0.59,0.24,0.21428571428571427
71,0.5841055699825287,0.8826,0.61,0.21052631578947367,0.14285714285714285
72,0.585865391921997,0.8821,0.62,0.2222222222222222,0.14285714285714285
73,0.5832203822612763,0.8816,0.66,0.3333333333333333,0.21428571428571427
74,0.5845217591285705,0.8822,0.6,0.16666666666666666,0.10714285714285714
75,0.5863924205303193,0.8822,0.6,0.07142857142857142,0.03571428571428571
76,0.5867061948299408,0.8819,0.64,0.16666666666666666,0.07142857142857142
77,0.5825575939178467,0.8838,0.67,0.35294117647058826,0.21428571428571427
78,0.5818398604393006,0.8838,0.66,0.25,0.10714285714285714
79,0.5842531229972839,0.884,0.59,0.15789473684210525,0.10714285714285714
80,0.5854978668689728,0.8845,0.59,0.06666666666666667,0.03571428571428571
81,0.5818309042453765,0.8845,0.61,0.23809523809523808,0.17857142857142858
82,0.5819806925773621,0.8855,0.64,0.2777777777777778,0.17857142857142858
83,0.5800953721046448,0.8858,0.64,0.21428571428571427,0.10714285714285714
84,0.5765325214385987,0.8866,0.69,0.38461538461538464,0.17857142857142858
85,0.5733990836143493,0.8854,0.65,0.3157894736842105,0.21428571428571427
86,0.5796364153385163,0.8862,0.55,0.16,0.14285714285714285
87,0.5821886556148529,0.8877,0.59,0.19047619047619047,0.14285714285714285
88,0.5833478620529174,0.8878,0.6,0.25,0.21428571428571427
89,0.5803735798835754,0.887,0.62,0.3333333333333333,0.35714285714285715
90,0.5804929173469543,0.8862,0.61,0.21052631578947367,0.14285714285714285
91,0.5805188617706298,0.8858,0.58,0.26666666666666666,0.2857142857142857
92,0.5805430699825287,0.8874,0.62,0.25,0.17857142857142858
93,0.5766287580490113,0.8875,0.61,0.2608695652173913,0.21428571428571427
94,0.5758122213840484,0.8869,0.63,0.2857142857142857,0.21428571428571427
95,0.5729538412570954,0.8882,0.66,0.3333333333333333,0.21428571428571427
96,0.57198375415802,0.8881,0.63,0.2,0.10714285714285714
97,0.5698161144733429,0.8882,0.66,0.25,0.10714285714285714
