global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
0,2.312301212692261,0.1174,,,
1,2.312301212692261,0.1174,0.28,0.28,1.0
2,2.312301212692261,0.1174,0.28,0.28,1.0
3,2.312301212692261,0.1174,0.28,0.28,1.0
4,2.153429126358032,0.3062,1.0,1.0,1.0
5,2.015901089096069,0.4542,1.0,1.0,1.0
6,1.8439021345138549,0.6027,1.0,1.0,1.0
7,1.6941834398269653,0.6769,1.0,1.0,1.0
8,1.5367227960586547,0.7141,1.0,1.0,1.0
9,1.3965181579589845,0.7434,1.0,1.0,1.0
10,1.2836298477172852,0.7523,1.0,1.0,1.0
11,1.175904070663452,0.7666,1.0,1.0,1.0
12,1.0806431531906129,0.7878,1.0,1.0,1.0
13,1.0062978815078736,0.7855,1.0,1.0,1.0
14,0.9450123607635498,0.7958,1.0,1.0,1.0
15,0.8764019802093506,0.8097,1.0,1.0,1.0
16,0.8334944065093994,0.8141,1.0,1.0,1.0
17,0.7924729465484619,0.8179,1.0,1.0,1.0
18,0.7581756145477295,0.8191,1.0,1.0,1.0
19,0.7261757432937622,0.8259,1.0,1.0,1.0
20,0.7088249350070953,0.8269,1.0,1.0,1.0
21,0.6845630963802337,0.8278,1.0,1.0,1.0
22,0.6630824729919433,0.8318,1.0,1.0,1.0
23,0.6436765995025635,0.838,1.0,1.0,1.0
24,0.6276221110343934,0.8415,1.0,1.0,1.0
25,0.6123854637145996,0.843,1.0,1.0,1.0
26,0.6017461276054382,0.8462,1.0,1.0,1.0
27,0.5894406028747559,0.8467,1.0,1.0,1.0
28,0.574875606250763,0.8507,1.0,1.0,1.0
29,0.5612828528404236,0.8512,1.0,1.0,1.0
30,0.5467182438850403,0.8555,1.0,1.0,1.0
31,0.5390504449367524,0.8547,1.0,1.0,1.0
32,0.5259413718223572,0.8598,1.0,1.0,1.0
33,0.5171612661361694,0.8611,1.0,1.0,1.0
34,0.5109555909156799,0.8624,1.0,1.0,1.0
35,0.5023853887081147,0.8643,1.0,1.0,1.0
36,0.49640960779190063,0.8644,1.0,1.0,1.0
37,0.4884734199047089,0.8648,1.0,1.0,1.0
38,0.48222904996871946,0.8696,1.0,1.0,1.0
39,0.48183761072158815,0.8668,1.0,1.0,1.0
40,0.4789950138092041,0.8664,1.0,1.0,1.0
41,0.4766632098197937,0.8672,1.0,1.0,1.0
42,0.4708242907047272,0.87,1.0,1.0,1.0
43,0.46784407291412355,0.8712,1.0,1.0,1.0
44,0.46327955050468445,0.8711,1.0,1.0,1.0
45,0.46660839014053346,0.8696,1.0,1.0,1.0
46,0.4625267629146576,0.8697,1.0,1.0,1.0
47,0.46094930686950686,0.8687,1.0,1.0,1.0
48,0.4578466227531433,0.8701,1.0,1.0,1.0
49,0.4481141230583191,0.8726,1.0,1.0,1.0
50,0.4438044116020203,0.8752,1.0,1.0,1.0
51,0.4416431138038635,0.8752,1.0,1.0,1.0
52,0.4385826891422272,0.8758,1.0,1.0,1.0
53,0.4379204120635986,0.8741,1.0,1.0,1.0
54,0.4379210186481476,0.8723,1.0,1.0,1.0
55,0.4334870419025421,0.8729,1.0,1.0,1.0
56,0.4302584088563919,0.8773,1.0,1.0,1.0
57,0.4314338766813278,0.8771,1.0,1.0,1.0
58,0.4287004403591156,0.8765,1.0,1.0,1.0
59,0.427184655714035,0.8789,1.0,1.0,1.0
60,0.42369114475250247,0.8764,1.0,1.0,1.0
61,0.42093531968593595,0.8783,1.0,1.0,1.0
62,0.42190179767608643,0.8773,1.0,1.0,1.0
63,0.4169290920972824,0.8805,1.0,1.0,1.0
64,0.41488608927726744,0.8803,1.0,1.0,1.0
65,0.413045232629776,0.8798,1.0,1.0,1.0
66,0.4125915639400482,0.8788,1.0,1.0,1.0
67,0.41198063938617707,0.8783,1.0,1.0,1.0
68,0.410581031703949,0.8811,1.0,1.0,1.0
69,0.40784686460494995,0.8787,1.0,1.0,1.0
70,0.4021720274448395,0.8812,1.0,1.0,1.0
71,0.40450091123580934,0.8826,1.0,1.0,1.0
72,0.4003832546710968,0.885,1.0,1.0,1.0
73,0.4052805893421173,0.8813,1.0,1.0,1.0
74,0.4006462838411331,0.8824,1.0,1.0,1.0
75,0.3984256426334381,0.8847,1.0,1.0,1.0
76,0.3968972196578979,0.8843,1.0,1.0,1.0
77,0.3959940088272095,0.8863,1.0,1.0,1.0
78,0.39703902022838594,0.8856,1.0,1.0,1.0
79,0.3970092288970947,0.8841,1.0,1.0,1.0
80,0.39368581488132476,0.8857,1.0,1.0,1.0
81,0.3936849371433258,0.887,1.0,1.0,1.0
82,0.39348911275863646,0.8865,1.0,1.0,1.0
83,0.39179889855384825,0.8857,1.0,1.0,1.0
84,0.3904304744243622,0.8864,1.0,1.0,1.0
85,0.38759218001365664,0.8875,1.0,1.0,1.0
86,0.38712615492343905,0.8878,1.0,1.0,1.0
87,0.3880292380809784,0.8866,1.0,1.0,1.0
88,0.3884906559705734,0.8855,1.0,1.0,1.0
89,0.38744009699821474,0.8874,1.0,1.0,1.0
90,0.3872509512424469,0.8879,1.0,1.0,1.0
