global-update-round,test-loss,test-accuracy
0,2.2981725833892823,0.1249
1,2.2981725833892823,0.1249
2,2.2981725833892823,0.1249
3,2.2981725833892823,0.1249
4,2.1080506523132323,0.315
5,1.9360762395858764,0.5725
6,1.7669262014389038,0.6515
7,1.6054363166809082,0.6784
8,1.4558810199737549,0.6993
9,1.327199363708496,0.7129
10,1.2180647020339965,0.733
11,1.1210197986602783,0.7511
12,1.0410986608505248,0.7684
13,0.9718913917541504,0.7845
14,0.9141746999740601,0.793
15,0.8620960542678833,0.8022
16,0.8192577220916748,0.8081
17,0.7815256854057312,0.8151
18,0.7480289108276367,0.821
19,0.7198412158966064,0.8268
20,0.6934732154846192,0.8292
21,0.6711968700408936,0.8325
22,0.6491719492912292,0.8379
23,0.6304762571334839,0.8408
24,0.612658767414093,0.8434
25,0.5965854069709778,0.8444
26,0.582351369190216,0.8469
27,0.5706325180530548,0.8508
28,0.5580644279003143,0.8522
29,0.5465312662124634,0.8542
30,0.535240142583847,0.8571
31,0.5259309309959411,0.8594
32,0.5176005208015442,0.859
33,0.5089117185592651,0.8629
34,0.5012567156791687,0.8633
35,0.49535945348739624,0.8646
36,0.48820249395370485,0.8662
37,0.48211231088638307,0.8668
38,0.4757324926376343,0.8681
39,0.469644303894043,0.8699
40,0.46488310384750364,0.871
41,0.46055398530960084,0.8708
42,0.4565849741458893,0.8714
43,0.45124252166748047,0.8726
44,0.44644461259841917,0.8737
45,0.44219797682762146,0.8755
46,0.43818651299476624,0.8774
47,0.4339750142097473,0.8784
48,0.42986750068664553,0.8789
49,0.4270308686256409,0.88
50,0.424098153591156,0.8812
51,0.4213161073207855,0.8808
52,0.4184669348239899,0.8817
53,0.4162364989280701,0.883
54,0.41361755475997924,0.8822
55,0.4114622581005096,0.8833
56,0.40938926520347596,0.8835
57,0.40716264624595644,0.8834
58,0.4047234403610229,0.8841
59,0.4019620325565338,0.8844
60,0.400289298248291,0.8843
61,0.39910665893554687,0.8843
62,0.39702371301651,0.8854
63,0.3950892268419266,0.8865
64,0.392953372335434,0.8859
65,0.3906951148271561,0.8864
66,0.38837961158752443,0.8865
67,0.38691399030685425,0.8866
68,0.3846812570810318,0.8881
69,0.3837519939661026,0.8878
70,0.38190186979770663,0.8883
71,0.38124117465019225,0.888
72,0.3792354217529297,0.8886
73,0.37767972700595853,0.8892
74,0.37650354585647583,0.89
75,0.3761587690830231,0.8891
76,0.37517357997894285,0.8894
77,0.37394578359127045,0.8907
78,0.3729583595752716,0.8911
79,0.37157325015068055,0.8902
80,0.3711398778915405,0.8902
81,0.3697765974521637,0.8903
82,0.3676001284599304,0.8919
83,0.3671511797428131,0.8916
84,0.3659004536151886,0.8925
85,0.365152422952652,0.8926
86,0.36421147742271426,0.893
87,0.3629794521808624,0.894
88,0.36186878831386565,0.8941
89,0.3611218878984451,0.8947
90,0.3594812959909439,0.8953
91,0.35877426898479464,0.8948
92,0.35797869567871093,0.8955
93,0.35736448707580565,0.8953
94,0.35618232593536375,0.8952
95,0.35539127717018126,0.8957
96,0.35553991770744325,0.8955
97,0.3544362601518631,0.8958
98,0.3534022962331772,0.8965
99,0.3525354999303818,0.8968
100,0.3518396862745285,0.8968
