global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
0,2.321279833984375,0.1127,,,
1,2.321279833984375,0.1127,0.28,0.28,1.0
2,2.321279833984375,0.1127,0.28,0.28,1.0
3,2.321279833984375,0.1127,0.28,0.28,1.0
4,2.135317993927002,0.3146,1.0,1.0,1.0
5,1.964393189239502,0.4821,1.0,1.0,1.0
6,1.799375023651123,0.5783,1.0,1.0,1.0
7,1.6418792102813722,0.6431,1.0,1.0,1.0
8,1.49635584526062,0.6908,1.0,1.0,1.0
9,1.3670380920410157,0.7163,1.0,1.0,1.0
10,1.2512223876953126,0.7424,1.0,1.0,1.0
11,1.1514238119125366,0.7601,1.0,1.0,1.0
12,1.066107470703125,0.7736,1.0,1.0,1.0
13,0.9925123273849488,0.7843,1.0,1.0,1.0
14,0.9291189008712769,0.7941,1.0,1.0,1.0
15,0.8737670045852661,0.8016,1.0,1.0,1.0
16,0.826615762424469,0.8107,1.0,1.0,1.0
17,0.7857744678497315,0.8173,1.0,1.0,1.0
18,0.7490325430870056,0.8227,1.0,1.0,1.0
19,0.7176975621223449,0.8284,1.0,1.0,1.0
20,0.6907021481513977,0.8319,1.0,1.0,1.0
21,0.6651999329566955,0.8363,1.0,1.0,1.0
22,0.6425704193115235,0.841,1.0,1.0,1.0
23,0.62315132021904,0.8438,1.0,1.0,1.0
24,0.6070297091007233,0.8453,1.0,1.0,1.0
25,0.5917733749866486,0.8487,1.0,1.0,1.0
26,0.5763761018753052,0.8525,1.0,1.0,1.0
27,0.5636038085460663,0.8533,1.0,1.0,1.0
28,0.5510483325958252,0.8562,1.0,1.0,1.0
29,0.5390646230220795,0.8572,1.0,1.0,1.0
30,0.5293655118942261,0.8591,1.0,1.0,1.0
31,0.5196516926765442,0.8594,1.0,1.0,1.0
32,0.5110880362987519,0.8616,1.0,1.0,1.0
33,0.5027662614822388,0.8636,1.0,1.0,1.0
34,0.49588559885025024,0.8642,1.0,1.0,1.0
35,0.48947888050079347,0.8654,1.0,1.0,1.0
36,0.5056435465335846,0.8672,0.97,1.0,0.8928571428571429
37,0.5743065887451172,0.8675,0.93,1.0,0.75
38,0.5590060415267945,0.8671,1.0,1.0,1.0
39,0.5464846565246582,0.8687,1.0,1.0,1.0
40,0.5342833464622497,0.8689,1.0,1.0,1.0
41,0.5234671536445618,0.87,1.0,1.0,1.0
42,0.5140964247703552,0.8717,1.0,1.0,1.0
43,0.504433825969696,0.8722,1.0,1.0,1.0
44,0.4965430552005768,0.8731,1.0,1.0,1.0
45,0.4884867635726929,0.8739,1.0,1.0,1.0
46,0.4821620135307312,0.874,1.0,1.0,1.0
47,0.47552402143478395,0.8748,1.0,1.0,1.0
48,0.4684752410888672,0.8755,1.0,1.0,1.0
49,0.46215864186286926,0.877,1.0,1.0,1.0
50,0.4568467752456665,0.8776,1.0,1.0,1.0
51,0.4514270836353302,0.8784,1.0,1.0,1.0
52,0.44627363777160645,0.8791,1.0,1.0,1.0
53,0.441578067111969,0.8798,1.0,1.0,1.0
54,0.4372402028083801,0.8808,1.0,1.0,1.0
55,0.4335180776596069,0.881,1.0,1.0,1.0
56,0.4296376714706421,0.8822,1.0,1.0,1.0
57,0.42561024389266966,0.8825,1.0,1.0,1.0
58,0.4217289511680603,0.8825,1.0,1.0,1.0
59,0.42540145893096926,0.8829,0.99,1.0,0.9642857142857143
60,0.42199790291786193,0.8825,1.0,1.0,1.0
61,0.41782376585006714,0.8831,1.0,1.0,1.0
62,0.4148804636955261,0.884,1.0,1.0,1.0
63,0.4117471881866455,0.8841,1.0,1.0,1.0
64,0.40852238655090334,0.8843,1.0,1.0,1.0
65,0.40616935291290285,0.8855,1.0,1.0,1.0
66,0.4031807267665863,0.8861,1.0,1.0,1.0
67,0.4007312536239624,0.8862,1.0,1.0,1.0
68,0.398499533700943,0.8865,1.0,1.0,1.0
69,0.3960172808885574,0.8875,1.0,1.0,1.0
70,0.39327106959819796,0.8875,1.0,1.0,1.0
71,0.3915038293600082,0.8873,1.0,1.0,1.0
72,0.38946165680885314,0.8884,1.0,1.0,1.0
73,0.38755208723545076,0.8881,1.0,1.0,1.0
74,0.3853947535037994,0.8882,1.0,1.0,1.0
75,0.38362834973335264,0.8888,1.0,1.0,1.0
76,0.38174762716293337,0.8889,1.0,1.0,1.0
77,0.3800265972852707,0.8889,1.0,1.0,1.0
78,0.3778111870765686,0.8899,1.0,1.0,1.0
79,0.37654489073753356,0.8905,1.0,1.0,1.0
80,0.3750033241510391,0.8905,1.0,1.0,1.0
81,0.3728804913043976,0.891,1.0,1.0,1.0
82,0.3720927473545074,0.8911,1.0,1.0,1.0
83,0.37042839152812956,0.8907,1.0,1.0,1.0
84,0.36891469206809996,0.8922,1.0,1.0,1.0
85,0.3673124618053436,0.8919,1.0,1.0,1.0
86,0.36602610125541685,0.8922,1.0,1.0,1.0
87,0.36431362347602847,0.8921,1.0,1.0,1.0
88,0.36357861433029176,0.893,1.0,1.0,1.0
89,0.36252705249786377,0.8937,1.0,1.0,1.0
90,0.3618089787483215,0.8932,1.0,1.0,1.0
91,0.36060601868629455,0.893,1.0,1.0,1.0
92,0.3596273152112961,0.8938,1.0,1.0,1.0
93,0.35865240559577943,0.8932,1.0,1.0,1.0
94,0.35773995065689085,0.893,1.0,1.0,1.0
95,0.35640035252571106,0.8939,1.0,1.0,1.0
96,0.35541843957901004,0.8942,1.0,1.0,1.0
97,0.3547500997066498,0.8936,1.0,1.0,1.0
