global-update-round,test-loss,test-accuracy
0,2.342298455810547,0.0532
1,2.342298455810547,0.0532
2,2.342298455810547,0.0532
3,2.342298455810547,0.0532
4,2.150131500244141,0.3081
5,1.9660364400863648,0.5349
6,1.798302682876587,0.6029
7,1.6381022436141968,0.6458
8,1.4889402488708496,0.6813
9,1.3513838497161865,0.7076
10,1.231675636291504,0.7307
11,1.1298297679901124,0.7499
12,1.0417960735321046,0.7634
13,0.9728861972808838,0.7772
14,0.9144378395080567,0.7823
15,0.8604154413223266,0.7918
16,0.8171610578536987,0.7981
17,0.7791864116668701,0.808
18,0.7453106773376464,0.8144
19,0.713245975971222,0.8217
20,0.6880296829223633,0.8282
21,0.6667355054855346,0.83
22,0.6419987402915954,0.8362
23,0.6222091491699219,0.8412
24,0.6018909527778625,0.8458
25,0.5850819767951966,0.8482
26,0.5710112236499786,0.853
27,0.5550382430553437,0.8534
28,0.5435799791812896,0.8559
29,0.533673710489273,0.8578
30,0.5247190613746643,0.86
31,0.515535906791687,0.8621
32,0.5071892455101014,0.8644
33,0.501968608379364,0.8643
34,0.49278562421798705,0.8664
35,0.48612415719032287,0.8672
36,0.4787631772041321,0.8702
37,0.4736666989326477,0.8691
38,0.46819170145988465,0.8705
39,0.46007478895187376,0.8712
40,0.45453332138061525,0.8731
41,0.4510390345096588,0.8731
42,0.44618777322769165,0.8745
43,0.4407066035270691,0.8762
44,0.4354029860973358,0.8776
45,0.4328352967262268,0.8764
46,0.42831921305656434,0.8783
47,0.42447360014915464,0.8797
48,0.4212953025341034,0.8803
49,0.41846987891197207,0.8821
50,0.4142246783256531,0.8823
51,0.4112543188095093,0.8833
52,0.4082844804286957,0.8837
53,0.4047262897014618,0.884
54,0.4020000274658203,0.8844
55,0.39926206579208373,0.8855
56,0.39805530943870543,0.8854
57,0.39567231550216675,0.8854
58,0.39360390529632566,0.8858
59,0.39178503608703613,0.8867
60,0.3896100989341736,0.8865
61,0.3889165267944336,0.887
62,0.38716408605575564,0.8872
63,0.38633824634552,0.8878
64,0.3843678599357605,0.8882
65,0.3819057199001312,0.8902
66,0.380406476688385,0.8891
67,0.37958355169296265,0.8889
68,0.37758136467933656,0.8889
69,0.37675788259506227,0.888
70,0.37464172163009646,0.8895
71,0.3739760869503021,0.8905
72,0.3732352509021759,0.8911
73,0.37272759919166565,0.8908
74,0.37190839581489565,0.8919
75,0.37037398262023924,0.8926
76,0.3695845163345337,0.892
77,0.3674694610595703,0.8921
78,0.36721152386665346,0.8926
79,0.3658552102565765,0.8928
80,0.3636173628807068,0.8936
81,0.36225406131744387,0.8939
82,0.3608781997680664,0.8947
83,0.35985849323272706,0.8944
84,0.36088597984313964,0.8947
85,0.3605887358188629,0.8951
86,0.3601374321460724,0.8948
87,0.35921531672477724,0.8955
88,0.3583156373977661,0.8956
89,0.3577952223777771,0.8966
90,0.3573310804367065,0.8953
91,0.3554545649528503,0.8956
92,0.35448902382850644,0.896
93,0.3540018599271774,0.8944
94,0.3546253556728363,0.8946
95,0.35423157069683076,0.8947
96,0.35297159829139707,0.8952
97,0.3529136173725128,0.8949
98,0.35203309280872347,0.8959
99,0.35037553300857543,0.8966
100,0.3495811398983002,0.8969
