global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall,attack-success-rate
0,2.3667080337524413,0.0549,,,,0.0987
1,2.3667080337524413,0.0549,0.28,0.28,1.0,0.0987
2,2.3667080337524413,0.0549,0.28,0.28,1.0,0.0987
3,2.3667080337524413,0.0549,0.28,0.28,1.0,0.0987
4,2.238651335144043,0.1052,0.64,0.3333333333333333,0.2857142857142857,0.9601
5,2.127779913330078,0.1098,0.62,0.2916666666666667,0.25,0.9899
6,1.9807018161773682,0.1756,0.65,0.3333333333333333,0.25,0.9683
7,1.8188967502593993,0.3247,0.64,0.36666666666666664,0.39285714285714285,0.8561
8,1.7388773662567139,0.3509,0.64,0.34615384615384615,0.32142857142857145,0.8344
9,1.611769285774231,0.4404,0.65,0.3157894736842105,0.21428571428571427,0.7788
10,1.4807999593734742,0.5294,0.61,0.2608695652173913,0.21428571428571427,0.7229
11,1.4083367469787598,0.5672,0.63,0.30434782608695654,0.25,0.6943
12,1.3094238395690918,0.6188,0.62,0.32142857142857145,0.32142857142857145,0.6317
13,1.2133447200775147,0.6619,0.67,0.391304347826087,0.32142857142857145,0.5742
14,1.1293731656074524,0.6922,0.67,0.4,0.35714285714285715,0.5414
15,1.0816143968582153,0.6968,0.64,0.25,0.14285714285714285,0.5747
16,1.0387900584220886,0.7046,0.66,0.2857142857142857,0.14285714285714285,0.5974
17,0.9756325354576111,0.7312,0.66,0.35,0.25,0.5733
18,0.9457220513343811,0.736,0.66,0.35,0.25,0.5969
19,0.9168746913909912,0.7406,0.62,0.2222222222222222,0.14285714285714285,0.6291
20,0.8655804740905761,0.7653,0.56,0.19230769230769232,0.17857142857142858,0.609
21,0.8150355179786682,0.7908,0.69,0.4117647058823529,0.25,0.5629
22,0.8273244369506836,0.7676,0.65,0.29411764705882354,0.17857142857142858,0.6541
23,0.7747174337387085,0.7951,0.57,0.3170731707317073,0.4642857142857143,0.5732
24,0.7528852081298828,0.7998,0.64,0.34615384615384615,0.32142857142857145,0.5704
25,0.7321082891464233,0.8022,0.66,0.35,0.25,0.5842
26,0.7264519027709961,0.8071,0.6,0.25,0.21428571428571427,0.6497
27,0.7137787425994873,0.8015,0.67,0.3684210526315789,0.25,0.6484
28,0.7039562938690186,0.8072,0.66,0.3333333333333333,0.21428571428571427,0.6779
29,0.6812113711833954,0.8166,0.67,0.3076923076923077,0.14285714285714285,0.6503
30,0.6665386477470397,0.8202,0.71,0.47058823529411764,0.2857142857142857,0.6583
31,0.656258097410202,0.8192,0.72,0.5,0.25,0.6694
32,0.6518087333679199,0.8206,0.68,0.3333333333333333,0.14285714285714285,0.7147
33,0.6334419597148895,0.8236,0.7,0.375,0.10714285714285714,0.7023
34,0.6312559032440186,0.8258,0.69,0.2857142857142857,0.07142857142857142,0.7538
35,0.6082803647994995,0.8342,0.64,0.25,0.14285714285714285,0.7339
36,0.6208750177383423,0.829,0.66,0.2857142857142857,0.14285714285714285,0.7923
37,0.6010997437000275,0.8351,0.67,0.3076923076923077,0.14285714285714285,0.7804
38,0.590532510471344,0.8372,0.7,0.4166666666666667,0.17857142857142858,0.7854
39,0.5798265222549438,0.8377,0.65,0.18181818181818182,0.07142857142857142,0.8179
40,0.5642136583328247,0.8423,0.68,0.3333333333333333,0.14285714285714285,0.8138
41,0.562093800830841,0.8412,0.66,0.3125,0.17857142857142858,0.8252
42,0.5574267796516419,0.8419,0.64,0.16666666666666666,0.07142857142857142,0.8299
43,0.5604534850120545,0.8406,0.63,0.0,0.0,0.853
44,0.5389403946876525,0.8476,0.66,0.2,0.07142857142857142,0.818
45,0.5321753336429595,0.8508,0.65,0.26666666666666666,0.14285714285714285,0.8366
46,0.5378112047195435,0.8436,0.65,0.23076923076923078,0.10714285714285714,0.8707
47,0.5411265575408936,0.8429,0.66,0.375,0.32142857142857145,0.8849
48,0.5207288558006287,0.8525,0.66,0.36363636363636365,0.2857142857142857,0.8619
49,0.5277086443424225,0.847,0.61,0.13333333333333333,0.07142857142857142,0.8896
50,0.519917591047287,0.8483,0.66,0.2857142857142857,0.14285714285714285,0.8931
51,0.513166604232788,0.8516,0.67,0.3333333333333333,0.17857142857142858,0.8999
52,0.5064331178665161,0.8559,0.69,0.3333333333333333,0.10714285714285714,0.8966
53,0.49580738945007324,0.8591,0.68,0.3,0.10714285714285714,0.8752
54,0.5073816906452179,0.8553,0.67,0.3076923076923077,0.14285714285714285,0.9165
55,0.4938392655849457,0.8596,0.7,0.45454545454545453,0.35714285714285715,0.894
56,0.4859358720302582,0.862,0.62,0.35294117647058826,0.42857142857142855,0.8833
57,0.48081807780265806,0.8639,0.7,0.4583333333333333,0.39285714285714285,0.8758
58,0.4893230710029602,0.8608,0.65,0.34782608695652173,0.2857142857142857,0.9006
59,0.4766972953796387,0.8641,0.61,0.2962962962962963,0.2857142857142857,0.8754
60,0.48325879302024843,0.8611,0.62,0.32142857142857145,0.32142857142857145,0.9017
61,0.4809178916931152,0.859,0.66,0.3125,0.17857142857142858,0.9117
62,0.4771778844118118,0.8631,0.66,0.25,0.10714285714285714,0.9287
63,0.4799142701625824,0.8633,0.61,0.13333333333333333,0.07142857142857142,0.9407
64,0.47517733874320983,0.8643,0.64,0.16666666666666666,0.07142857142857142,0.9448
65,0.466893540096283,0.8659,0.65,0.18181818181818182,0.07142857142857142,0.9369
66,0.4742744553089142,0.865,0.65,0.23076923076923078,0.10714285714285714,0.9616
67,0.4706484331130981,0.864,0.54,0.125,0.10714285714285714,0.9637
68,0.4688619636535645,0.864,0.62,0.25,0.17857142857142858,0.9631
69,0.463187930393219,0.8645,0.68,0.25,0.07142857142857142,0.954
70,0.45896542892456055,0.8636,0.65,0.3157894736842105,0.21428571428571427,0.9484
71,0.46284180688858034,0.8614,0.61,0.3333333333333333,0.39285714285714285,0.9462
72,0.4713367139816284,0.8594,0.66,0.35,0.25,0.9623
73,0.4614649603843689,0.863,0.6,0.125,0.07142857142857142,0.9574
74,0.45595652866363523,0.8628,0.62,0.25,0.17857142857142858,0.9436
75,0.4475636869430542,0.8643,0.67,0.4,0.35714285714285715,0.9376
76,0.44575429444313047,0.8661,0.7,0.4444444444444444,0.2857142857142857,0.9421
77,0.46186739749908445,0.8618,0.6,0.2692307692307692,0.25,0.9643
78,0.4455979184627533,0.8663,0.57,0.2413793103448276,0.25,0.9476
