global-update-round,test-loss,test-accuracy
0,0.6972124353054578,0.48599918043983065
1,0.6972124353054578,0.48599918043983065
2,0.6972124353054578,0.48599918043983065
3,0.6972124353054578,0.48599918043983065
4,0.5530940570265946,0.7766698538451031
5,0.5021418498653708,0.7781268497017712
6,0.4738153923905537,0.7845922688157355
7,0.4552784070276918,0.7992532896234577
8,0.443272594067534,0.8070846423530483
9,0.4340604142847866,0.8125028456950325
10,0.4296670836492222,0.818558484724309
11,0.4239175083782375,0.8203341984246232
12,0.4197867948468448,0.8207439785093111
13,0.4172219309993321,0.8223375677275417
14,0.41482339311111754,0.8231115967763967
15,0.4125094321268762,0.8237490324636889
16,0.4098044928536955,0.8246141237535856
17,0.40802691611675695,0.8253426216819196
18,0.4066847265295897,0.8261621818512953
19,0.40612038707155645,0.8258889951281702
20,0.4048862482025851,0.8262532440923371
21,0.4041452846831921,0.8268906797796294
22,0.40250767577255175,0.8272549287437964
23,0.400819715632662,0.8276191777079633
24,0.4013164065463108,0.827755771069526
25,0.4002867733710875,0.8279378955516096
26,0.40029106662067476,0.8286663934799435
27,0.3991640211915685,0.829577015890361
28,0.3989512709023734,0.830351044939216
29,0.3991932824450113,0.8295314847698402
30,0.3992293715905781,0.8296225470108819
31,0.3998113702632406,0.8294859536493193
32,0.398587626652743,0.8303055138186951
33,0.3976775381792299,0.8302599826981742
34,0.3973569593832086,0.8300778582160907
35,0.39618620251347847,0.8304876383007785
36,0.39650684442317363,0.8306242316623412
37,0.3953741928411139,0.8306697627828621
38,0.39515668840099594,0.8305331694212995
39,0.39501654614908516,0.8311706051085918
40,0.39420083096372255,0.8324454764831762
41,0.393561278981806,0.8324454764831762
42,0.3926026077645673,0.8323088831216137
43,0.39260512592850805,0.832172289760051
44,0.3925227214853354,0.8324910076036971
45,0.39278917836289706,0.8319446341574466
46,0.39156664589663615,0.833265036652552
47,0.3907774217585877,0.8330829121704685
48,0.39066831812541386,0.8334926922551564
49,0.3925080207757316,0.8328552565678642
50,0.3904514529419223,0.8337203478577607
51,0.39123503275920213,0.832900787688385
52,0.39081023140302723,0.8333560988935937
53,0.38978826487829127,0.8334926922551564
54,0.3901720251948251,0.8335382233756773
55,0.390080102766732,0.8334016300141146
56,0.38997378670843075,0.8334016300141146
57,0.3892583977745698,0.833629285616719
58,0.3892527268796227,0.833265036652552
59,0.3896435457234912,0.8342211901834904
60,0.3894226799320394,0.8339024723398443
61,0.3889308315545099,0.8329918499294268
62,0.38789594498552576,0.8335382233756773
63,0.3872164385091768,0.833629285616719
64,0.3875833262197905,0.8342667213040112
65,0.38768918013923326,0.8345854391476574
66,0.38838406157983174,0.834039065701407
67,0.38638179356384345,0.8342667213040112
68,0.3855507503749731,0.8339024723398443
69,0.38574830594406057,0.8347220325092201
70,0.38506894378026413,0.8352228748349497
71,0.3836001138600724,0.835450530437554
72,0.383770149913375,0.8352684059554706
73,0.3837418413572568,0.8352228748349497
74,0.38377163552719024,0.8357237171606793
75,0.3831246917551617,0.8353139370759914
76,0.3838692842348131,0.8353139370759914
77,0.3826417497439403,0.8357692482812002
78,0.3828481410971019,0.8356326549196376
79,0.3830601023893856,0.8356326549196376
80,0.38385223629142134,0.8354049993170332
81,0.38403095365553036,0.8358147794017211
82,0.382998340416328,0.8359058416427628
83,0.3824792999455508,0.8359513727632837
84,0.3823139006738828,0.8356326549196376
85,0.3820366939983586,0.8357237171606793
86,0.38121168227956276,0.8365432773300551
87,0.3807368467605619,0.8361790283658881
88,0.3813745949984042,0.8354049993170332
89,0.3808043031849258,0.8361334972453672
90,0.3802390691497279,0.8359058416427628
91,0.38008264116004903,0.8367709329326595
92,0.38021096578361024,0.8364522150890134
93,0.3797369231477774,0.8364522150890134
94,0.3794078294335181,0.8376360242225561
95,0.3799691911289309,0.8364522150890134
96,0.38067774591792,0.8359969038838045
97,0.3812333818114434,0.8364066839684925
98,0.3836791661139238,0.8346765013886992
99,0.38080096100434324,0.8362700906069298
100,0.380059096589905,0.8365432773300551
