global-update-round,test-loss,test-accuracy
0,2.3095077781677245,0.1244
1,2.3095077781677245,0.1244
2,2.3095077781677245,0.1244
3,2.3095077781677245,0.1244
4,2.1655017181396485,0.3274
5,2.0076875885009766,0.4825
6,1.8586755378723145,0.5485
7,1.71757183303833,0.6093
8,1.5701749977111816,0.6515
9,1.4291056663513184,0.6898
10,1.3162187942504884,0.7067
11,1.2100600605010987,0.7203
12,1.1176297030448914,0.7438
13,1.0418736406326294,0.7582
14,0.9653955331802369,0.7767
15,0.9079783717155456,0.7877
16,0.8563297840118408,0.7957
17,0.8092952569961548,0.8054
18,0.7803063129425049,0.8142
19,0.7494522430419922,0.8186
20,0.7164260406494141,0.8214
21,0.6880538786411285,0.8236
22,0.6666253133773804,0.829
23,0.6442250004768372,0.8349
24,0.623016775894165,0.8382
25,0.6043669964790345,0.8412
26,0.5925662619590759,0.838
27,0.5768083519935608,0.8383
28,0.5667576040267944,0.8438
29,0.5558369365692138,0.8452
30,0.5448193889617919,0.848
31,0.5348117927551269,0.8498
32,0.5232843627929687,0.8544
33,0.5137313171386719,0.856
34,0.5075152294158936,0.8569
35,0.5018719540596008,0.8571
36,0.4952837601184845,0.8604
37,0.4915966565132141,0.8612
38,0.489064198923111,0.8595
39,0.4873668944835663,0.8609
40,0.48037711610794065,0.8633
41,0.48073877801895143,0.8593
42,0.4764629944801331,0.8634
43,0.47124801387786863,0.8636
44,0.46776704664230345,0.8679
45,0.4622551224708557,0.8696
46,0.45984875631332395,0.8659
47,0.4582616389274597,0.8658
48,0.4532514708518982,0.8694
49,0.4496154878616333,0.8697
50,0.44884186863899234,0.8694
51,0.45107464027404787,0.865
52,0.4447140399932861,0.87
53,0.44232230625152585,0.8678
54,0.43984981479644775,0.8697
55,0.44095395712852475,0.867
56,0.4362577671289444,0.8707
57,0.43073518772125247,0.8713
58,0.4300826551437378,0.8737
59,0.4302384309053421,0.8733
60,0.4266753456115723,0.8741
61,0.4273928746700287,0.8754
62,0.4250520211935043,0.873
63,0.42490414538383486,0.8749
64,0.4236940868854523,0.8741
65,0.42451186769008636,0.87
66,0.4212207433223724,0.8722
67,0.4220814002037048,0.8746
68,0.41793961696624754,0.8745
69,0.4173686287879944,0.8753
70,0.4132945690393448,0.8752
71,0.4146399366378784,0.8751
72,0.4125955253124237,0.8753
73,0.4109046033382416,0.877
74,0.41170720584392545,0.877
75,0.4099178129434586,0.8778
76,0.41109241757392884,0.8788
77,0.41128657958507536,0.8791
78,0.4099877289056778,0.8817
79,0.40926726651191714,0.878
80,0.41022619044780734,0.8775
81,0.4095210110664368,0.8791
82,0.4062513534069061,0.8797
83,0.40370171339511873,0.8796
84,0.4050986673116684,0.8782
85,0.403934868144989,0.8792
86,0.4010974601268768,0.8802
87,0.4017052449703217,0.8798
88,0.39935078797340395,0.8802
89,0.4018683404684067,0.8809
90,0.4010257490634918,0.882
91,0.4022656785726547,0.8807
92,0.39840019884109495,0.882
93,0.3970904012441635,0.8828
94,0.3927821066617966,0.8836
95,0.3948748614549637,0.8823
96,0.39625049855709077,0.8828
97,0.40013601241111757,0.8803
98,0.3978308928489685,0.8825
99,0.3988874661445618,0.8812
100,0.39992091403007507,0.8796
