global-update-round,test-loss,test-accuracy
0,2.319729462814331,0.0946
1,2.319729462814331,0.0946
2,2.319729462814331,0.0946
3,2.319729462814331,0.0946
4,2.13288337020874,0.2477
5,1.9638813632965089,0.5204
6,1.7977312061309814,0.6365
7,1.6384403648376464,0.6813
8,1.4795511240005492,0.7114
9,1.340529093170166,0.7297
10,1.219391400527954,0.7496
11,1.1163651008605957,0.7641
12,1.0292186025619507,0.7794
13,1.0292186025619507,0.7794
14,0.9555757623672485,0.7913
15,0.890489496421814,0.7995
16,0.8400948175430298,0.8061
17,0.7947507630348205,0.815
18,0.7540028790473938,0.8201
19,0.7216297762870788,0.8239
20,0.6905801772117615,0.8317
21,0.6656304691314697,0.835
22,0.6429829485416413,0.838
23,0.6221368886947631,0.8424
24,0.6046594577789307,0.8454
25,0.5887282289505005,0.8466
26,0.5733042216300964,0.8491
27,0.5594041687011718,0.8517
28,0.5594041687011718,0.8517
29,0.5482298738956451,0.8515
30,0.537956008720398,0.8537
31,0.5271968894481659,0.8567
32,0.519688614654541,0.8587
33,0.5112782308578491,0.8603
34,0.5042800179481506,0.8612
35,0.49712158012390134,0.8631
36,0.49712158012390134,0.8631
37,0.4901394043922424,0.8642
38,0.48369666018486024,0.8654
39,0.47802319402694704,0.8644
40,0.4703473907470703,0.8663
41,0.4637830382347107,0.8692
42,0.4589849622249603,0.8702
43,0.45410858993530273,0.8713
44,0.44938829832077026,0.8731
45,0.4444544535160065,0.8734
46,0.44056435923576354,0.8735
47,0.43525706577301027,0.8754
48,0.43525706577301027,0.8754
49,0.4310873021602631,0.8765
50,0.42757739725112914,0.8776
51,0.4242552771568298,0.8786
52,0.4215229187965393,0.879
53,0.4187485459327698,0.8792
54,0.41525376906394956,0.8805
55,0.4120628556728363,0.881
56,0.4092949602127075,0.8811
57,0.40680038504600524,0.882
58,0.4043032516956329,0.8831
59,0.40327432651519773,0.8837
60,0.4002769312381744,0.8849
61,0.39806741876602175,0.8847
62,0.39593926281929015,0.8855
63,0.3936674593448639,0.8864
64,0.3905113343238831,0.8865
65,0.38860196638107297,0.8871
66,0.38860196638107297,0.8871
67,0.3864366726398468,0.888
68,0.38486285948753357,0.8883
69,0.38486285948753357,0.8883
70,0.3830226821660995,0.8883
71,0.38159311308860777,0.8894
72,0.3795680349349976,0.8885
73,0.37780868701934817,0.8893
74,0.3761742453813553,0.8896
75,0.37497302901744844,0.8898
76,0.3723900842428207,0.8908
77,0.3714477074623108,0.8906
78,0.37071141171455385,0.891
79,0.36927526960372925,0.8918
80,0.3679581414461136,0.8923
81,0.3669485577583313,0.8922
82,0.36589957995414735,0.8927
83,0.3651754630088806,0.8922
84,0.3646763084411621,0.8926
85,0.36406018397808076,0.893
86,0.36406018397808076,0.893
87,0.36406018397808076,0.893
88,0.36260610342025756,0.8934
89,0.3614724435329437,0.8943
90,0.3602644564390183,0.8938
91,0.3593899097919464,0.8947
92,0.3593806329011917,0.8939
93,0.3593027977466583,0.8934
94,0.35787964367866515,0.8947
95,0.35652813622951507,0.895
96,0.3552579701423645,0.8946
97,0.3547890121459961,0.8944
98,0.3540448319673538,0.895
99,0.35355454158782956,0.8941
100,0.3530337986946106,0.8951
