global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall,attack-success-rate
0,2.359887102508545,0.1039,,,,0.3988
1,2.359887102508545,0.1039,0.28,0.28,1.0,0.3988
2,2.359887102508545,0.1039,0.28,0.28,1.0,0.3988
3,2.359887102508545,0.1039,0.28,0.28,1.0,0.3988
4,2.194755198287964,0.2681,0.77,0.5641025641025641,0.7857142857142857,0.3129
5,2.0362800804138184,0.482,0.76,0.55,0.7857142857142857,0.2121
6,1.8776166654586792,0.6085,0.7,0.4666666666666667,0.5,0.1855
7,1.7221271339416504,0.6671,0.72,0.5,0.5,0.1701
8,1.5732602867126464,0.7025,0.8,0.6818181818181818,0.5357142857142857,0.1549
9,1.4345087074279785,0.7264,0.78,0.6,0.6428571428571429,0.1416
10,1.3076958019256593,0.7432,0.81,0.6285714285714286,0.7857142857142857,0.1288
11,1.197992417049408,0.7596,0.81,0.68,0.6071428571428571,0.1224
12,1.1054036074638367,0.7712,0.76,0.5909090909090909,0.4642857142857143,0.1178
13,1.02431140127182,0.7845,0.85,0.8823529411764706,0.5357142857142857,0.115
14,0.9552720187187195,0.794,0.88,0.9,0.6428571428571429,0.1115
15,0.8958595889091492,0.8029,0.88,0.8636363636363636,0.6785714285714286,0.1087
16,0.8447171556472778,0.8117,0.89,0.8695652173913043,0.7142857142857143,0.107
17,0.8010488457679749,0.8192,0.9,0.9090909090909091,0.7142857142857143,0.1065
18,0.7631549266815185,0.8233,0.82,0.75,0.5357142857142857,0.1065
19,0.7300293859481811,0.8294,0.81,0.7647058823529411,0.4642857142857143,0.1062
20,0.70105045337677,0.8346,0.79,0.7058823529411765,0.42857142857142855,0.1062
21,0.6756718693733216,0.8377,0.79,0.6521739130434783,0.5357142857142857,0.1059
22,0.6529955284118653,0.8404,0.83,0.7619047619047619,0.5714285714285714,0.1066
23,0.6324750400543213,0.8438,0.87,0.8571428571428571,0.6428571428571429,0.106
24,0.6138814318656921,0.8465,0.85,0.76,0.6785714285714286,0.1057
25,0.6138814318656921,0.8465,0.86,0.85,0.6071428571428571,0.1057
26,0.5974768634796143,0.8494,0.85,0.8421052631578947,0.5714285714285714,0.1059
