global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall,attack-success-rate
0,0.7075951794254071,0.5106770477621454,,,,0.44429267404270817
1,0.7075951794254071,0.5106770477621454,0.28888888888888886,0.28888888888888886,1.0,0.44429267404270817
2,0.7075951794254071,0.5106770477621454,0.28888888888888886,0.28888888888888886,1.0,0.44429267404270817
3,0.7075951794254071,0.5106770477621454,0.28888888888888886,0.28888888888888886,1.0,0.44429267404270817
4,0.5596018353810333,0.7757592314346856,1.0,1.0,1.0,0.0
5,0.5076442998663702,0.7758958247962482,1.0,1.0,1.0,0.0
6,0.47622063092313077,0.7799480945226062,1.0,1.0,1.0,4.5531120520876016e-05
7,0.4550433539032898,0.7921504348222009,1.0,1.0,1.0,0.0004553112052087602
8,0.43764775260595634,0.8092246050175295,1.0,1.0,1.0,0.002777398351773437
9,0.42749780132889625,0.8179665801575376,1.0,1.0,1.0,0.005645858944588626
10,0.41928715617508094,0.8224286299685836,1.0,1.0,1.0,0.008650912898966443
11,0.4131835972150644,0.8271183353822338,1.0,1.0,1.0,0.01202021581751127
12,0.4085788903099393,0.8279378955516096,1.0,1.0,1.0,0.012338933661157401
13,0.405135488117164,0.82848426899786,1.0,1.0,1.0,0.014114647361471565
14,0.4029369510132525,0.8281655511542139,1.0,1.0,1.0,0.013795929517825434
15,0.40136395543725506,0.8292127669261941,1.0,1.0,1.0,0.015753767700223104
16,0.40003375529873836,0.828529800118381,1.0,1.0,1.0,0.01821244820835041
17,0.39877163781465386,0.8290306424441105,1.0,1.0,1.0,0.01866775941355917
18,0.39754604217497336,0.8296680781314029,1.0,1.0,1.0,0.018257979328871285
19,0.39690404402256035,0.8290306424441105,1.0,1.0,1.0,0.019623912944497564
20,0.3962408979044463,0.8292127669261941,1.0,1.0,1.0,0.020898784319082094
21,0.39561349596693035,0.8298046714929654,1.0,1.0,1.0,0.021991531211583117
22,0.39567059347691746,0.8303055138186951,1.0,1.0,1.0,0.02526977188908619
23,0.3951893329338119,0.8304876383007785,1.0,1.0,1.0,0.02668123662523335
24,0.39393070066191754,0.8302599826981742,1.0,1.0,1.0,0.024632336201793927
25,0.39348797628160154,0.8306242316623412,1.0,1.0,1.0,0.024450211719710423
26,0.39249447595604736,0.8319901652779675,1.0,1.0,1.0,0.0235395893092929
27,0.39227701485094596,0.8324454764831762,1.0,1.0,1.0,0.022492373537312753
28,0.3921508655974498,0.8324454764831762,1.0,1.0,1.0,0.023949369393980787
29,0.39230794647821926,0.8322633520010927,1.0,1.0,1.0,0.02549742749169057
30,0.3915337259172498,0.8325820698447389,1.0,1.0,1.0,0.02404043163502254
31,0.39121996602502745,0.8317625096753631,1.0,1.0,1.0,0.02618039429950371
32,0.3912585770036822,0.8324454764831762,1.0,1.0,1.0,0.028183763602422255
33,0.3900871053884216,0.8330829121704685,1.0,1.0,1.0,0.024951054045440058
34,0.3905028159222262,0.8326731320857806,1.0,1.0,1.0,0.026863361107316852
35,0.39026906206672624,0.8331284432909893,1.0,1.0,1.0,0.027591859035650868
36,0.3898452485578718,0.8337203478577607,1.0,1.0,1.0,0.028047170240859627
37,0.3895943104360499,0.8337203478577607,1.0,1.0,1.0,0.02731867231252561
38,0.3892302491194519,0.8336748167372399,1.0,1.0,1.0,0.027637390156171743
39,0.38827804315667147,0.8340845968219278,1.0,1.0,1.0,0.02549742749169057
40,0.3878962531938897,0.8341301279424487,1.0,1.0,1.0,0.02618039429950371
41,0.3873236057444934,0.8344488457860948,1.0,1.0,1.0,0.02572508309429495
42,0.38689134047449664,0.8349952192323453,1.0,1.0,1.0,0.024450211719710423
43,0.3874318900071646,0.8345399080271365,1.0,1.0,1.0,0.02964075945909029
44,0.38706997696539097,0.8349496881118245,1.0,1.0,1.0,0.029094386012839778
45,0.386191986777692,0.8349496881118245,1.0,1.0,1.0,0.02645358102262897
46,0.38595861006275917,0.835086281473387,1.0,1.0,1.0,0.028047170240859627
47,0.38620378788402376,0.835860310522242,1.0,1.0,1.0,0.029595228338569413
48,0.3853659752922751,0.8351318125939079,1.0,1.0,1.0,0.027273141192004736
49,0.38518369846459494,0.8352228748349497,1.0,1.0,1.0,0.02822929472294313
50,0.3851593450320384,0.835450530437554,1.0,1.0,1.0,0.02768292127669262
51,0.3856297917733594,0.8359969038838045,1.0,1.0,1.0,0.031370942038883576
52,0.3855514141215287,0.8360424350043254,1.0,1.0,1.0,0.031416473159404455
53,0.38663294158693773,0.8346309702681783,1.0,1.0,1.0,0.03410280927013614
54,0.3858104014187157,0.8349496881118245,1.0,1.0,1.0,0.03296453125711424
55,0.38463022715080436,0.8367709329326595,1.0,1.0,1.0,0.03168965988252971
56,0.3851741042743098,0.8363156217274507,1.0,1.0,1.0,0.03460365159586577
57,0.38534148497230414,0.835496061558075,1.0,1.0,1.0,0.03433046487274052
58,0.3847631123072136,0.8365432773300551,1.0,1.0,1.0,0.03369302918544825
59,0.3843602531459853,0.836224559486409,1.0,1.0,1.0,0.03282793789555161
60,0.3835022992375216,0.8368164640531803,1.0,1.0,1.0,0.029777352820652917
61,0.38342040895259605,0.8363156217274507,1.0,1.0,1.0,0.029139917133360654
62,0.38322726843141386,0.8367709329326595,1.0,1.0,1.0,0.03032372626690343
63,0.3845115758104467,0.8361334972453672,1.0,1.0,1.0,0.03419387151117789
64,0.38355518100594194,0.8365888084505759,1.0,1.0,1.0,0.02964075945909029
65,0.38369160560844473,0.8355871237991167,1.0,1.0,1.0,0.033374311341802125
66,0.38410400279378193,0.8355415926785958,1.0,1.0,1.0,0.034740244957428404
67,0.38457830077186395,0.835450530437554,1.0,1.0,1.0,0.03615170969357556
68,0.3835035576681641,0.8359058416427628,1.0,1.0,1.0,0.03410280927013614
