global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
0,4.131889066939417,0.004711020176577289,,,
1,4.131889066939417,0.004711020176577289,0.28,0.28,1.0
2,4.131889066939417,0.004711020176577289,0.28,0.28,1.0
3,4.131889066939417,0.004711020176577289,0.28,0.28,1.0
4,3.583407041755416,0.19498293544698814,0.52,0.23684210526315788,0.32142857142857145
5,2.8594054296901863,0.34855531580169014,0.47,0.2727272727272727,0.5357142857142857
6,2.376144397242669,0.44863010754536936,0.45,0.22448979591836735,0.39285714285714285
7,2.1694553714629317,0.4840229361347283,0.54,0.17857142857142858,0.17857142857142858
8,2.0665350244569205,0.5165358527548293,0.58,0.18181818181818182,0.14285714285714285
9,1.9320078831157286,0.5477592565528743,0.5,0.17647058823529413,0.21428571428571427
10,1.9084330067907962,0.5522209709171875,0.52,0.20588235294117646,0.25
11,1.8029563597315805,0.5774610352208935,0.6,0.2857142857142857,0.2857142857142857
12,1.8328021014664078,0.57314546564308,0.57,0.14285714285714285,0.10714285714285714
13,1.818724755068541,0.5816390567643545,0.57,0.10526315789473684,0.07142857142857142
14,1.688689407410679,0.5996922362731361,0.58,0.15,0.10714285714285714
15,1.6729678441455764,0.6101716771403763,0.6,0.16666666666666666,0.10714285714285714
16,1.6728569138260474,0.6102576446618467,0.64,0.21428571428571427,0.10714285714285714
17,1.7647909223441527,0.6021766976436302,0.67,0.2222222222222222,0.07142857142857142
18,1.5935688095044893,0.6216999217695555,0.62,0.08333333333333333,0.03571428571428571
19,1.6535534220737202,0.6134814267169864,0.61,0.0,0.0
20,1.6670369300689136,0.6146076012482484,0.61,0.0,0.0
21,1.6538249643870728,0.6136103779991919,0.62,0.1875,0.10714285714285714
22,1.612958216766992,0.6259553140823397,0.65,0.3157894736842105,0.21428571428571427
23,1.5673619252099438,0.6377156710194888,0.64,0.21428571428571427,0.10714285714285714
24,1.6549597775156346,0.6264453289547209,0.65,0.29411764705882354,0.17857142857142858
25,1.7304971485605747,0.6080740696164989,0.55,0.24242424242424243,0.2857142857142857
26,1.607670315575186,0.629780868787772,0.63,0.30434782608695654,0.25
27,1.6441697352298774,0.6330820216122349,0.63,0.2857142857142857,0.21428571428571427
28,1.6880619027461015,0.6280787118626583,0.59,0.25925925925925924,0.25
29,1.6880619027461015,0.6280787118626583,0.58,0.23076923076923078,0.21428571428571427
30,1.679691425836155,0.6212271004014683,0.56,0.16666666666666666,0.14285714285714285
31,1.6149339173581119,0.6330820216122349,0.58,0.15,0.10714285714285714
32,1.565939382711807,0.6486249494940811,0.65,0.29411764705882354,0.17857142857142858
33,1.5532073158038604,0.640415051193659,0.6,0.2,0.14285714285714285
34,1.679456313401257,0.640844888801011,0.62,0.2222222222222222,0.14285714285714285
35,1.5567923481782509,0.6458825855591758,0.62,0.1875,0.10714285714285714
36,1.5546715520776764,0.6485733689811989,0.65,0.23076923076923078,0.10714285714285714
37,1.5991436382524014,0.6487539007762867,0.66,0.2,0.07142857142857142
38,1.5591795955193695,0.6533961469356877,0.67,0.2727272727272727,0.10714285714285714
39,1.4841498371356219,0.6542386286460975,0.69,0.3333333333333333,0.10714285714285714
40,1.486904260869804,0.6619757055784324,0.66,0.25,0.10714285714285714
41,1.575631767216478,0.6513415231725455,0.63,0.2,0.10714285714285714
42,1.5480071004738984,0.6586745527539696,0.66,0.3125,0.17857142857142858
43,1.4913471891872596,0.6640991033587511,0.7,0.375,0.10714285714285714
44,1.521760969951585,0.6650275525906313,0.64,0.0,0.0
45,1.4441437449431116,0.6705982479819125,0.67,0.14285714285714285,0.03571428571428571
46,1.5919896134459273,0.6549091753135665,0.59,0.11764705882352941,0.07142857142857142
47,1.5813146795017674,0.6544879344583616,0.63,0.09090909090909091,0.03571428571428571
48,1.4444939091171511,0.668302915158653,0.75,0.6363636363636364,0.25
49,1.5157961018128132,0.6659130180617763,0.67,0.14285714285714285,0.03571428571428571
50,1.5346702027433385,0.6597147597637613,0.66,0.2,0.07142857142857142
51,1.5321774128100858,0.6680450125942419,0.67,0.35294117647058826,0.21428571428571427
52,1.5037704730387844,0.6667039192593038,0.72,0.5,0.17857142857142858
53,1.5205302154634674,0.6747676727732262,0.67,0.2727272727272727,0.10714285714285714
54,1.4814491174574456,0.6755327837143127,0.7,0.42857142857142855,0.21428571428571427
55,1.5273262425258838,0.6701254266138253,0.67,0.2727272727272727,0.10714285714285714
56,1.5613909661090928,0.6606432089956414,0.62,0.25,0.17857142857142858
57,1.4690168043008225,0.6715438907180867,0.67,0.35294117647058826,0.21428571428571427
58,1.4879591633987954,0.6694806702027973,0.64,0.25,0.14285714285714285
59,1.5078752216208493,0.6699706850751787,0.65,0.26666666666666666,0.14285714285714285
60,1.5461093984605703,0.6713031816579696,0.66,0.25,0.10714285714285714
61,1.5030294816962513,0.6791606131203631,0.68,0.35714285714285715,0.17857142857142858
62,1.4532712372655991,0.6766417647412808,0.64,0.16666666666666666,0.07142857142857142
63,1.4542143549288296,0.6774412626909554,0.69,0.38461538461538464,0.17857142857142858
64,1.4542143549288296,0.6774412626909554,0.68,0.3333333333333333,0.14285714285714285
65,1.4911350273101562,0.6732976281560826,0.66,0.2,0.07142857142857142
66,1.5211430920989115,0.6680278190899478,0.66,0.2,0.07142857142857142
67,1.4726244653270362,0.6764956199547811,0.64,0.2777777777777778,0.17857142857142858
68,1.4861842741542837,0.6761001693560172,0.62,0.2916666666666667,0.25
69,1.4861842741542837,0.6761001693560172,0.62,0.2916666666666667,0.25
70,1.4826059166064711,0.6714751167009104,0.61,0.13333333333333333,0.07142857142857142
71,1.6209758077970897,0.668732752766005,0.58,0.23076923076923078,0.21428571428571427
72,1.52125493979799,0.6717588095217627,0.63,0.30434782608695654,0.25
73,1.3959901520006524,0.686227143385229,0.62,0.25,0.17857142857142858
74,1.4240658739418774,0.6842670838957042,0.62,0.25,0.17857142857142858
75,1.5186199438352312,0.6641248936151922,0.57,0.2413793103448276,0.25
76,1.5186199438352312,0.6641248936151922,0.56,0.13636363636363635,0.10714285714285714
77,1.403329844865164,0.6782665508970711,0.62,0.25,0.17857142857142858
78,1.4591005619364845,0.680235207138743,0.64,0.2777777777777778,0.17857142857142858
79,1.4747823139330802,0.677363891921632,0.62,0.2222222222222222,0.14285714285714285
80,1.4170192101552208,0.6854792259484367,0.66,0.3125,0.17857142857142858
81,1.4955064343253008,0.6752318973891663,0.66,0.25,0.10714285714285714
82,1.424153090455895,0.6832440703902066,0.64,0.16666666666666666,0.07142857142857142
83,1.3285567759955124,0.6920987251016566,0.66,0.125,0.03571428571428571
84,1.4263647782292532,0.6884708956956062,0.67,0.3333333333333333,0.17857142857142858
85,1.427717547739175,0.6890812650980459,0.63,0.15384615384615385,0.07142857142857142
86,1.4493439564689687,0.685780112273583,0.63,0.09090909090909091,0.03571428571428571
87,1.4085774840676326,0.6883591379176947,0.65,0.23076923076923078,0.10714285714285714
88,1.4085774840676326,0.6883591379176947,0.65,0.23076923076923078,0.10714285714285714
89,1.5237382074010446,0.6732718378996415,0.65,0.23076923076923078,0.10714285714285714
90,1.3938979703108059,0.684886050050291,0.68,0.3,0.10714285714285714
