global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
0,2.313420825958252,0.1289,,,
1,2.313420825958252,0.1289,0.28,0.28,1.0
2,2.313420825958252,0.1289,0.28,0.28,1.0
3,2.313420825958252,0.1289,0.28,0.28,1.0
4,2.1468947898864745,0.2902,1.0,1.0,1.0
5,1.9794195949554443,0.5195,1.0,1.0,1.0
6,1.807877463531494,0.6268,1.0,1.0,1.0
7,1.6414727235794067,0.6653,1.0,1.0,1.0
8,1.4891073501586913,0.6921,1.0,1.0,1.0
9,1.3525155353546143,0.714,1.0,1.0,1.0
10,1.2373251483917236,0.7306,1.0,1.0,1.0
11,1.1369056587219237,0.746,1.0,1.0,1.0
12,1.0522463499069215,0.7623,1.0,1.0,1.0
13,0.9770720634460449,0.7797,1.0,1.0,1.0
14,0.9144474385261535,0.7909,1.0,1.0,1.0
15,0.8597119227409363,0.8023,1.0,1.0,1.0
16,0.8151463234901428,0.8118,1.0,1.0,1.0
17,0.7752359532356262,0.8207,1.0,1.0,1.0
18,0.7394001504898071,0.8273,1.0,1.0,1.0
19,0.7071245321273804,0.8327,1.0,1.0,1.0
20,0.6818714281082153,0.8366,1.0,1.0,1.0
21,0.6581766437530517,0.8405,1.0,1.0,1.0
22,0.6581766437530517,0.8405,1.0,1.0,1.0
23,0.6365937437534332,0.8436,1.0,1.0,1.0
24,0.6165031531333923,0.8473,1.0,1.0,1.0
25,0.5988549194335937,0.8504,1.0,1.0,1.0
26,0.5832336683750152,0.8533,1.0,1.0,1.0
27,0.5682186414718627,0.856,1.0,1.0,1.0
28,0.5553746904373169,0.8585,1.0,1.0,1.0
29,0.5423376996994018,0.8602,1.0,1.0,1.0
30,0.5318088331699371,0.863,1.0,1.0,1.0
31,0.5214106390953064,0.8646,1.0,1.0,1.0
32,0.5125929833412171,0.866,1.0,1.0,1.0
33,0.5043541166305542,0.8678,1.0,1.0,1.0
34,0.4965555351257324,0.8695,1.0,1.0,1.0
35,0.4891090897083282,0.8714,1.0,1.0,1.0
36,0.48227595329284667,0.8723,1.0,1.0,1.0
37,0.4751879937171936,0.8731,1.0,1.0,1.0
38,0.4692101521492004,0.8745,1.0,1.0,1.0
39,0.4627345960617065,0.8749,1.0,1.0,1.0
40,0.45788275876045226,0.876,1.0,1.0,1.0
41,0.45289548711776734,0.8775,1.0,1.0,1.0
42,0.44798476963043216,0.8789,1.0,1.0,1.0
43,0.4437334213256836,0.8792,1.0,1.0,1.0
44,0.4390236839771271,0.8809,1.0,1.0,1.0
45,0.43466714053153993,0.8805,1.0,1.0,1.0
46,0.43031336345672605,0.8826,1.0,1.0,1.0
47,0.42667124514579774,0.8841,1.0,1.0,1.0
48,0.42304974737167356,0.8832,1.0,1.0,1.0
49,0.42009767770767215,0.8837,1.0,1.0,1.0
50,0.4169453730583191,0.8842,1.0,1.0,1.0
51,0.41346156766414643,0.8853,1.0,1.0,1.0
52,0.41046357498168945,0.8858,1.0,1.0,1.0
53,0.40853092868328095,0.8871,1.0,1.0,1.0
54,0.4057660713672638,0.8869,1.0,1.0,1.0
55,0.40286932706832884,0.8871,1.0,1.0,1.0
56,0.4005612595081329,0.8881,1.0,1.0,1.0
57,0.3983174739599228,0.8878,1.0,1.0,1.0
58,0.39547321920394896,0.8887,1.0,1.0,1.0
59,0.3926945858478546,0.8885,1.0,1.0,1.0
60,0.39031980292797086,0.8899,1.0,1.0,1.0
61,0.3882300992012024,0.8908,1.0,1.0,1.0
62,0.3863358000278473,0.8907,1.0,1.0,1.0
63,0.38420509147644044,0.8915,1.0,1.0,1.0
64,0.38219606459140776,0.8918,1.0,1.0,1.0
65,0.38219606459140776,0.8918,1.0,1.0,1.0
66,0.3799481097698212,0.8922,1.0,1.0,1.0
67,0.37843224034309386,0.8926,1.0,1.0,1.0
68,0.3767618520498276,0.8931,1.0,1.0,1.0
69,0.37525356078147887,0.8935,1.0,1.0,1.0
70,0.3740394338607788,0.8937,1.0,1.0,1.0
71,0.37282911837100985,0.8933,1.0,1.0,1.0
72,0.37124142842292784,0.8938,1.0,1.0,1.0
73,0.3701724998950958,0.8933,1.0,1.0,1.0
74,0.3686923157930374,0.8953,1.0,1.0,1.0
75,0.36703876719474793,0.8951,1.0,1.0,1.0
76,0.36581618897914886,0.8954,1.0,1.0,1.0
77,0.3643022815704346,0.8947,1.0,1.0,1.0
78,0.3634239566326141,0.8954,1.0,1.0,1.0
79,0.3630503159761429,0.8955,1.0,1.0,1.0
80,0.3615397736310959,0.8959,1.0,1.0,1.0
81,0.3604961392879486,0.8962,1.0,1.0,1.0
82,0.3595790505886078,0.8968,1.0,1.0,1.0
83,0.35866870679855345,0.8963,1.0,1.0,1.0
84,0.3578008820772171,0.8977,1.0,1.0,1.0
85,0.3571053033351898,0.8968,1.0,1.0,1.0
86,0.35646990733146666,0.8972,1.0,1.0,1.0
87,0.35646990733146666,0.8972,1.0,1.0,1.0
88,0.35508324778079986,0.8974,1.0,1.0,1.0
89,0.35394234743118286,0.8971,1.0,1.0,1.0
90,0.35297512469291686,0.898,1.0,1.0,1.0
91,0.35219160590171816,0.8978,1.0,1.0,1.0
92,0.3513349627017975,0.898,1.0,1.0,1.0
93,0.3510525933742523,0.8975,1.0,1.0,1.0
94,0.3501414541006088,0.8982,1.0,1.0,1.0
95,0.3485865219593048,0.899,1.0,1.0,1.0
96,0.3475323522090912,0.8988,1.0,1.0,1.0
97,0.3460982450723648,0.8997,1.0,1.0,1.0
98,0.3452298663377762,0.8992,1.0,1.0,1.0
99,0.3447005052804947,0.8995,1.0,1.0,1.0
100,0.34402074875831606,0.9006,1.0,1.0,1.0
