global-update-round,test-loss,test-accuracy,train-loss,train-accuracy
0,4.107604245620643,0.05449481186007926,4.10793403897506,0.054223047517523194
1,3.594942063987591,0.37952941378747107,3.5976412593807687,0.37701094089395526
2,1.3592783404516933,0.7161782278655124,1.364013284246506,0.7151155126860497
3,0.9515439750196726,0.7610274838166141,0.9542227679505835,0.7606471690651812
4,0.8659403900256409,0.7783069556321621,0.8682430308851554,0.7776344973435807
5,0.87845355110014,0.7890185088073726,0.8802033947265979,0.7880294928445751
6,0.8339600491271434,0.7950276385581527,0.8350068138460427,0.7951820521196907
7,0.8179328063648447,0.8007358819837865,0.8187863618057053,0.8001266599038301
8,0.7817043107252996,0.8040284380561024,0.7822507851160007,0.8037158347804657
9,0.8546989087201811,0.8063237708793618,0.8552986613168936,0.8065886074861162
10,0.8466290860194,0.8089973607970908,0.8470733609980602,0.808958465867735
11,0.9606629210271956,0.8105361794314108,0.9612809965417742,0.810500163339695
12,0.8572364225297636,0.8107596949872338,0.8574670042265545,0.8114458142053954
13,0.8453269217285949,0.8126939642203176,0.8456173591895582,0.8130935391986612
14,0.7740927846645939,0.8139834770423734,0.7741024905315874,0.8144776281930045
15,0.7654116597030526,0.8144477016583135,0.7653613294249656,0.8153143859287151
16,0.7026832289486801,0.8153503606337525,0.7024497009717837,0.8156969446880212
17,0.6914282533356993,0.8166226799515143,0.6909455823446574,0.8172629998337947
18,0.7159515701191235,0.8173877908926008,0.7157146902505156,0.8183204094381687
19,0.7092913764236146,0.81875467448398,0.708716779702861,0.8191256454783561
20,0.7356617928871229,0.8193392536299786,0.7351823649907612,0.8203406635603468
21,0.7048938007747773,0.8198292685023598,0.70426761786818,0.8205126000813833
22,0.7630803044340805,0.8206545567084755,0.7624626412347965,0.8214410572949801
23,0.8047971509597317,0.8206803469649167,0.8044121877147842,0.8214568181427417
24,0.9429321851151778,0.8203708638876233,0.9424796565163582,0.8216115610116745
25,0.8107629914408083,0.8196831237158602,0.8102652377677485,0.8210713937747517
26,0.9008526955088023,0.8200441873060358,0.90056329071298,0.8205369577551967
27,0.808477024454746,0.8188750290140385,0.8081052018974061,0.819992492105248
28,0.7690674496073333,0.8192446893563612,0.7685850467363671,0.8206988646458394
29,0.6967740757944175,0.8199926067931536,0.6960956419101748,0.8204180349948133
30,0.880407691927298,0.8202591061097118,0.8801259726905439,0.8218565705541514
31,0.7966850178247653,0.8196917204680072,0.7962038791008238,0.821489772642607
32,0.8467249134525755,0.8202333158532706,0.8462584161212124,0.821680335620089
33,0.6452124815780059,0.8206803469649167,0.6441276033050514,0.8219095843148043
34,0.7612658636495965,0.821651779957532,0.7604779244578779,0.8223924393780483
35,0.7691225394724828,0.8212219423501801,0.7683946337271679,0.8225915991815822
36,0.797059833450562,0.8219354727783843,0.796481670852904,0.8231059759403495
37,0.7247626034231679,0.8221675850863543,0.72392796842902,0.8230515293753546
38,0.7175160614761638,0.8223567136335892,0.7166548949796009,0.8235515780907022
39,0.677733871874346,0.8218495052569139,0.6767477495998002,0.8234799378736037
40,0.7112060127374064,0.822975679788176,0.7102983902620394,0.8242006384576148
41,0.7397220028789969,0.8228553252581174,0.7389347920945473,0.8242149665010344
42,0.7448405433574047,0.823422710899822,0.7440893204066268,0.8244241559349621
43,0.6782634789184739,0.8233711303869398,0.6772242933475011,0.8246175845211281
44,0.7482398801267915,0.8235774524384687,0.7475271164196837,0.8245975252603406
45,0.6811322303985068,0.8237837744899977,0.6801534517171165,0.8250703506931908
46,0.7405490202475089,0.8249099490212598,0.7398410331779114,0.8257165454514194
47,0.7412818331582472,0.8243081763709671,0.7405872282333611,0.8251763782144965
48,0.9219960104757847,0.8238783387636152,0.9217472964594672,0.824816744324662
49,0.7176075828594681,0.8233281466262046,0.7169893057106139,0.8244986617607446
50,0.783489702184936,0.8239557095329385,0.783046420649995,0.8248711908896569
51,0.7948969809381797,0.8241362413280263,0.7945477011336541,0.8249270702589937
52,0.7478257173332737,0.8241104510715852,0.747284368518939,0.8249370998893875
53,0.7577226391084414,0.8236892102163802,0.7573149089323832,0.8247035527816463
54,0.7913119753892868,0.824058870558703,0.7909797491138312,0.8246505390209935
55,0.7177048889744152,0.8235344686777335,0.7172146667626338,0.824769461781377
56,0.7950773027204473,0.823646226455645,0.7946955803601656,0.8247049855859884
57,0.7128298084486,0.8246606432089957,0.7124698688413529,0.825544608930383
58,0.8286426125377191,0.8239299192764974,0.8283781816223655,0.8251462893233151
59,0.8587710392679784,0.8237579842335566,0.8585394977827059,0.8251119020191079
60,0.7957868679596881,0.8243425633795552,0.7955255348332065,0.8253784036267143
61,0.746509256954273,0.8243941438924375,0.7462729829114274,0.8252924353661961
62,0.7208267925118125,0.8246348529525546,0.7204538031178559,0.8253440163225071
63,0.7449177167068064,0.8244457244053197,0.7445813277054639,0.8252437200185692
64,0.7552956885878628,0.824952932781995,0.7548573940511885,0.8259816142546839
65,0.6803281440425616,0.8249873197905832,0.6797647378469308,0.8258999444071915
66,0.6759497625292038,0.8248927555169657,0.6752441349330046,0.8258698555160101
67,0.752392988128792,0.8255203184236996,0.752051348294955,0.8264501412745081
68,0.7448030142894265,0.8256578664580522,0.7443024417391426,0.8267352693385602
69,0.6737744860728921,0.8261478813304334,0.6733407923685302,0.8270762767719492
70,0.7839200794504656,0.8255203184236996,0.7837452442841712,0.8265189158829227
71,0.6769127779233318,0.8258555917574341,0.676489133657695,0.8270232630112963
72,0.6705490382789656,0.8263112196212271,0.6700989832514397,0.8270992016414207
73,0.6712877672285503,0.8258641885095811,0.6707992456421213,0.8270519190981356
74,0.6681742866022695,0.8262166553476097,0.6674901358231335,0.8272926302275866
75,0.6741373490702268,0.8266378962028146,0.6735675064363873,0.8280749413983024
76,0.7352213112633605,0.8268614117586376,0.7348875772760162,0.8280290916593593
77,0.6733667477565037,0.8266207026985205,0.6728982638628983,0.8276923826389964
78,0.667597459500388,0.8266121059463735,0.6669664740884232,0.8278600207470068
79,0.6953199791979796,0.8275147649218125,0.6947402851018182,0.8282955932669659
80,0.7360674781019148,0.8266808799635498,0.7356561063134414,0.8276637265521569
81,0.7348435862188589,0.8265949124420794,0.7345264993388644,0.8278585879426649
82,0.8486827170423652,0.8263799936384034,0.8486001944367438,0.8274287466400738
83,0.6727766661040859,0.826508944920609,0.6722125801951802,0.8275834895090066
84,0.8202625494148491,0.8262424456040508,0.8201222698189611,0.8271951995323327
85,0.781807680386536,0.8263713968862564,0.7814988019013661,0.827132156141286
86,0.74817755583813,0.82607051056111,0.747773222532125,0.8270877392066849
