global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
0,2.350456095123291,0.0501,,,
1,2.350456095123291,0.0501,0.1,0.1,1.0
2,2.350456095123291,0.0501,0.1,0.1,1.0
3,2.350456095123291,0.0501,0.1,0.1,1.0
4,2.2025738082885744,0.2147,0.46,0.06,0.3
5,2.053439217185974,0.4782,0.54,0.09090909090909091,0.4
6,1.8974408311843871,0.5901,0.63,0.09090909090909091,0.3
7,1.7396584619522095,0.6449,0.68,0.07692307692307693,0.2
8,1.5913405139923096,0.6702,0.73,0.05263157894736842,0.1
9,1.4572307750701905,0.6865,0.74,0.1,0.2
10,1.331041117477417,0.7042,0.74,0.16666666666666666,0.4
11,1.2177797996520996,0.7266,0.7,0.08333333333333333,0.2
12,1.1243968561172486,0.7419,0.65,0.0967741935483871,0.3
13,1.0467687750816346,0.757,0.72,0.125,0.3
14,0.9795749735832214,0.7725,0.74,0.16666666666666666,0.4
15,0.919471509552002,0.7857,0.78,0.25,0.6
16,0.8663013681411743,0.7927,0.76,0.15,0.3
17,0.8184266053199768,0.8053,0.78,0.125,0.2
18,0.7785282062530517,0.8136,0.73,0.05263157894736842,0.1
19,0.7451420109748841,0.8189,0.81,0.15384615384615385,0.2
20,0.7104426553726196,0.8263,0.76,0.18181818181818182,0.4
21,0.6841011717796326,0.8321,0.77,0.0,0.0
22,0.6611034547805786,0.8365,0.77,0.0,0.0
23,0.638656535243988,0.8416,0.67,0.07407407407407407,0.2
24,0.6203401988506317,0.8444,0.67,0.12903225806451613,0.4
25,0.6040262735843659,0.847,0.74,0.19230769230769232,0.5
26,0.5880424100875854,0.8488,0.78,0.25,0.6
27,0.5743077355384827,0.8526,0.74,0.13636363636363635,0.3
28,0.5608903585910797,0.8548,0.73,0.13043478260869565,0.3
29,0.5474899937152863,0.8583,0.74,0.05555555555555555,0.1
30,0.5352974557876586,0.8598,0.75,0.058823529411764705,0.1
31,0.5232851137638092,0.8632,0.8,0.08333333333333333,0.1
32,0.511002012014389,0.8652,0.73,0.13043478260869565,0.3
33,0.5019865238189697,0.8667,0.76,0.0625,0.1
34,0.49453394031524656,0.8691,0.67,0.04,0.1
35,0.4884732229232788,0.868,0.7,0.0,0.0
36,0.48117247734069823,0.8706,0.76,0.0625,0.1
37,0.47454438180923464,0.8719,0.73,0.09523809523809523,0.2
38,0.4688822882175446,0.8718,0.67,0.07407407407407407,0.2
39,0.46343728976249693,0.8732,0.73,0.09523809523809523,0.2
40,0.4597612442493439,0.8736,0.65,0.037037037037037035,0.1
41,0.45481773095130923,0.8742,0.71,0.047619047619047616,0.1
42,0.45481773095130923,0.8742,0.71,0.047619047619047616,0.1
43,0.449867317199707,0.8761,0.79,0.07692307692307693,0.1
44,0.44568015456199644,0.8759,0.74,0.13636363636363635,0.3
45,0.44062225189208987,0.8784,0.72,0.0,0.0
46,0.43754149646759033,0.8784,0.8,0.0,0.0
47,0.43413006687164307,0.8773,0.8,0.08333333333333333,0.1
48,0.4303346276283264,0.8787,0.79,0.07692307692307693,0.1
49,0.4260143472671509,0.8791,0.78,0.07142857142857142,0.1
50,0.423851433801651,0.8795,0.8,0.08333333333333333,0.1
51,0.4197964861869812,0.8815,0.62,0.08823529411764706,0.3
52,0.416739705657959,0.8828,0.62,0.0625,0.2
53,0.4129223328113556,0.8828,0.68,0.041666666666666664,0.1
54,0.4112406867980957,0.8831,0.55,0.07317073170731707,0.3
55,0.4087403295993805,0.8833,0.55,0.05128205128205128,0.2
56,0.40650045070648194,0.8849,0.73,0.16,0.4
57,0.40324606475830077,0.8851,0.79,0.21052631578947367,0.4
58,0.40100280990600584,0.8857,0.69,0.13793103448275862,0.4
59,0.3983143521785736,0.8854,0.72,0.125,0.3
60,0.3958670981407166,0.8864,0.71,0.14814814814814814,0.4
61,0.3938073117733002,0.8877,0.78,0.07142857142857142,0.1
62,0.39116915440559386,0.889,0.75,0.0,0.0
63,0.38954775643348694,0.8886,0.76,0.1111111111111111,0.2
64,0.38954775643348694,0.8886,0.8,0.1875,0.3
65,0.38831335697174074,0.8873,0.71,0.08695652173913043,0.2
66,0.38675476880073545,0.8885,0.82,0.1,0.1
67,0.3860087330341339,0.8887,0.79,0.07692307692307693,0.1
68,0.38483116583824156,0.8887,0.82,0.1,0.1
69,0.38375366444587705,0.8887,0.78,0.07142857142857142,0.1
70,0.3813097260475159,0.8902,0.76,0.0625,0.1
71,0.3786289415359497,0.8908,0.79,0.0,0.0
72,0.37694372828006745,0.8919,0.8,0.08333333333333333,0.1
73,0.37645170645713805,0.8907,0.75,0.14285714285714285,0.3
74,0.3763445844888687,0.8917,0.77,0.11764705882352941,0.2
75,0.37597194559574126,0.8918,0.66,0.07142857142857142,0.2
76,0.37597194559574126,0.8918,0.67,0.07407407407407407,0.2
77,0.3748553008079529,0.8922,0.74,0.1,0.2
78,0.3752154727220535,0.8915,0.71,0.08695652173913043,0.2
79,0.37415065467357633,0.8911,0.69,0.043478260869565216,0.1
80,0.3727993367671967,0.8918,0.72,0.09090909090909091,0.2
81,0.3725377907752991,0.8927,0.77,0.15789473684210525,0.3
82,0.3725377907752991,0.8927,0.79,0.13333333333333333,0.2
83,0.3707041724205017,0.8933,0.74,0.05555555555555555,0.1
84,0.37050834245681763,0.8932,0.8,0.0,0.0
85,0.3697393961429596,0.8925,0.84,0.2,0.2
86,0.36948898437023164,0.8919,0.73,0.13043478260869565,0.3
87,0.36896573061943055,0.8926,0.59,0.08108108108108109,0.3
88,0.365767422246933,0.8926,0.7,0.045454545454545456,0.1
89,0.3652028999090195,0.8944,0.75,0.058823529411764705,0.1
90,0.36536627230644225,0.8935,0.8,0.14285714285714285,0.2
91,0.36502279512882235,0.8945,0.76,0.1111111111111111,0.2
92,0.36362317974567415,0.8936,0.73,0.05263157894736842,0.1
93,0.3624967503070831,0.895,0.79,0.0,0.0
94,0.36233318245410917,0.8943,0.61,0.03225806451612903,0.1
95,0.36212907819747925,0.8945,0.73,0.05263157894736842,0.1
96,0.36088766345977785,0.896,0.67,0.04,0.1
97,0.36087087166309356,0.8961,0.69,0.1111111111111111,0.3
98,0.3588438962459564,0.8956,0.7,0.045454545454545456,0.1
99,0.3575998517751694,0.8954,0.67,0.04,0.1
100,0.35726125979423523,0.8955,0.77,0.19047619047619047,0.4
