global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
0,0.7782591255409266,0.21631835359468196,,,
1,0.7782591255409266,0.21631835359468196,0.28888888888888886,0.28888888888888886,1.0
2,0.7782591255409266,0.21631835359468196,0.28888888888888886,0.28888888888888886,1.0
3,0.7782591255409266,0.21631835359468196,0.28888888888888886,0.28888888888888886,1.0
4,0.6350185606359475,0.7179802394936939,0.7111111111111111,0.5,0.38461538461538464
5,0.5797118852303847,0.76715384965624,0.7111111111111111,0.5,0.46153846153846156
6,0.5454733468673922,0.7732094886855165,0.8,0.7,0.5384615384615384
7,0.5317431418930351,0.7793106588353139,0.7333333333333333,0.5714285714285714,0.3076923076923077
8,0.4946628782976381,0.781496152620316,0.9333333333333333,1.0,0.7692307692307693
9,0.4748781140219811,0.7940172107635569,0.9333333333333333,1.0,0.7692307692307693
10,0.4748781140219811,0.7940172107635569,0.7555555555555555,0.6666666666666666,0.3076923076923077
11,0.4604492793669169,0.8033510904703365,0.9111111111111111,0.9090909090909091,0.7692307692307693
12,0.45500264486719205,0.816372990939307,0.9111111111111111,0.9090909090909091,0.7692307692307693
13,0.4422358005841356,0.8188772025679552,0.9333333333333333,0.9166666666666666,0.8461538461538461
14,0.43783147692305846,0.8212903519555617,0.8888888888888888,0.9,0.6923076923076923
15,0.43729690423576484,0.8229294722943131,0.8888888888888888,1.0,0.6153846153846154
16,0.44164733051282157,0.8234303146200428,0.8666666666666667,1.0,0.5384615384615384
17,0.44164733051282157,0.8234303146200428,0.8888888888888888,1.0,0.6153846153846154
18,0.4423859427819046,0.8237945635842098,0.8666666666666667,1.0,0.5384615384615384
19,0.44557793209994906,0.8241588125483769,0.8666666666666667,1.0,0.5384615384615384
20,0.447083816325106,0.8243864681509812,0.8444444444444444,1.0,0.46153846153846156
21,0.4481056129835247,0.8244319992715021,0.8444444444444444,1.0,0.46153846153846156
22,0.44778984895534313,0.8247051859946273,0.8222222222222222,1.0,0.38461538461538464
23,0.4580605899474011,0.8230660656558758,0.8222222222222222,1.0,0.38461538461538464
24,0.4503634898371532,0.8255702772845239,0.8666666666666667,1.0,0.5384615384615384
25,0.4383612754202408,0.8269362109001502,0.8666666666666667,1.0,0.5384615384615384
26,0.4606877215675104,0.8234758457405637,0.7555555555555555,1.0,0.15384615384615385
27,0.44736950385441887,0.8259800573692119,0.8888888888888888,1.0,0.6153846153846154
28,0.4298369114078612,0.828120020033693,0.9333333333333333,1.0,0.7692307692307693
29,0.4201769071302035,0.826298775212858,0.9555555555555556,1.0,0.8461538461538461
30,0.4163202570527161,0.8278923644310886,0.9555555555555556,1.0,0.8461538461538461
31,0.4141756471202211,0.8298046714929654,0.9333333333333333,1.0,0.7692307692307693
32,0.4141756471202211,0.8298046714929654,0.9777777777777777,1.0,0.9230769230769231
