global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
0,0.7740579096285181,0.23366571051313573,,,
1,0.7740579096285181,0.23366571051313573,0.28888888888888886,0.28888888888888886,1.0
2,0.7740579096285181,0.23366571051313573,0.28888888888888886,0.28888888888888886,1.0
3,0.7740579096285181,0.23366571051313573,0.28888888888888886,0.28888888888888886,1.0
4,0.528868041316196,0.8023494058188771,1.0,1.0,1.0
5,0.4762450220241511,0.796931202476893,1.0,1.0,1.0
6,0.4531559995607736,0.800983472203251,1.0,1.0,1.0
7,0.43899524977736604,0.8080407958839867,1.0,1.0,1.0
8,0.4304370098533469,0.812684970177116,1.0,1.0,1.0
9,0.4304370098533469,0.812684970177116,1.0,1.0,1.0
10,0.4235577401158285,0.8199244183399353,1.0,1.0,1.0
11,0.4191988956861492,0.8217911942812912,1.0,1.0,1.0
12,0.4155487765848151,0.8237945635842098,1.0,1.0,1.0
13,0.4125398107333375,0.8245685926330647,1.0,1.0,1.0
14,0.4103402066674762,0.8263898374538997,1.0,1.0,1.0
15,0.4080645348624834,0.826663024177025,1.0,1.0,1.0
16,0.4063597112352642,0.8278013021900469,1.0,1.0,1.0
17,0.4049769408584634,0.8282110822747348,1.0,1.0,1.0
18,0.4037898187021173,0.8287119246004644,1.0,1.0,1.0
19,0.4027353831340135,0.8289395802030688,1.0,1.0,1.0
20,0.4018052411427867,0.8286663934799435,1.0,1.0,1.0
21,0.4009024951321524,0.8292127669261941,1.0,1.0,1.0
22,0.40004066721216197,0.8298502026134863,1.0,1.0,1.0
23,0.39927566795625286,0.8300778582160907,1.0,1.0,1.0
24,0.3982169158427337,0.8304876383007785,1.0,1.0,1.0
25,0.39754681742886605,0.8309884806265082,1.0,1.0,1.0
26,0.3973380136439933,0.8313527295906752,1.0,1.0,1.0
27,0.39680889231072136,0.831808040795884,1.0,1.0,1.0
28,0.3957898518983031,0.831808040795884,1.0,1.0,1.0
29,0.39579473603256454,0.8320356963984884,1.0,1.0,1.0
30,0.3949530444791971,0.8323088831216137,1.0,1.0,1.0
31,0.3944383954348332,0.8323544142421345,1.0,1.0,1.0
32,0.3944383954348332,0.8323544142421345,1.0,1.0,1.0
33,0.3939421892176993,0.8327186632063015,1.0,1.0,1.0
34,0.3933717227180772,0.8331739744115103,1.0,1.0,1.0
35,0.3933717227180772,0.8331739744115103,1.0,1.0,1.0
36,0.39274975700206466,0.8334471611346356,1.0,1.0,1.0
37,0.3928103112177907,0.8331739744115103,1.0,1.0,1.0
38,0.39226881176679723,0.8333560988935937,1.0,1.0,1.0
39,0.39213066537898134,0.8339480034603651,1.0,1.0,1.0
40,0.39113356653189274,0.8333105677730729,1.0,1.0,1.0
41,0.3909447376060338,0.833993534580886,1.0,1.0,1.0
42,0.3909212632707487,0.8337203478577607,1.0,1.0,1.0
43,0.39082061061712364,0.8335382233756773,1.0,1.0,1.0
44,0.39082061061712364,0.8335382233756773,1.0,1.0,1.0
45,0.3900881899362248,0.8347220325092201,1.0,1.0,1.0
46,0.3901005512496864,0.8342211901834904,1.0,1.0,1.0
47,0.3890358305192355,0.8349041569913036,1.0,1.0,1.0
48,0.3892144148170538,0.835086281473387,1.0,1.0,1.0
49,0.38833344419629,0.8356781860401584,1.0,1.0,1.0
50,0.38867359478790753,0.8353594681965123,1.0,1.0,1.0
51,0.38772797179624846,0.8360424350043254,1.0,1.0,1.0
52,0.38802924223709956,0.8345399080271365,1.0,1.0,1.0
53,0.38761077725930176,0.8355415926785958,1.0,1.0,1.0
54,0.3869395645319457,0.8364522150890134,1.0,1.0,1.0
55,0.38623308960664027,0.8359058416427628,1.0,1.0,1.0
56,0.3863769284266459,0.8361334972453672,1.0,1.0,1.0
57,0.3857526780911679,0.8367254018121386,1.0,1.0,1.0
58,0.38632438393752494,0.8350407503528662,1.0,1.0,1.0
59,0.38583017642861783,0.8359513727632837,1.0,1.0,1.0
60,0.3853912570624926,0.8363611528479716,1.0,1.0,1.0
61,0.3851517809005631,0.8363611528479716,1.0,1.0,1.0
62,0.38482698052273484,0.8364522150890134,1.0,1.0,1.0
63,0.38516469204333,0.835860310522242,1.0,1.0,1.0
64,0.3851469752296031,0.835086281473387,1.0,1.0,1.0
65,0.3840817267715738,0.836224559486409,1.0,1.0,1.0
66,0.3840432344431522,0.8364977462095342,1.0,1.0,1.0
67,0.3838993432129612,0.8364522150890134,1.0,1.0,1.0
68,0.38413796114182314,0.8360424350043254,1.0,1.0,1.0
69,0.3834454740043091,0.8366343395710969,1.0,1.0,1.0
70,0.383160148179092,0.836907526294222,1.0,1.0,1.0
71,0.38376338654613523,0.8365432773300551,1.0,1.0,1.0
72,0.38397075337138714,0.8367709329326595,1.0,1.0,1.0
73,0.3833759398222219,0.8368164640531803,1.0,1.0,1.0
74,0.38253424058318525,0.8366343395710969,1.0,1.0,1.0
75,0.38230272935821197,0.8372717752583891,1.0,1.0,1.0
76,0.38272718716062865,0.8372262441378683,1.0,1.0,1.0
77,0.38269266167967086,0.8372262441378683,1.0,1.0,1.0
78,0.3820360268648979,0.836907526294222,1.0,1.0,1.0
79,0.38236304323394155,0.8368164640531803,1.0,1.0,1.0
80,0.38275824473300757,0.8363611528479716,1.0,1.0,1.0
81,0.38131428207795554,0.8367254018121386,1.0,1.0,1.0
82,0.3815823487558527,0.8373628374994309,1.0,1.0,1.0
83,0.3815676105080507,0.836953057414743,1.0,1.0,1.0
84,0.3813384237420997,0.8371807130173473,1.0,1.0,1.0
85,0.3819612451727119,0.8370896507763056,1.0,1.0,1.0
86,0.382188997801463,0.836224559486409,1.0,1.0,1.0
87,0.3823601222236924,0.8361334972453672,1.0,1.0,1.0
