global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
0,2.3296421516418455,0.0894,,,
1,2.3296421516418455,0.0894,0.1,0.1,1.0
2,2.3296421516418455,0.0894,0.1,0.1,1.0
3,2.3296421516418455,0.0894,0.1,0.1,1.0
4,2.1679444995880126,0.2816,0.47,0.09433962264150944,0.5
5,2.012326450920105,0.4347,0.46,0.09259259259259259,0.5
6,1.8546450296401977,0.5383,0.59,0.05714285714285714,0.2
7,1.7038346294403077,0.5724,0.64,0.06666666666666667,0.2
8,1.5421488014221192,0.6239,0.71,0.14814814814814814,0.4
9,1.4068852443695068,0.6806,0.58,0.1,0.4
10,1.2802281465530396,0.704,0.63,0.06451612903225806,0.2
11,1.1738222197532653,0.7287,0.73,0.05263157894736842,0.1
12,1.0939549435615539,0.7357,0.7,0.045454545454545456,0.1
13,1.0145210918426513,0.7553,0.68,0.0,0.0
14,0.9496857524871826,0.7639,0.75,0.0,0.0
15,0.8979916340827941,0.7763,0.71,0.08695652173913043,0.2
16,0.8537127416610718,0.7889,0.7,0.045454545454545456,0.1
17,0.8136430296897889,0.7953,0.68,0.0,0.0
18,0.7776087100982666,0.8017,0.73,0.0,0.0
19,0.736535092163086,0.8093,0.78,0.0,0.0
20,0.736535092163086,0.8093,0.8,0.0,0.0
21,0.7047009660720825,0.8206,0.71,0.047619047619047616,0.1
22,0.6831537872314453,0.8202,0.74,0.0,0.0
23,0.6555149326324463,0.826,0.68,0.041666666666666664,0.1
24,0.6382676912784576,0.8313,0.68,0.041666666666666664,0.1
25,0.6251178640365601,0.8312,0.75,0.10526315789473684,0.2
26,0.6030292084217072,0.841,0.81,0.15384615384615385,0.2
27,0.5967841356277466,0.8406,0.62,0.03333333333333333,0.1
28,0.5847527685642242,0.845,0.66,0.1,0.3
29,0.5728647282600403,0.848,0.63,0.06451612903225806,0.2
30,0.5561391065597534,0.8529,0.72,0.09090909090909091,0.2
31,0.5461863310337066,0.8547,0.73,0.09523809523809523,0.2
32,0.5393387417316436,0.8528,0.74,0.1,0.2
33,0.5326314486980438,0.8551,0.8,0.08333333333333333,0.1
34,0.5220298483848572,0.8565,0.76,0.15,0.3
35,0.5172839661598205,0.857,0.77,0.11764705882352941,0.2
36,0.5096524481296539,0.8594,0.8,0.08333333333333333,0.1
37,0.5035100161075592,0.8576,0.82,0.1,0.1
38,0.49718555345535276,0.8614,0.8,0.14285714285714285,0.2
39,0.49419966745376587,0.8595,0.74,0.05555555555555555,0.1
40,0.4896477433681488,0.8581,0.71,0.047619047619047616,0.1
41,0.48034323573112486,0.8625,0.73,0.05263157894736842,0.1
42,0.47659756684303284,0.8667,0.73,0.0,0.0
43,0.47303323526382446,0.867,0.67,0.04,0.1
44,0.46310737404823304,0.869,0.64,0.0,0.0
45,0.45999341006278993,0.8709,0.71,0.08695652173913043,0.2
46,0.4595450847625732,0.8698,0.64,0.03571428571428571,0.1
47,0.4550187910079956,0.8686,0.7,0.045454545454545456,0.1
48,0.45221493535041807,0.8695,0.81,0.15384615384615385,0.2
49,0.4489487733840942,0.8693,0.75,0.10526315789473684,0.2
50,0.4441434990882874,0.8726,0.72,0.125,0.3
51,0.4424302118778229,0.872,0.72,0.09090909090909091,0.2
52,0.441012082862854,0.8713,0.82,0.16666666666666666,0.2
53,0.43901779441833494,0.8717,0.79,0.13333333333333333,0.2
54,0.4376866754055023,0.873,0.74,0.13636363636363635,0.3
55,0.4348666118144989,0.871,0.72,0.125,0.3
56,0.4337338932991028,0.8734,0.72,0.05,0.1
57,0.4329327505111694,0.8739,0.8,0.0,0.0
58,0.4339457432746887,0.8703,0.74,0.1,0.2
59,0.4298475788593292,0.8726,0.73,0.09523809523809523,0.2
60,0.42427080659866334,0.875,0.8,0.14285714285714285,0.2
61,0.42516726155281065,0.8743,0.74,0.0,0.0
62,0.4232650607585907,0.8741,0.77,0.0,0.0
63,0.4208243636608124,0.8754,0.83,0.0,0.0
64,0.4234169225692749,0.8753,0.79,0.0,0.0
65,0.42480842814445496,0.8769,0.78,0.125,0.2
66,0.42172133541107176,0.8758,0.77,0.0,0.0
67,0.4195650579929352,0.8768,0.72,0.05,0.1
68,0.4195397092819214,0.8771,0.66,0.0,0.0
69,0.4165885385990143,0.8769,0.76,0.0625,0.1
70,0.4165530123233795,0.8763,0.78,0.0,0.0
71,0.4139057343006134,0.877,0.75,0.0,0.0
72,0.4136104391098022,0.8775,0.76,0.0,0.0
73,0.4109801395893097,0.8786,0.81,0.0,0.0
74,0.4088088726758957,0.8792,0.78,0.0,0.0
75,0.4097588767528534,0.8798,0.79,0.0,0.0
76,0.4097588767528534,0.8798,0.76,0.0,0.0
77,0.4097588767528534,0.8798,0.8,0.0,0.0
78,0.4097588767528534,0.8798,0.8,0.0,0.0
79,0.41039254055023194,0.8771,0.81,0.0,0.0
80,0.4102767040014267,0.8784,0.84,0.125,0.1
81,0.4139721849918365,0.8761,0.85,0.14285714285714285,0.1
82,0.4124227140903473,0.878,0.82,0.1,0.1
83,0.4107255500793457,0.8783,0.74,0.05555555555555555,0.1
84,0.40862940216064453,0.8802,0.8,0.0,0.0
85,0.406054505777359,0.8801,0.76,0.15,0.3
86,0.40762961885929105,0.8776,0.79,0.13333333333333333,0.2
87,0.407142463517189,0.8781,0.74,0.1,0.2
88,0.40868664741516114,0.8791,0.7,0.08333333333333333,0.2
89,0.4085087302446365,0.8784,0.77,0.06666666666666667,0.1
90,0.41025123353004456,0.8801,0.73,0.09523809523809523,0.2
91,0.4133068850517273,0.8773,0.67,0.07407407407407407,0.2
92,0.4089033291339874,0.8775,0.74,0.05555555555555555,0.1
93,0.409360183763504,0.8784,0.7,0.08333333333333333,0.2
94,0.40390811026096346,0.8817,0.73,0.09523809523809523,0.2
95,0.40390811026096346,0.8817,0.66,0.07142857142857142,0.2
96,0.4048775818347931,0.8796,0.64,0.09375,0.3
97,0.4074037969589233,0.8798,0.55,0.07317073170731707,0.3
98,0.4040837302684784,0.8796,0.57,0.07692307692307693,0.3
99,0.4044620325088501,0.8789,0.68,0.07692307692307693,0.2
100,0.40572102460861204,0.8803,0.71,0.08695652173913043,0.2
