global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
0,4.12579581347741,0.011304729073356086,,,
1,4.12579581347741,0.011304729073356086,0.28,0.28,1.0
2,4.12579581347741,0.011304729073356086,0.28,0.28,1.0
3,4.12579581347741,0.011304729073356086,0.28,0.28,1.0
4,3.611873977834416,0.1668973461826122,1.0,1.0,1.0
5,2.879257046442493,0.3574185672652872,1.0,1.0,1.0
6,2.3629439410766686,0.4426381712988833,1.0,1.0,1.0
7,2.10693915666298,0.5103891749696965,1.0,1.0,1.0
8,1.9267137061348203,0.543031042872003,1.0,1.0,1.0
9,1.8532694840717545,0.5617289787918125,1.0,1.0,1.0
10,1.752809444469565,0.5820001203545301,1.0,1.0,1.0
11,1.7468824599019859,0.5815187022342959,1.0,1.0,1.0
12,1.7065621356664538,0.5946201525063831,1.0,1.0,1.0
13,1.6625619006163275,0.6026237287552763,1.0,1.0,1.0
14,1.6356407406825646,0.6103522089354642,1.0,1.0,1.0
15,1.5874812614126292,0.6196624915107073,1.0,1.0,1.0
16,1.5571039033776648,0.627562906733836,1.0,1.0,1.0
17,1.5444098036656282,0.6262046198946039,1.0,1.0,1.0
18,1.55368592091977,0.624046835105697,1.0,1.0,1.0
19,1.537617958298209,0.6340018740919681,1.0,1.0,1.0
20,1.4858802031375384,0.6407159375188054,1.0,1.0,1.0
21,1.5045263036038559,0.639968020082013,1.0,1.0,1.0
22,1.5085245527302529,0.6424868684610954,1.0,1.0,1.0
23,1.5179223876957322,0.6448595720536782,1.0,1.0,1.0
24,1.501821917162179,0.6475933392364365,1.0,1.0,1.0
25,1.4805220792205067,0.6520980373614849,1.0,1.0,1.0
26,1.5003775043408352,0.6532585989013351,1.0,1.0,1.0
27,1.5369954368141572,0.6502067518891362,1.0,1.0,1.0
28,1.4680593563124533,0.6604110966876714,1.0,1.0,1.0
29,1.5254263997853725,0.655020933091478,1.0,1.0,1.0
30,1.4841790636792829,0.6611246271158756,1.0,1.0,1.0
31,1.4554095262797508,0.6610472563465523,1.0,1.0,1.0
32,1.50088794791188,0.6668070802850683,1.0,1.0,1.0
33,1.4810773997503055,0.6655605512237477,1.0,1.0,1.0
34,1.4861188734598338,0.6687757365267402,1.0,1.0,1.0
35,1.4453420129665173,0.6693603156727388,1.0,1.0,1.0
36,1.4166463457072471,0.6752834779020486,1.0,1.0,1.0
37,1.427173116065842,0.6714493264444693,1.0,1.0,1.0
38,1.4893180925414469,0.664528940966103,1.0,1.0,1.0
39,1.433747543726259,0.6767965062799275,1.0,1.0,1.0
40,1.4411913083716952,0.6748020597818144,1.0,1.0,1.0
41,1.4378165907847626,0.6808713667976238,1.0,1.0,1.0
42,1.4173973761479393,0.6781204061105714,1.0,1.0,1.0
43,1.3909333079368498,0.6869492705655803,1.0,1.0,1.0
44,1.4017958755462339,0.6819717510724448,1.0,1.0,1.0
45,1.3994885999327145,0.686227143385229,1.0,1.0,1.0
46,1.407763589417749,0.6886256372342529,1.0,1.0,1.0
47,1.4395659325140726,0.686433465436758,1.0,1.0,1.0
48,1.4273565825310202,0.6875338497115789,1.0,1.0,1.0
49,1.3718207400724598,0.688874943046517,1.0,1.0,1.0
50,1.3632633906461897,0.6908092122796008,1.0,1.0,1.0
51,1.4717325092660438,0.6773295049130439,1.0,1.0,1.0
52,1.3599751959144406,0.6945573962157097,1.0,1.0,1.0
53,1.3448525848838606,0.6945573962157097,1.0,1.0,1.0
54,1.3508718857614714,0.6931733191200364,1.0,1.0,1.0
55,1.3774879863982967,0.6957953285248833,1.0,1.0,1.0
56,1.3758435334142114,0.691961177067304,1.0,1.0,1.0
57,1.4066890131737209,0.6857887090257301,1.0,1.0,1.0
58,1.3379102051209408,0.6982196126303483,1.0,1.0,1.0
59,1.362964776617782,0.6983313704082598,1.0,1.0,1.0
60,1.4102698105956473,0.6940759780954755,1.0,1.0,1.0
61,1.4177509812659477,0.6931647223678894,1.0,1.0,1.0
62,1.3409228196132668,0.7016583134891637,1.0,1.0,1.0
63,1.358041909714508,0.701503571950517,1.0,1.0,1.0
64,1.3658544457879156,0.6984861119469065,1.0,1.0,1.0
65,1.3658046943935627,0.7016927004977519,1.0,1.0,1.0
66,1.343009275272743,0.7031971321234838,1.0,1.0,1.0
67,1.3034099280661517,0.7082692158902366,1.0,1.0,1.0
68,1.3755403812199516,0.6999045760511678,1.0,1.0,1.0
69,1.3371139107522132,0.7054924649467431,1.0,1.0,1.0
70,1.3131494618919033,0.7076674432399439,1.0,1.0,1.0
71,1.3785478370182267,0.702793084772573,1.0,1.0,1.0
72,1.3205956942863593,0.7092836326435873,1.0,1.0,1.0
73,1.305208714631438,0.7082004418730603,1.0,1.0,1.0
74,1.2795065450572822,0.7086646664890005,1.0,1.0,1.0
75,1.2935669862101757,0.7147167800005158,1.0,1.0,1.0
76,1.2629279197351224,0.7119056420484341,1.0,1.0,1.0
77,1.2907118722818858,0.7124816244422857,1.0,1.0,1.0
78,1.2667793005080512,0.7152411818814852,1.0,1.0,1.0
79,1.2880629846466247,0.7128512847846084,1.0,1.0,1.0
80,1.3859403562399433,0.706799171273093,1.0,1.0,1.0
81,1.3054178498184674,0.7126019789723442,1.0,1.0,1.0
82,1.2923423230776654,0.712997429571108,1.0,1.0,1.0
83,1.2984903506641226,0.7165392914556881,1.0,1.0,1.0
84,1.2723451760329612,0.7150176663256622,1.0,1.0,1.0
85,1.3165966684667025,0.7106677097392605,1.0,1.0,1.0
86,1.3313566324812773,0.712558995211609,1.0,1.0,1.0
87,1.3203703386588086,0.713667976238577,1.0,1.0,1.0
88,1.3172717508732672,0.7127997042717261,1.0,1.0,1.0
89,1.249988844265906,0.7156882129931312,1.0,1.0,1.0
90,1.3364914754508115,0.7142439586324286,1.0,1.0,1.0
91,1.294183044651346,0.7183618029108603,1.0,1.0,1.0
92,1.283342127579735,0.7188088340225063,1.0,1.0,1.0
93,1.3121997268571948,0.7117079167490522,1.0,1.0,1.0
94,1.3329538962011818,0.713229541879078,1.0,1.0,1.0
95,1.2791429244527999,0.7227719367622912,1.0,1.0,1.0
96,1.326682337394805,0.711673529740464,1.0,1.0,1.0
97,1.231811675404928,0.7243709326616404,1.0,1.0,1.0
98,1.291976931203282,0.7216715524874703,1.0,1.0,1.0
99,1.2798240822770843,0.7212675051365595,1.0,1.0,1.0
100,1.2695133567371866,0.7243107553966112,1.0,1.0,1.0
