global-update-round,test-loss,test-accuracy
0,2.282744290161133,0.1205
1,2.282744290161133,0.1205
2,2.282744290161133,0.1205
3,2.282744290161133,0.1205
4,2.146714511489868,0.3081
5,1.9988583833694458,0.5292
6,1.8367415740966797,0.6463
7,1.6737877214431762,0.6982
8,1.5186259429931641,0.7202
9,1.3780321701049805,0.7403
10,1.254982746887207,0.7562
11,1.1473881593704223,0.7758
12,1.0560442617416381,0.7872
13,0.9798607501983643,0.8
14,0.9147892121315002,0.8085
15,0.8591960259437561,0.8151
16,0.8116735116004944,0.8218
17,0.770966419506073,0.8271
18,0.7349775411605834,0.8338
19,0.7044597732543946,0.8398
20,0.6765946677207947,0.842
21,0.6540237058639526,0.8441
22,0.6331010279655457,0.8467
23,0.6142114182472229,0.8496
24,0.597292566204071,0.8515
25,0.582127969789505,0.8548
26,0.5679384260177612,0.8569
27,0.5552598885536194,0.8574
28,0.5431708425521851,0.861
29,0.5321763573646545,0.8643
30,0.52225625872612,0.8659
31,0.5130108954429626,0.8672
32,0.5044120183467865,0.869
33,0.4963053048610687,0.8695
34,0.48890909523963927,0.8706
35,0.4820405646324158,0.8729
36,0.47545542759895326,0.8731
37,0.4694581149578094,0.8741
38,0.46360116057395934,0.8748
39,0.45833430490493776,0.8757
40,0.45833430490493776,0.8757
41,0.45314151515960693,0.8765
42,0.4486422369003296,0.8769
43,0.4486422369003296,0.8769
44,0.44402776470184324,0.8779
45,0.43936457171440124,0.8787
46,0.4354040824890137,0.8797
47,0.4315772367477417,0.8803
48,0.4276949352264404,0.8806
49,0.42419652647972106,0.8811
50,0.4207651061058044,0.8828
51,0.41762316694259644,0.8829
52,0.4146440073490143,0.8832
53,0.4117702802658081,0.8834
54,0.40856156964302065,0.8837
55,0.40611896777153017,0.8845
56,0.403661083316803,0.8856
57,0.4012608965396881,0.8864
58,0.3989832705020905,0.8864
59,0.39680863294601443,0.887
60,0.39440110116004945,0.8875
61,0.39225244731903075,0.8878
62,0.3904687259674072,0.888
63,0.3884966281414032,0.8891
64,0.386682089138031,0.8896
65,0.385015763092041,0.8889
66,0.3833041009426117,0.8899
67,0.38148383960723875,0.8902
68,0.3798632974624634,0.8906
69,0.37827383637428286,0.891
70,0.37667510919570923,0.8914
71,0.37541788930892944,0.8915
72,0.37382247462272644,0.8921
73,0.3722340485095978,0.8918
74,0.3706202416419983,0.8921
75,0.3695189250707626,0.8926
76,0.3681279797554016,0.8926
77,0.3671540650844574,0.8927
78,0.36615321769714354,0.8932
79,0.3650506313800812,0.8931
80,0.36404732370376586,0.8941
81,0.36292002034187315,0.8942
82,0.36209700911045073,0.8944
83,0.3611669609308243,0.8945
84,0.3600268258571625,0.895
85,0.3587820810556412,0.8951
86,0.35769444139003753,0.8957
87,0.3568152067422867,0.8962
88,0.35572027096748354,0.8961
89,0.35476166975498197,0.8955
90,0.35407109022140504,0.8968
91,0.3534213768005371,0.8975
92,0.3527095311641693,0.897
93,0.3527095311641693,0.897
94,0.35191076164245605,0.8978
95,0.3512703739643097,0.8981
96,0.3512703739643097,0.8981
97,0.35042714264392855,0.8981
98,0.3497403749465942,0.8985
99,0.3497403749465942,0.8985
100,0.3489105722665787,0.8991
