global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall,attack-success-rate
0,2.3174789833068847,0.1741,,,,0.001
1,2.3174789833068847,0.1741,0.28,0.28,1.0,0.001
2,2.3174789833068847,0.1741,0.28,0.28,1.0,0.001
3,2.3174789833068847,0.1741,0.28,0.28,1.0,0.001
4,2.1879040283203124,0.2039,0.52,0.2826086956521739,0.4642857142857143,0.7146
5,2.1007943893432617,0.1382,0.51,0.26666666666666666,0.42857142857142855,0.9674
6,1.9321528924942017,0.2664,0.53,0.28888888888888886,0.4642857142857143,0.8675
7,1.8372640029907226,0.3267,0.47,0.2549019607843137,0.4642857142857143,0.8044
8,1.719105697441101,0.3989,0.52,0.25,0.35714285714285715,0.7086
9,1.625626404953003,0.4242,0.51,0.23076923076923078,0.32142857142857145,0.7292
10,1.53319130859375,0.4783,0.49,0.2653061224489796,0.4642857142857143,0.6711
11,1.3990181522369385,0.579,0.58,0.26666666666666666,0.2857142857142857,0.5631
12,1.3345059619903565,0.5686,0.59,0.32432432432432434,0.42857142857142855,0.6395
13,1.2176004762649537,0.6263,0.6,0.34210526315789475,0.4642857142857143,0.5587
14,1.1528072254180908,0.6561,0.61,0.3103448275862069,0.32142857142857145,0.4797
15,1.1258086818695068,0.6424,0.59,0.25925925925925924,0.25,0.5212
16,1.1219318465232848,0.6303,0.57,0.2,0.17857142857142858,0.5808
17,1.0478008868217468,0.6707,0.62,0.25,0.17857142857142858,0.5284
18,1.0609088252067567,0.6435,0.6,0.2,0.14285714285714285,0.5835
19,0.973274669265747,0.6949,0.59,0.19047619047619047,0.14285714285714285,0.4747
20,0.9709695028305054,0.6891,0.63,0.15384615384615385,0.07142857142857142,0.499
21,0.9180727970123291,0.7135,0.63,0.2,0.10714285714285714,0.4615
22,0.9143218738555908,0.7152,0.64,0.3333333333333333,0.2857142857142857,0.4538
23,0.88703739528656,0.7305,0.64,0.2777777777777778,0.17857142857142858,0.4408
24,0.8767658982276917,0.727,0.63,0.2631578947368421,0.17857142857142858,0.4868
25,0.8526200132369995,0.7323,0.68,0.3888888888888889,0.25,0.5078
26,0.8012969240188599,0.7543,0.63,0.23529411764705882,0.14285714285714285,0.4551
27,0.7813288366317749,0.7615,0.71,0.46153846153846156,0.21428571428571427,0.4594
28,0.7962202729225158,0.7484,0.73,0.5384615384615384,0.25,0.4586
29,0.7761479368209839,0.7536,0.66,0.3125,0.17857142857142858,0.4649
30,0.7691595937728882,0.7621,0.71,0.46153846153846156,0.21428571428571427,0.4709
