global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall,attack-success-rate
0,2.3439324310302734,0.0936,,,,0.0004
1,2.3439324310302734,0.0936,0.28,0.28,1.0,0.0004
2,2.3439324310302734,0.0936,0.28,0.28,1.0,0.0004
3,2.3439324310302734,0.0936,0.28,0.28,1.0,0.0004
4,2.192595140075684,0.2029,0.6,0.35714285714285715,0.5357142857142857,0.4753
5,2.128628570175171,0.1433,0.51,0.23076923076923078,0.32142857142857145,0.9713
6,2.0389791915893554,0.1802,0.55,0.24242424242424243,0.2857142857142857,0.9462
7,1.8980128646850587,0.2328,0.58,0.25,0.25,0.8937
8,1.7387946954727174,0.3251,0.61,0.3333333333333333,0.39285714285714285,0.8351
9,1.6230228105545044,0.3834,0.62,0.32142857142857145,0.32142857142857145,0.8063
10,1.5089657104492187,0.4694,0.61,0.2608695652173913,0.21428571428571427,0.7663
11,1.38849557762146,0.5727,0.66,0.35,0.25,0.6891
12,1.2902744995117188,0.6203,0.68,0.3333333333333333,0.14285714285714285,0.6571
13,1.207613756942749,0.6577,0.67,0.2727272727272727,0.10714285714285714,0.63
14,1.13034594039917,0.6905,0.66,0.2857142857142857,0.14285714285714285,0.6097
15,1.0705563035011292,0.7055,0.67,0.3333333333333333,0.17857142857142858,0.6086
16,0.9986559707641601,0.7422,0.68,0.3,0.10714285714285714,0.5634
17,0.931487127494812,0.7688,0.69,0.36363636363636365,0.14285714285714285,0.5296
18,0.8928654682159424,0.7785,0.66,0.3125,0.17857142857142858,0.5502
19,0.8559758543968201,0.7882,0.66,0.2857142857142857,0.14285714285714285,0.5491
20,0.8140579916000367,0.802,0.7,0.4166666666666667,0.17857142857142858,0.5313
21,0.8075388275146484,0.7983,0.61,0.13333333333333333,0.07142857142857142,0.61
22,0.7495578731536865,0.8208,0.68,0.3333333333333333,0.14285714285714285,0.5367
23,0.7371810496330261,0.8183,0.66,0.2,0.07142857142857142,0.5828
24,0.7130003470420837,0.8207,0.65,0.29411764705882354,0.17857142857142858,0.587
25,0.7060783139228821,0.819,0.64,0.21428571428571427,0.10714285714285714,0.6421
26,0.6691642027854919,0.8361,0.68,0.35714285714285715,0.17857142857142858,0.6002
27,0.6454777686595917,0.8417,0.68,0.35714285714285715,0.17857142857142858,0.582
28,0.6263738924980163,0.8452,0.66,0.3125,0.17857142857142858,0.5834
29,0.6242624457359314,0.8443,0.65,0.3333333333333333,0.25,0.6359
30,0.605251929140091,0.8492,0.67,0.3333333333333333,0.17857142857142858,0.6326
31,0.5987423171043396,0.8492,0.67,0.2222222222222222,0.07142857142857142,0.6772
32,0.577818850851059,0.8551,0.64,0.3181818181818182,0.25,0.6547
33,0.5677176677703858,0.856,0.67,0.38095238095238093,0.2857142857142857,0.6669
34,0.566125920677185,0.8558,0.68,0.35714285714285715,0.17857142857142858,0.7256
35,0.5496875583648682,0.8617,0.65,0.34782608695652173,0.2857142857142857,0.7008
36,0.5398680203437806,0.8621,0.69,0.42105263157894735,0.2857142857142857,0.7073
37,0.5323415110588073,0.8659,0.72,0.5,0.32142857142857145,0.7247
38,0.5297982339859009,0.8626,0.67,0.38095238095238093,0.2857142857142857,0.7588
39,0.5210608427047729,0.8644,0.66,0.35,0.25,0.7596
40,0.5114034283638,0.8669,0.65,0.36,0.32142857142857145,0.7571
41,0.5123729403018952,0.8672,0.68,0.4,0.2857142857142857,0.7972
42,0.5044214096069336,0.8668,0.64,0.3,0.21428571428571427,0.7975
43,0.5015424127101898,0.8668,0.67,0.3684210526315789,0.25,0.8153
44,0.49771419186592103,0.867,0.64,0.3181818181818182,0.25,0.8354
45,0.48839067730903624,0.8704,0.7,0.45,0.32142857142857145,0.8341
46,0.49309236187934874,0.8688,0.6,0.3,0.32142857142857145,0.8804
47,0.48037898669242857,0.8717,0.65,0.3333333333333333,0.25,0.8627
48,0.46525451803207396,0.8754,0.71,0.47368421052631576,0.32142857142857145,0.819
49,0.4773030960559845,0.872,0.66,0.2857142857142857,0.14285714285714285,0.8946
50,0.466971914100647,0.8738,0.7,0.42857142857142855,0.21428571428571427,0.888
51,0.45385927085876465,0.8762,0.67,0.391304347826087,0.32142857142857145,0.8568
52,0.459860187292099,0.8739,0.66,0.375,0.32142857142857145,0.8965
53,0.45465505332946776,0.8749,0.59,0.30303030303030304,0.35714285714285715,0.8998
54,0.4563506808280945,0.8748,0.55,0.24242424242424243,0.2857142857142857,0.9213
55,0.45192395648956296,0.8739,0.55,0.20689655172413793,0.21428571428571427,0.9271
56,0.4371542707443237,0.8779,0.64,0.35714285714285715,0.35714285714285715,0.9063
57,0.4356681795120239,0.8764,0.67,0.3684210526315789,0.25,0.9144
58,0.43568473467826846,0.8768,0.65,0.3157894736842105,0.21428571428571427,0.9285
59,0.4339582515716553,0.8775,0.63,0.2631578947368421,0.17857142857142858,0.9372
60,0.4346392737865448,0.8767,0.58,0.18181818181818182,0.14285714285714285,0.9447
61,0.4306515974521637,0.879,0.6,0.2857142857142857,0.2857142857142857,0.9446
62,0.42429925870895385,0.8803,0.63,0.3448275862068966,0.35714285714285715,0.9356
