global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
0,2.329632600402832,0.059,,,
1,2.329632600402832,0.059,0.28,0.28,1.0
2,2.329632600402832,0.059,0.28,0.28,1.0
3,2.329632600402832,0.059,0.28,0.28,1.0
4,2.1964825958251954,0.265,0.67,0.4444444444444444,0.7142857142857143
5,2.0652098670959473,0.4718,0.74,0.5238095238095238,0.7857142857142857
6,1.935401741218567,0.5512,0.75,0.5405405405405406,0.7142857142857143
7,1.815245484161377,0.5977,0.71,0.4838709677419355,0.5357142857142857
8,1.6896860677719117,0.6358,0.75,0.5454545454545454,0.6428571428571429
9,1.5654819343566895,0.6674,0.72,0.5,0.7142857142857143
10,1.4576673156738282,0.6878,0.73,0.5142857142857142,0.6428571428571429
11,1.361368447303772,0.7066,0.81,0.7368421052631579,0.5
12,1.2756320852279663,0.7246,0.79,0.6521739130434783,0.5357142857142857
13,1.1950121458053589,0.7375,0.83,0.7391304347826086,0.6071428571428571
14,1.1251067039489746,0.752,0.81,0.6956521739130435,0.5714285714285714
15,1.0661739596366882,0.7638,0.78,0.625,0.5357142857142857
16,1.018607278060913,0.7748,0.78,0.7142857142857143,0.35714285714285715
17,0.9706129552841186,0.7843,0.82,0.75,0.5357142857142857
18,0.9236619590759277,0.7949,0.86,0.8181818181818182,0.6428571428571429
19,0.8916876993179321,0.8026,0.8,0.8333333333333334,0.35714285714285715
20,0.8613850832939148,0.809,0.83,1.0,0.39285714285714285
21,0.8342056338310242,0.8142,0.81,0.9090909090909091,0.35714285714285715
22,0.8033613489151001,0.8202,0.82,0.7272727272727273,0.5714285714285714
23,0.7765378269195556,0.8252,0.82,0.7272727272727273,0.5714285714285714
24,0.7515747742652893,0.8307,0.83,0.7391304347826086,0.6071428571428571
25,0.730566541671753,0.8356,0.79,0.6521739130434783,0.5357142857142857
26,0.7140213314056396,0.8407,0.77,0.6190476190476191,0.4642857142857143
27,0.6991415703773498,0.845,0.81,0.7647058823529411,0.4642857142857143
28,0.685117466878891,0.8469,0.81,0.8,0.42857142857142855
