global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
47,0.446538273191452,0.8717,0.6,0.125,0.07142857142857142
48,0.44241912121772764,0.8719,0.61,0.17647058823529413,0.10714285714285714
49,0.43746238403320314,0.8719,0.6,0.125,0.07142857142857142
50,0.43656908798217775,0.8698,0.61,0.17647058823529413,0.10714285714285714
51,0.432632705783844,0.8722,0.6,0.125,0.07142857142857142
52,0.42882885951995847,0.8729,0.63,0.2631578947368421,0.17857142857142858
53,0.42656762337684634,0.8767,0.66,0.3125,0.17857142857142858
54,0.42238509550094605,0.8762,0.65,0.26666666666666666,0.14285714285714285
55,0.42226625294685366,0.8772,0.65,0.23076923076923078,0.10714285714285714
56,0.4208961709976196,0.8783,0.7,0.4,0.14285714285714285
57,0.41768212881088257,0.8787,0.67,0.3076923076923077,0.14285714285714285
58,0.41555347447395324,0.8791,0.66,0.2857142857142857,0.14285714285714285
59,0.41307358245849607,0.8812,0.63,0.23529411764705882,0.14285714285714285
60,0.41283733954429624,0.8806,0.59,0.11764705882352941,0.07142857142857142
61,0.41177335109710694,0.8794,0.61,0.17647058823529413,0.10714285714285714
62,0.4092569961071014,0.8805,0.66,0.3125,0.17857142857142858
63,0.40757535104751585,0.8797,0.69,0.36363636363636365,0.14285714285714285
64,0.4030148654937744,0.8829,0.65,0.0,0.0
65,0.4015747214794159,0.8828,0.66,0.2,0.07142857142857142
66,0.4015747214794159,0.8828,0.58,0.23076923076923078,0.21428571428571427
67,0.3993611252784729,0.883,0.69,0.42105263157894735,0.2857142857142857
68,0.3999539072036743,0.8826,0.68,0.35714285714285715,0.17857142857142858
69,0.3995300718784332,0.8815,0.57,0.2222222222222222,0.21428571428571427
70,0.39965282084941867,0.8836,0.62,0.2727272727272727,0.21428571428571427
71,0.4003756494522095,0.8836,0.67,0.3333333333333333,0.17857142857142858
72,0.39754646525383,0.8831,0.68,0.3888888888888889,0.25
73,0.3947565894603729,0.8831,0.68,0.3888888888888889,0.25
74,0.3946470531463623,0.8841,0.7,0.4375,0.25
75,0.39148807322978973,0.8854,0.66,0.35,0.25
76,0.3898621638536453,0.8863,0.63,0.2857142857142857,0.21428571428571427
77,0.3894661542892456,0.8858,0.7,0.42857142857142855,0.21428571428571427
78,0.3884904745578766,0.8861,0.71,0.47058823529411764,0.2857142857142857
79,0.3873994015693665,0.8858,0.66,0.3125,0.17857142857142858
80,0.38693141860961916,0.8871,0.72,0.5,0.25
81,0.38650688910484315,0.8868,0.56,0.3,0.42857142857142855
82,0.38684313869476317,0.8854,0.67,0.41379310344827586,0.42857142857142855
83,0.3862444519281387,0.8858,0.6,0.3125,0.35714285714285715
84,0.38691751341819763,0.8865,0.61,0.2962962962962963,0.2857142857142857
85,0.3838499512672424,0.8875,0.65,0.3793103448275862,0.39285714285714285
86,0.3840489838838577,0.8859,0.7,0.45,0.32142857142857145
87,0.3815093204975128,0.8861,0.7,0.45454545454545453,0.35714285714285715
88,0.38047549514770507,0.8874,0.69,0.44,0.39285714285714285
89,0.37915853090286256,0.8877,0.7,0.4444444444444444,0.2857142857142857
90,0.3794709653377533,0.8895,0.71,0.47058823529411764,0.2857142857142857
91,0.3794709653377533,0.8895,0.65,0.34782608695652173,0.2857142857142857
92,0.3801260876655579,0.888,0.66,0.375,0.32142857142857145
93,0.376249587392807,0.8893,0.7,0.4444444444444444,0.2857142857142857
94,0.37733051552772523,0.8891,0.67,0.35294117647058826,0.21428571428571427
95,0.37650517580509185,0.8885,0.63,0.2631578947368421,0.17857142857142858
96,0.37407077078819273,0.8888,0.62,0.2916666666666667,0.25
97,0.3736828981161118,0.8887,0.6,0.22727272727272727,0.17857142857142858
98,0.3736828981161118,0.8887,0.56,0.16666666666666666,0.14285714285714285
99,0.3717029482126236,0.8897,0.55,0.16,0.14285714285714285
100,0.37121994755268095,0.891,0.61,0.28,0.25
