global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall,attack-success-rate
0,2.372752116394043,0.0962,,,,0.0334
1,2.372752116394043,0.0962,0.28,0.28,1.0,0.0334
2,2.372752116394043,0.0962,0.28,0.28,1.0,0.0334
3,2.372752116394043,0.0962,0.28,0.28,1.0,0.0334
4,2.2100368270874022,0.229,0.86,0.6666666666666666,1.0,0.0417
5,2.050565241241455,0.4033,0.77,0.5510204081632653,0.9642857142857143,0.0991
6,1.8889609844207764,0.5405,0.81,0.6,0.9642857142857143,0.1285
7,1.7233939279556274,0.6263,0.83,0.627906976744186,0.9642857142857143,0.1286
8,1.5558630821228028,0.682,0.88,0.7,1.0,0.1342
9,1.4118206340789794,0.7134,0.91,0.7567567567567568,1.0,0.1252
10,1.281452180480957,0.7409,0.86,0.6666666666666666,1.0,0.126
11,1.1699630725860595,0.7599,0.87,0.6923076923076923,0.9642857142857143,0.1256
12,1.0728446303367616,0.7783,0.93,0.8,1.0,0.1195
13,0.9977764179229737,0.7882,0.95,0.8484848484848485,1.0,0.1156
14,0.9330312582969665,0.7946,0.94,0.8235294117647058,1.0,0.1096
15,0.8736325958251953,0.8029,0.95,0.8484848484848485,1.0,0.11
16,0.8248248859405518,0.8127,0.97,0.9310344827586207,0.9642857142857143,0.1107
17,0.7834527057647706,0.8197,0.95,0.8709677419354839,0.9642857142857143,0.1098
18,0.748134797000885,0.8235,0.93,0.8387096774193549,0.9285714285714286,0.1117
19,0.7189493124008178,0.8307,0.93,0.8620689655172413,0.8928571428571429,0.1154
20,0.7244637483596802,0.8206,0.83,0.7894736842105263,0.5357142857142857,0.1492
21,0.681507851600647,0.8331,0.91,0.8275862068965517,0.8571428571428571,0.1284
22,0.6529156682014465,0.8401,0.89,0.7575757575757576,0.8928571428571429,0.1199
23,0.6411702589988708,0.842,0.84,0.7,0.75,0.1279
24,0.6389989153861999,0.8403,0.84,0.8,0.5714285714285714,0.1422
25,0.6268623971462249,0.8431,0.83,0.7391304347826086,0.6071428571428571,0.1464
26,0.6112222936630249,0.8464,0.83,0.7037037037037037,0.6785714285714286,0.1459
27,0.5798271109104156,0.8538,0.91,0.8275862068965517,0.8571428571428571,0.1273
28,0.5730402581214905,0.8552,0.91,0.9130434782608695,0.75,0.1318
29,0.5618799238204956,0.8575,0.85,0.7096774193548387,0.7857142857142857,0.131
30,0.56618085231781,0.8531,0.84,0.75,0.6428571428571429,0.1438
31,0.5663898888111114,0.8524,0.79,0.6521739130434783,0.5357142857142857,0.1525
32,0.5368379236221313,0.8613,0.87,0.7419354838709677,0.8214285714285714,0.1342
33,0.5199181569099426,0.8648,0.93,0.8620689655172413,0.8928571428571429,0.1263
34,0.5069210869789124,0.867,0.98,0.9642857142857143,0.9642857142857143,0.1213
35,0.4987489167690277,0.8683,0.94,0.8666666666666667,0.9285714285714286,0.1194
36,0.4981373990058899,0.8662,0.89,0.7931034482758621,0.8214285714285714,0.1274
37,0.5103246761322021,0.8634,0.87,0.8947368421052632,0.6071428571428571,0.1479
38,0.5221445878982544,0.8574,0.81,0.7368421052631579,0.5,0.1642
39,0.5099670014381409,0.8634,0.86,0.8181818181818182,0.6428571428571429,0.1585
40,0.523344187259674,0.8567,0.81,0.7368421052631579,0.5,0.183
