global-update-round,test-loss,test-accuracy
0,0.6974205267547133,0.4870463962118108
1,0.6974205267547133,0.4870463962118108
2,0.6974205267547133,0.4870463962118108
3,0.6974205267547133,0.4870463962118108
4,0.5369390810642695,0.7784910986659381
5,0.490689973831611,0.7827710239949005
6,0.466349462404856,0.7893275053499067
7,0.45140486428338483,0.7962482356690798
8,0.440723651930624,0.8015753767700223
9,0.43269950848635724,0.8088603560533625
10,0.42651272110994826,0.8151436506852434
11,0.4220620873401775,0.8174657378318081
12,0.41830796296167844,0.8210626963529573
13,0.41478691618662794,0.8229750034148341
14,0.41267565294013986,0.8248873104767108
15,0.4108911288141178,0.826298775212858
16,0.40910071127782593,0.8269362109001502
17,0.407304016069512,0.8274825843464008
18,0.40579403451420115,0.8276647088284843
19,0.4045587081876179,0.8284387378773391
20,0.4038304316673492,0.8296680781314029
21,0.401760609093593,0.8296225470108819
22,0.40030687654169833,0.8301689204571324
23,0.3984378570145349,0.8308974183854665
24,0.3979490884409974,0.8306242316623412
25,0.39702551854371604,0.8315803851932796
26,0.3964842840312028,0.8310795428675499
27,0.39608495424219653,0.8313982607111962
28,0.3957592753532919,0.8320812275190093
29,0.39623840132117005,0.8317169785548423
30,0.39530714419143953,0.8322178208805718
31,0.39504050739540003,0.831808040795884
32,0.3943170102975768,0.8324910076036971
33,0.39426721495498224,0.8322633520010927
34,0.39351367509707574,0.832900787688385
35,0.39283133447590907,0.8332195055320312
36,0.3912890106039295,0.8337203478577607
37,0.39084422327274454,0.8331284432909893
38,0.3902841848802334,0.833265036652552
39,0.3897351338032604,0.8327641943268224
40,0.3895698027907567,0.8330373810499476
41,0.3886944641372423,0.8337658789782817
42,0.3883673096866831,0.8336748167372399
43,0.38751812877428365,0.8351773437144289
44,0.3877973467286632,0.8337658789782817
45,0.3883232343491595,0.832900787688385
46,0.38750843731903156,0.8335382233756773
47,0.3871343004374058,0.8335382233756773
48,0.38609771800595916,0.8343577835450531
49,0.38642353955738556,0.8334926922551564
50,0.38552678697927617,0.8346765013886992
51,0.3851666401216677,0.8346309702681783
52,0.3847058078486406,0.8349952192323453
53,0.38486039740017886,0.8352228748349497
54,0.38455156732201495,0.8348586258707826
55,0.3845928862832725,0.8349496881118245
56,0.38411079477602755,0.8349041569913036
57,0.3836780443535864,0.8355415926785958
58,0.3834805944298849,0.8352228748349497
59,0.38335624119137196,0.8359513727632837
60,0.3835284951681627,0.8359513727632837
61,0.3831604404516333,0.8356781860401584
62,0.38271629285471515,0.8355871237991167
63,0.38310693403804247,0.8357237171606793
64,0.3831764949245737,0.8353139370759914
65,0.3820318806634403,0.8364977462095342
66,0.3820243318164598,0.8365888084505759
67,0.38203651774902786,0.8366798706916178
68,0.38205748108497917,0.8363156217274507
69,0.38200974873667537,0.8364066839684925
70,0.3823203209650048,0.8364066839684925
71,0.3821373929613976,0.8370441196557847
72,0.3818221614806209,0.8372262441378683
73,0.38148359763233114,0.8365432773300551
74,0.3809653767491659,0.8372717752583891
75,0.38090109487529317,0.8371351818968265
76,0.38081929175975204,0.837681555343077
77,0.3812361711449014,0.8363156217274507
78,0.3821611448926352,0.8348586258707826
79,0.38272790857141464,0.8346309702681783
80,0.3824591086719855,0.8354049993170332
81,0.3825331261611422,0.8355415926785958
82,0.3812344808621479,0.8355871237991167
83,0.3817194266619537,0.8351773437144289
84,0.38127025029255773,0.8357237171606793
85,0.3808292758783421,0.8360879661248464
86,0.37972355724786827,0.8370441196557847
87,0.3806615697986381,0.8360424350043254
88,0.3812330001332919,0.8359969038838045
89,0.38069942384742517,0.8366798706916178
90,0.38171272050301486,0.8359058416427628
91,0.379651510590104,0.8370441196557847
92,0.38019734569213126,0.8366343395710969
93,0.3799255198969496,0.8365888084505759
94,0.3794605860167154,0.8374083686199517
95,0.3794076377477161,0.8368164640531803
96,0.3794748099977156,0.8363611528479716
97,0.38020380065560866,0.835860310522242
98,0.38016152083371685,0.8355415926785958
99,0.3786084663562369,0.8379547420662022
100,0.3794584133605165,0.8368164640531803
