global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall
0,2.3432683643341066,0.1069,,,
1,2.3432683643341066,0.1069,0.28,0.28,1.0
2,2.3432683643341066,0.1069,0.28,0.28,1.0
3,2.3432683643341066,0.1069,0.28,0.28,1.0
4,2.1541401630401613,0.2743,0.5,0.28,0.5
5,1.9983177417755127,0.4356,0.53,0.28888888888888886,0.4642857142857143
6,1.8546677896499635,0.5086,0.58,0.3055555555555556,0.39285714285714285
7,1.6975664222717286,0.5511,0.61,0.3225806451612903,0.35714285714285715
8,1.5413605375289916,0.5974,0.61,0.3103448275862069,0.32142857142857145
9,1.3956474342346192,0.6692,0.66,0.375,0.32142857142857145
10,1.270647047805786,0.7156,0.66,0.3333333333333333,0.21428571428571427
11,1.1843100791931152,0.7183,0.71,0.47058823529411764,0.2857142857142857
12,1.1101895729064941,0.723,0.65,0.34782608695652173,0.2857142857142857
13,1.0412378937721252,0.7365,0.69,0.4,0.21428571428571427
14,0.975208240890503,0.7477,0.67,0.38095238095238093,0.2857142857142857
15,0.9214310606002808,0.7587,0.65,0.3157894736842105,0.21428571428571427
16,0.8818549777984619,0.7743,0.67,0.35294117647058826,0.21428571428571427
17,0.8470001361846924,0.782,0.71,0.45454545454545453,0.17857142857142858
18,0.8470001361846924,0.782,0.69,0.2857142857142857,0.07142857142857142
19,0.801200302028656,0.7989,0.67,0.3333333333333333,0.17857142857142858
20,0.7683041712760925,0.8008,0.66,0.25,0.10714285714285714
21,0.7412174768447876,0.7997,0.71,0.47368421052631576,0.32142857142857145
22,0.7231562391281128,0.8044,0.66,0.3125,0.17857142857142858
23,0.705348523902893,0.8023,0.67,0.3076923076923077,0.14285714285714285
24,0.6850360244750977,0.8126,0.67,0.3333333333333333,0.17857142857142858
25,0.6661855367660523,0.818,0.62,0.2727272727272727,0.21428571428571427
26,0.6463341192245483,0.8247,0.64,0.2777777777777778,0.17857142857142858
27,0.6380034393310546,0.8219,0.61,0.17647058823529413,0.10714285714285714
28,0.6134960570812226,0.8259,0.62,0.08333333333333333,0.03571428571428571
29,0.5995652579307557,0.8316,0.61,0.0,0.0
30,0.5862880246639252,0.8365,0.62,0.08333333333333333,0.03571428571428571
