global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall,attack-success-rate
0,0.6457039320213256,0.714292218731503,,,,0.009197286345216956
1,0.5691527891304521,0.7785366297864591,0.7555555555555555,0.625,0.38461538461538464,0.009516004188863088
2,0.5270620632740457,0.7977507626462688,0.7333333333333333,0.6666666666666666,0.15384615384615385,0.4220279561079998
3,0.49741731569078,0.810863725356281,0.7777777777777778,0.8,0.3076923076923077,0.4740700268633611
4,0.4935168294216643,0.8212448208350408,0.7555555555555555,1.0,0.15384615384615385,0.6398943678003916
5,0.4799957609738949,0.8222465054865,0.7555555555555555,1.0,0.15384615384615385,0.65956381186541
6,0.4748667513027503,0.8229750034148341,0.7111111111111111,0,0.0,0.6974457041387788
7,0.47125846749201383,0.8224286299685836,0.7111111111111111,0,0.0,0.7183444884578609
8,0.4662714852111313,0.8227018166917088,0.7111111111111111,0,0.0,0.7281792104903702
9,0.46665040807190344,0.8211992897145198,0.7111111111111111,0,0.0,0.7461640030961162
10,0.46067169360361565,0.8214269453171242,0.7333333333333333,1.0,0.07692307692307693,0.7453899740472613
11,0.46242069504394867,0.8207439785093111,0.7111111111111111,0,0.0,0.7605063060601921
12,0.46242069504394867,0.8207439785093111,0.7333333333333333,1.0,0.07692307692307693,0.7605063060601921
13,0.44830300020606,0.8250694349587944,0.7333333333333333,1.0,0.07692307692307693,0.7386968993306925
14,0.4543337126125139,0.8226562855711879,0.7111111111111111,0,0.0,0.7589582479624823
15,0.44671569886398854,0.8251604971998361,0.7111111111111111,0,0.0,0.7525383599690388
16,0.4498900905178907,0.8227018166917088,0.7111111111111111,0,0.0,0.7633292355324864
17,0.4497059944228212,0.8231115967763967,0.7111111111111111,0,0.0,0.7685653143923872
18,0.44590181740549467,0.8239766880662933,0.7111111111111111,0,0.0,0.7653781359559259
19,0.4511116395875719,0.8210626963529573,0.7111111111111111,0,0.0,0.7796749077994809
20,0.4511116395875719,0.8210626963529573,0.7111111111111111,0,0.0,0.7796749077994809
21,0.4393689719585156,0.8271638665027546,0.7111111111111111,0,0.0,0.7658334471611347
22,0.441035730484996,0.8264808996949415,0.7111111111111111,0,0.0,0.7753494513499978
23,0.4367668614037749,0.8278468333105677,0.7333333333333333,1.0,0.07692307692307693,0.7725265218777034
24,0.43376500564309106,0.8284387378773391,0.7111111111111111,0,0.0,0.7701589036106179
25,0.4427220949800767,0.8255247461640031,0.7111111111111111,0,0.0,0.7874607294085507
26,0.43340787899297145,0.8280744889131721,0.7111111111111111,0,0.0,0.7768064472066658
27,0.4385768747262408,0.8271638665027546,0.7111111111111111,0,0.0,0.7871875426854255
28,0.43271680315275884,0.8289395802030688,0.7111111111111111,0,0.0,0.7810863725356281
29,0.42777911575582084,0.8286208623594227,0.7111111111111111,0,0.0,0.7763966671219779
30,0.42967570032658964,0.8287119246004644,0.7111111111111111,0,0.0,0.7841369576105268
31,0.43035676998990713,0.8286208623594227,0.7111111111111111,0,0.0,0.7886900696626143
32,0.4224129362314314,0.8312161362291126,0.7333333333333333,1.0,0.07692307692307693,0.7782179119428129
33,0.42349274071742615,0.8303965760597368,0.7111111111111111,0,0.0,0.7844101443336521
34,0.42349274071742615,0.8303965760597368,0.7333333333333333,1.0,0.07692307692307693,0.7844101443336521
35,0.4249835847825869,0.830715293903383,0.7111111111111111,0,0.0,0.7903747211218868
36,0.4255390700456772,0.8303055138186951,0.7111111111111111,0,0.0,0.7957473933433502
37,0.4228721623515592,0.8306242316623412,0.7111111111111111,0,0.0,0.7934708373173064
38,0.41975698595690075,0.8312616673496335,0.7111111111111111,0,0.0,0.7915129991349087
39,0.4210786111681686,0.8312161362291126,0.7111111111111111,0,0.0,0.7972499203205391
40,0.42454223118697676,0.8303055138186951,0.7111111111111111,0,0.0,0.8064016755452351
41,0.41908269440254453,0.8315803851932796,0.7333333333333333,1.0,0.07692307692307693,0.7999817875517916
42,0.42167344944608326,0.8313982607111962,0.7111111111111111,0,0.0,0.8084505759686745
43,0.419213569973551,0.8309429495059873,0.7111111111111111,0,0.0,0.8068569867504439
44,0.4230887624011721,0.8308518872649456,0.7111111111111111,0,0.0,0.8155534307699313
45,0.4176249180379387,0.8310340117470291,0.7111111111111111,0,0.0,0.8103628830305514
46,0.4184038452897378,0.8308063561444247,0.7333333333333333,1.0,0.07692307692307693,0.8137777170696171
47,0.4140833105344251,0.8317625096753631,0.7111111111111111,0,0.0,0.8082684514865911
48,0.41548805152578,0.8317169785548423,0.7333333333333333,1.0,0.07692307692307693,0.8135955925875336
49,0.4138673500019698,0.8319901652779675,0.7111111111111111,0,0.0,0.8142330282748258
50,0.41531885585916045,0.8325820698447389,0.7333333333333333,1.0,0.07692307692307693,0.8175568000728498
51,0.4153881495492747,0.831808040795884,0.7111111111111111,0,0.0,0.8212448208350408
52,0.4148992476706263,0.831808040795884,0.7555555555555555,1.0,0.15384615384615385,0.8232937212584802
53,0.41518690433787914,0.832172289760051,0.7111111111111111,0,0.0,0.8260711196102536
54,0.40866661505995944,0.834039065701407,0.7111111111111111,0,0.0,0.8177844556754542
55,0.40972759434582295,0.834039065701407,0.7111111111111111,0,0.0,0.8208805718708737
56,0.4102739983610631,0.8341301279424487,0.7111111111111111,0,0.0,0.8257979328871283
57,0.4135508775895603,0.8336748167372399,0.7111111111111111,0,0.0,0.8346309702681783
58,0.4135176900880929,0.8326731320857806,0.7111111111111111,0,0.0,0.8372717752583891
59,0.41036419416230563,0.8334016300141146,0.7111111111111111,0,0.0,0.8338114100988026
60,0.41211976832620095,0.8333105677730729,0.7111111111111111,0,0.0,0.8385466466329736
61,0.40759914807053593,0.8348130947502618,0.7111111111111111,0,0.0,0.8326276009652598
62,0.4086851162027478,0.8343122524245322,0.7111111111111111,0,0.0,0.8362700906069298
63,0.4091892185114785,0.8349952192323453,0.7111111111111111,0,0.0,0.8408232026590174
64,0.4127466958798938,0.833265036652552,0.7111111111111111,0,0.0,0.8489732732322542
65,0.4095030601236418,0.8335837544961981,0.7111111111111111,0,0.0,0.8455584391931885
66,0.4069518203189973,0.8341756590629695,0.7111111111111111,0,0.0,0.8437827254928744
67,0.4058622627621308,0.8343577835450531,0.7111111111111111,0,0.0,0.8445112234212084
68,0.40404743135005283,0.8355415926785958,0.7111111111111111,0,0.0,0.8437827254928744
69,0.4064512683118252,0.8348586258707826,0.7111111111111111,0,0.0,0.8491553977143378
70,0.4062306271633674,0.8349041569913036,0.7111111111111111,0,0.0,0.8511587670172563
71,0.4086746910049014,0.8341301279424487,0.6888888888888889,0.0,0.0,0.854573601056322
72,0.4014326454332464,0.835496061558075,0.7333333333333333,1.0,0.07692307692307693,0.8436916632518326
73,0.4014326454332464,0.835496061558075,0.7333333333333333,1.0,0.07692307692307693,0.8436916632518326
74,0.4032440505565985,0.8350407503528662,0.7555555555555555,1.0,0.15384615384615385,0.8490188043527751
75,0.40267105108618123,0.8349496881118245,0.7333333333333333,1.0,0.07692307692307693,0.8504758002094431
76,0.40584854284379507,0.8346309702681783,0.7333333333333333,1.0,0.07692307692307693,0.8554386923462186
77,0.4024698656666872,0.8350407503528662,0.7333333333333333,1.0,0.07692307692307693,0.8524791695123617
78,0.40120233427993546,0.8353139370759914,0.7111111111111111,0,0.0,0.8517962027045486
79,0.4026220052700271,0.8351773437144289,0.7111111111111111,0,0.0,0.8572599371670537
80,0.40184144826554774,0.8353594681965123,0.7333333333333333,1.0,0.07692307692307693,0.8572599371670537
81,0.40087096517335596,0.8348130947502618,0.7111111111111111,0,0.0,0.8573965305286163
82,0.40062188565912876,0.8349041569913036,0.7111111111111111,0,0.0,0.8586258707826799
83,0.4054134195903793,0.8344488457860948,0.7111111111111111,0,0.0,0.868141874971543
84,0.4024988128932367,0.8349952192323453,0.7111111111111111,0,0.0,0.8653189454992487
85,0.40084876757102744,0.8352684059554706,0.7111111111111111,0,0.0,0.8631789828347676
86,0.3989791933947322,0.8361790283658881,0.7111111111111111,0,0.0,0.8619951737012248
87,0.4015994775611694,0.8355415926785958,0.7111111111111111,0,0.0,0.8679142193689386
88,0.39884925182793945,0.8362700906069298,0.7111111111111111,0,0.0,0.8659108500660201
89,0.4005003714938147,0.8355415926785958,0.7111111111111111,0,0.0,0.8690069662614397
90,0.3981840582388496,0.8364066839684925,0.7111111111111111,0,0.0,0.8675955015252925
91,0.3985514680973326,0.8356326549196376,0.7111111111111111,0,0.0,0.8700541820334199
92,0.3997157734339123,0.835450530437554,0.7111111111111111,0,0.0,0.8732413604698812
93,0.399376051220657,0.8346765013886992,0.7111111111111111,0,0.0,0.8724218003005054
