global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall,attack-success-rate
35,0.5311544638633728,0.8639,0.75,1.0,0.10714285714285714,0.6914
36,0.5305383708000183,0.8619,0.72,0,0.0,0.7339
37,0.5140140177726745,0.865,0.75,1.0,0.10714285714285714,0.7114
38,0.5118141194343567,0.8639,0.73,1.0,0.03571428571428571,0.7471
39,0.5031701120376587,0.8665,0.74,1.0,0.07142857142857142,0.7492
40,0.4927886245727539,0.8685,0.76,0.8333333333333334,0.17857142857142858,0.7392
41,0.4911944157600403,0.8679,0.75,1.0,0.10714285714285714,0.7757
42,0.48711917524337767,0.8705,0.77,1.0,0.17857142857142858,0.7888
43,0.4848923861980438,0.8693,0.76,1.0,0.14285714285714285,0.8153
44,0.47369161024093626,0.8737,0.77,1.0,0.17857142857142858,0.7911
45,0.47406357274055483,0.8726,0.77,1.0,0.17857142857142858,0.8265
46,0.4733331516265869,0.8713,0.79,1.0,0.25,0.8455
47,0.4670305212974548,0.8719,0.74,1.0,0.07142857142857142,0.8525
48,0.46130964050292966,0.8729,0.76,1.0,0.14285714285714285,0.853
49,0.45617934103012087,0.874,0.74,1.0,0.07142857142857142,0.8533
50,0.4551889347553253,0.8743,0.76,1.0,0.14285714285714285,0.8697
51,0.4513820215702057,0.8737,0.73,1.0,0.03571428571428571,0.876
52,0.44923565764427187,0.8742,0.73,1.0,0.03571428571428571,0.8862
53,0.44412156267166136,0.8748,0.75,1.0,0.10714285714285714,0.8821
54,0.44280985116958615,0.8755,0.74,1.0,0.07142857142857142,0.8931
55,0.44278704919815065,0.8755,0.74,1.0,0.07142857142857142,0.9044
56,0.43438410968780516,0.8786,0.73,1.0,0.03571428571428571,0.8973
57,0.42835326404571533,0.8794,0.76,1.0,0.14285714285714285,0.8877
58,0.42909883642196656,0.8799,0.74,1.0,0.07142857142857142,0.9064
59,0.42659574947357176,0.8796,0.75,0.8,0.14285714285714285,0.9141
60,0.42403215599060057,0.88,0.72,0,0.0,0.914
61,0.42017327146530153,0.8808,0.73,1.0,0.03571428571428571,0.9088
62,0.4234483455657959,0.8799,0.74,1.0,0.07142857142857142,0.9257
63,0.4148302188873291,0.8819,0.78,1.0,0.21428571428571427,0.9085
64,0.41377906737327574,0.8818,0.77,1.0,0.17857142857142858,0.9138
65,0.4120439072608948,0.8843,0.76,1.0,0.14285714285714285,0.9235
66,0.41138118615150454,0.8835,0.74,1.0,0.07142857142857142,0.9296
67,0.4074350429534912,0.885,0.76,1.0,0.14285714285714285,0.9273
68,0.4085136334896088,0.8834,0.74,1.0,0.07142857142857142,0.9366
69,0.405371896648407,0.8842,0.75,1.0,0.10714285714285714,0.9357
70,0.40769345436096194,0.8846,0.73,1.0,0.03571428571428571,0.9477
71,0.4066010473251343,0.8841,0.75,1.0,0.10714285714285714,0.9505
72,0.4013207248687744,0.8866,0.72,0,0.0,0.9456
73,0.39974701828956605,0.8864,0.75,1.0,0.10714285714285714,0.9491
74,0.39807685775756835,0.8876,0.73,1.0,0.03571428571428571,0.9514
75,0.39720402522087095,0.8894,0.74,1.0,0.07142857142857142,0.9543
76,0.39637967648506167,0.8883,0.77,1.0,0.17857142857142858,0.9561
77,0.3932482264995575,0.8882,0.75,1.0,0.10714285714285714,0.9568
78,0.39434642748832704,0.8895,0.73,1.0,0.03571428571428571,0.9652
79,0.39138146586418154,0.8902,0.75,1.0,0.10714285714285714,0.9636
80,0.3865737351894379,0.8906,0.76,1.0,0.14285714285714285,0.9571
81,0.3835186452150345,0.8918,0.76,1.0,0.14285714285714285,0.9556
82,0.3835186452150345,0.8918,0.76,1.0,0.14285714285714285,0.9556
83,0.38702622866630554,0.891,0.76,1.0,0.14285714285714285,0.9682
84,0.3843086054325104,0.8905,0.74,1.0,0.07142857142857142,0.9669
85,0.3802254333496094,0.8926,0.74,1.0,0.07142857142857142,0.9632
86,0.38272373678684235,0.8929,0.74,1.0,0.07142857142857142,0.9717
87,0.3814152157306671,0.8922,0.76,1.0,0.14285714285714285,0.9709
88,0.3796086539506912,0.8923,0.78,1.0,0.21428571428571427,0.9678
89,0.37993345365524295,0.892,0.75,0.8,0.14285714285714285,0.9694
90,0.37793704488277435,0.8927,0.77,1.0,0.17857142857142858,0.9685
91,0.37544174897670746,0.8935,0.75,1.0,0.10714285714285714,0.9668
92,0.37459402575492856,0.8934,0.74,1.0,0.07142857142857142,0.9674
93,0.3769210497379303,0.893,0.73,1.0,0.03571428571428571,0.9735
94,0.37505006406307223,0.8927,0.74,1.0,0.07142857142857142,0.9741
95,0.37387596783638,0.894,0.75,1.0,0.10714285714285714,0.9751
96,0.3715017021894455,0.894,0.76,1.0,0.14285714285714285,0.9727
97,0.3715017021894455,0.894,0.76,1.0,0.14285714285714285,0.9727
98,0.3713489855289459,0.8928,0.73,1.0,0.03571428571428571,0.9755
99,0.3706359770298004,0.8939,0.74,1.0,0.07142857142857142,0.9755
