global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall,attack-success-rate
0,2.320727892303467,0.125,,,,0.0347
1,2.1662923488616945,0.1995,0.8,0.9,0.32142857142857145,0.7309
2,2.0525850730896,0.208,0.76,0.7,0.25,0.9109
3,1.9030958919525147,0.3,0.8,0.9,0.32142857142857145,0.8467
4,1.750649200630188,0.4044,0.79,1.0,0.25,0.7593
5,1.5936127882003783,0.5197,0.81,0.9090909090909091,0.35714285714285715,0.6243
6,1.4756422338485717,0.5633,0.77,0.7777777777777778,0.25,0.5852
7,1.3555490158081054,0.6237,0.77,0.6923076923076923,0.32142857142857145,0.5105
8,1.249532804107666,0.6631,0.79,0.8181818181818182,0.32142857142857145,0.4596
9,1.1645801048278808,0.6822,0.8,0.9,0.32142857142857145,0.434
10,1.1138180387496948,0.6852,0.76,1.0,0.14285714285714285,0.4674
11,1.030354179573059,0.7149,0.79,1.0,0.25,0.409
12,0.9875164011955261,0.7225,0.76,0.8333333333333334,0.17857142857142858,0.4264
13,0.9507786832809448,0.7339,0.74,1.0,0.07142857142857142,0.4589
14,0.9129117206573486,0.7416,0.72,0,0.0,0.4766
15,0.8646063976287842,0.7628,0.76,1.0,0.14285714285714285,0.4621
16,0.8399065214157104,0.7656,0.76,1.0,0.14285714285714285,0.4921
17,0.8006715915679932,0.7854,0.74,0.75,0.10714285714285714,0.4757
18,0.788214016342163,0.7842,0.73,0.6666666666666666,0.07142857142857142,0.522
19,0.7552447329521179,0.7975,0.74,1.0,0.07142857142857142,0.5021
20,0.728836827468872,0.8082,0.77,1.0,0.17857142857142858,0.5038
21,0.719782594203949,0.8058,0.72,0.5,0.03571428571428571,0.5415
22,0.6931550035476685,0.8188,0.76,1.0,0.14285714285714285,0.5319
23,0.6885751763343811,0.8144,0.73,1.0,0.03571428571428571,0.5713
24,0.6694148578643799,0.8205,0.73,1.0,0.03571428571428571,0.5785
25,0.6462816081047058,0.8309,0.75,1.0,0.10714285714285714,0.5828
26,0.6377992808818818,0.8299,0.73,1.0,0.03571428571428571,0.6131
27,0.620917761707306,0.8354,0.73,1.0,0.03571428571428571,0.6146
28,0.620917761707306,0.8354,0.73,1.0,0.03571428571428571,0.6146
29,0.6063246593952178,0.8399,0.74,1.0,0.07142857142857142,0.6227
30,0.5954300125598907,0.844,0.71,0.0,0.0,0.6518
31,0.5862684317588807,0.8454,0.73,1.0,0.03571428571428571,0.6748
32,0.5769837320804596,0.8464,0.77,1.0,0.17857142857142858,0.6791
33,0.5693389090538025,0.8495,0.73,0.6666666666666666,0.07142857142857142,0.7129
34,0.5493439723491669,0.8533,0.76,0.8333333333333334,0.17857142857142858,0.6725
35,0.5499567120552064,0.8515,0.74,0.75,0.10714285714285714,0.7293
36,0.5394487061500549,0.8548,0.75,1.0,0.10714285714285714,0.734
37,0.5349360180854797,0.8561,0.74,1.0,0.07142857142857142,0.7641
38,0.5278280504226684,0.8581,0.75,1.0,0.10714285714285714,0.7855
39,0.5219106043338776,0.8598,0.74,1.0,0.07142857142857142,0.7986
40,0.5105470688343048,0.8633,0.73,1.0,0.03571428571428571,0.7896
41,0.5146426078796387,0.8602,0.72,0,0.0,0.8364
42,0.5017140037536622,0.8645,0.72,0,0.0,0.8247
43,0.4937405222892761,0.8654,0.74,1.0,0.07142857142857142,0.8265
44,0.491028195142746,0.866,0.75,1.0,0.10714285714285714,0.8453
45,0.491028195142746,0.866,0.75,1.0,0.10714285714285714,0.8453
46,0.4815241945266724,0.8695,0.75,1.0,0.10714285714285714,0.8337
47,0.4852057912826538,0.8656,0.73,1.0,0.03571428571428571,0.8766
48,0.4785411912918091,0.8689,0.72,0,0.0,0.8836
49,0.4708548020839691,0.8706,0.73,1.0,0.03571428571428571,0.8812
50,0.46741783452033997,0.8718,0.73,1.0,0.03571428571428571,0.8911
51,0.4701139293670654,0.8694,0.72,0.5,0.03571428571428571,0.9124
52,0.4627689203262329,0.8715,0.74,1.0,0.07142857142857142,0.9096
53,0.4605168218612671,0.8727,0.72,0,0.0,0.9167
54,0.4605168218612671,0.8727,0.73,1.0,0.03571428571428571,0.9167
55,0.45508620414733886,0.8729,0.75,1.0,0.10714285714285714,0.9128
56,0.4475549778461456,0.876,0.77,1.0,0.17857142857142858,0.9079
57,0.44531069250106814,0.8759,0.74,1.0,0.07142857142857142,0.9163
58,0.4481467432975769,0.8745,0.74,1.0,0.07142857142857142,0.9337
59,0.44297477684020997,0.8764,0.74,1.0,0.07142857142857142,0.9318
60,0.44038237881660464,0.8763,0.73,0.6666666666666666,0.07142857142857142,0.9346
61,0.4341877074241638,0.8772,0.78,1.0,0.21428571428571427,0.9259
62,0.4339446608543396,0.8784,0.74,1.0,0.07142857142857142,0.9357
63,0.4293556722640991,0.8813,0.75,1.0,0.10714285714285714,0.9335
64,0.4250618403673172,0.8805,0.74,1.0,0.07142857142857142,0.9345
65,0.4250168790817261,0.8816,0.76,1.0,0.14285714285714285,0.9424
66,0.4225139492034912,0.8811,0.74,1.0,0.07142857142857142,0.9464
67,0.4149399827003479,0.8834,0.77,1.0,0.17857142857142858,0.9388
68,0.4149399827003479,0.8834,0.73,1.0,0.03571428571428571,0.9388
69,0.4168539252758026,0.8826,0.74,1.0,0.07142857142857142,0.9478
70,0.4166751702070236,0.8829,0.76,1.0,0.14285714285714285,0.953
71,0.41342204184532166,0.883,0.76,1.0,0.14285714285714285,0.9514
72,0.4121606840133667,0.8823,0.74,1.0,0.07142857142857142,0.9535
73,0.4121606840133667,0.8823,0.76,1.0,0.14285714285714285,0.9535
74,0.41063754694461824,0.8839,0.75,1.0,0.10714285714285714,0.9547
75,0.41275780506134035,0.883,0.73,1.0,0.03571428571428571,0.9614
76,0.4107055825710297,0.8837,0.72,0,0.0,0.9608
77,0.40416642122268676,0.8858,0.73,1.0,0.03571428571428571,0.9541
78,0.4060586485862732,0.8846,0.74,0.75,0.10714285714285714,0.9641
79,0.4060586485862732,0.8846,0.73,1.0,0.03571428571428571,0.9641
80,0.40764301238059997,0.8852,0.72,0,0.0,0.9704
81,0.40389749970436095,0.8854,0.72,0,0.0,0.9658
82,0.40288346595764163,0.887,0.73,0.6666666666666666,0.07142857142857142,0.968
83,0.40216829907894136,0.8854,0.74,1.0,0.07142857142857142,0.9714
84,0.40143146085739134,0.8846,0.73,1.0,0.03571428571428571,0.9755
