global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall,attack-success-rate
0,0.8629512414305673,0.21613622911259847,,,,0.9956745435505168
1,0.604554646545891,0.7591859035650868,0.7111111111111111,0.5,0.15384615384615385,0.3282793789555161
2,0.528623776417832,0.792469152665847,0.8,0.8333333333333334,0.38461538461538464,0.26098438282566133
3,0.5033735639925337,0.8025770614214816,0.7555555555555555,1.0,0.15384615384615385,0.4871374584528525
4,0.5037964987297807,0.7962482356690798,0.6888888888888889,0.0,0.0,0.6430815462368529
5,0.4912764508395401,0.7991622273824159,0.7111111111111111,0,0.0,0.6614761189272867
6,0.47578682178889325,0.8076310157992989,0.7111111111111111,0,0.0,0.6616582434093703
7,0.47578682178889325,0.8076310157992989,0.7111111111111111,0,0.0,0.6616582434093703
8,0.47724429372283694,0.8044893684833584,0.7111111111111111,0,0.0,0.70477621454264
9,0.47276685980724,0.8061740199426308,0.7111111111111111,0,0.0,0.7127441606337932
10,0.4694589172746783,0.8084050448481537,0.7111111111111111,0,0.0,0.7243090652460957
11,0.46304084596502343,0.8092246050175295,0.7333333333333333,1.0,0.07692307692307693,0.7191185175067158
12,0.4719288776097052,0.80353321495242,0.7111111111111111,0,0.0,0.7514000819560169
13,0.4673688116769661,0.8033055593498156,0.7111111111111111,0,0.0,0.7535400446204981
14,0.45893007461769475,0.8104539452715931,0.7111111111111111,0,0.0,0.7488958703273687
15,0.45200220578812034,0.814915995082639,0.7111111111111111,0,0.0,0.7445248827573646
16,0.45489123053972563,0.8125028456950325,0.7111111111111111,0,0.0,0.7553612894413332
17,0.4470680602254782,0.8172380822292037,0.7111111111111111,0,0.0,0.7463005964576789
18,0.4470680602254782,0.8172380822292037,0.7111111111111111,0,0.0,0.7463005964576789
19,0.44886443699958006,0.8168738332650366,0.7111111111111111,0,0.0,0.7575012521058143
20,0.45061077832991114,0.8151891818057643,0.7111111111111111,0,0.0,0.7642853890634248
21,0.444468934272301,0.8201520739425397,0.7111111111111111,0,0.0,0.759459090288212
22,0.4454226822321822,0.8205163229067067,0.7111111111111111,0,0.0,0.7672449118972818
23,0.4398444930001349,0.8220643810044165,0.7111111111111111,0,0.0,0.762054364157902
24,0.43878901656661934,0.822610754450667,0.7111111111111111,0,0.0,0.7667440695715522
25,0.43514124135558996,0.8253881528024405,0.7111111111111111,0,0.0,0.7662432272458225
26,0.43593211487299954,0.8247507171151482,0.7111111111111111,0,0.0,0.772663115239266
27,0.43160048079546026,0.8277102399490052,0.7111111111111111,0,0.0,0.7693393434412421
28,0.43797910560302566,0.8239766880662933,0.7111111111111111,0,0.0,0.7864590447570915
29,0.43507713657777414,0.825934526248691,0.7111111111111111,0,0.0,0.7869598870828212
30,0.43443606891240416,0.826298775212858,0.7111111111111111,0,0.0,0.7898283476756363
31,0.43381869581799437,0.8272093976232755,0.7111111111111111,0,0.0,0.7944725219687656
32,0.42902434932259065,0.8282566133952557,0.7111111111111111,0,0.0,0.7918772480990757
33,0.4317943540605339,0.8272093976232755,0.7111111111111111,0,0.0,0.8008924099622091
34,0.42225746139500664,0.8305331694212995,0.7111111111111111,0,0.0,0.7896917543140737
35,0.4275723948741618,0.8292127669261941,0.7111111111111111,0,0.0,0.8044438373628375
36,0.41851739145685446,0.8315348540727587,0.7111111111111111,0,0.0,0.7918317169785548
37,0.4231944117819422,0.8305787005418204,0.7111111111111111,0,0.0,0.8073578290761736
38,0.4179243858853949,0.8316259163138005,0.7111111111111111,0,0.0,0.803897463916587
39,0.4179243858853949,0.8316259163138005,0.7111111111111111,0,0.0,0.803897463916587
40,0.4191013978912016,0.8315348540727587,0.7111111111111111,0,0.0,0.8091790738970086
41,0.41937236732045563,0.8311706051085918,0.7111111111111111,0,0.0,0.8146428083595137
42,0.4179952308214661,0.8318535719164049,0.7111111111111111,0,0.0,0.8162819286982652
43,0.41562330970856215,0.8324910076036971,0.7111111111111111,0,0.0,0.8164185220598279
44,0.41464517972282944,0.8322633520010927,0.7111111111111111,0,0.0,0.8191959204116013
45,0.41394485819618193,0.833629285616719,0.7111111111111111,0,0.0,0.8211992897145198
46,0.41298217336613585,0.8343122524245322,0.7111111111111111,0,0.0,0.8233392523790011
47,0.4123810672295396,0.8343577835450531,0.7111111111111111,0,0.0,0.8271183353822338
48,0.4090275107275477,0.8355871237991167,0.7111111111111111,0,0.0,0.8237945635842098
