global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall,attack-success-rate
0,2.360730962371826,0.0785,,,,0.015
1,2.225913987350464,0.1334,0.75,0.6666666666666666,0.21428571428571427,0.772
2,2.1148231563568114,0.1343,0.76,0.5909090909090909,0.4642857142857143,0.969
3,2.0190809936523437,0.1826,0.74,0.6666666666666666,0.14285714285714285,0.9652
4,1.8934247756958007,0.2614,0.75,1.0,0.10714285714285714,0.9003
5,1.7658508373260497,0.3345,0.72,0.5,0.10714285714285714,0.8362
6,1.62837502784729,0.4393,0.77,1.0,0.17857142857142858,0.7628
7,1.51662373046875,0.5009,0.76,1.0,0.14285714285714285,0.7236
8,1.3986461791992189,0.5808,0.76,0.8333333333333334,0.17857142857142858,0.6538
9,1.3015177352905274,0.6273,0.75,1.0,0.10714285714285714,0.6066
10,1.3015177352905274,0.6273,0.75,1.0,0.10714285714285714,0.6066
11,1.217599380493164,0.6626,0.76,1.0,0.14285714285714285,0.5824
12,1.1347592081069946,0.6949,0.77,1.0,0.17857142857142858,0.5509
13,1.0657431849479675,0.7148,0.76,1.0,0.14285714285714285,0.5321
14,1.0133210905075074,0.7259,0.76,1.0,0.14285714285714285,0.5369
15,0.9474133674621582,0.7516,0.76,1.0,0.14285714285714285,0.497
16,0.9102118848800659,0.7586,0.73,1.0,0.03571428571428571,0.5158
17,0.8884496386528015,0.76,0.72,0,0.0,0.5633
18,0.8415156744003296,0.7819,0.72,0,0.0,0.5435
19,0.8134664999008179,0.7868,0.72,0,0.0,0.5603
20,0.7798760945320129,0.7977,0.74,1.0,0.07142857142857142,0.5516
21,0.7608441568374634,0.801,0.73,1.0,0.03571428571428571,0.5808
22,0.7367957478523255,0.8083,0.73,1.0,0.03571428571428571,0.5837
23,0.7048807538986206,0.8172,0.73,1.0,0.03571428571428571,0.5689
24,0.6987464752197265,0.8153,0.73,1.0,0.03571428571428571,0.612
25,0.6638910892486573,0.8292,0.76,1.0,0.14285714285714285,0.572
26,0.6603918908119202,0.8264,0.74,1.0,0.07142857142857142,0.6171
27,0.6442960878372193,0.8311,0.74,1.0,0.07142857142857142,0.6397
28,0.6264929710388184,0.8376,0.75,1.0,0.10714285714285714,0.6356
29,0.6151062643051147,0.8395,0.74,1.0,0.07142857142857142,0.6593
30,0.6020782817840576,0.8414,0.76,1.0,0.14285714285714285,0.669
31,0.5876404941558838,0.8435,0.75,1.0,0.10714285714285714,0.6744
32,0.5766213417053223,0.8448,0.76,1.0,0.14285714285714285,0.6842
33,0.5697828916549683,0.8463,0.77,1.0,0.17857142857142858,0.7102
34,0.5632602065086365,0.849,0.75,1.0,0.10714285714285714,0.7366
35,0.5582850439071655,0.8503,0.72,0,0.0,0.7624
36,0.5472953767299652,0.8527,0.73,1.0,0.03571428571428571,0.7672
37,0.5419478754997253,0.8533,0.73,1.0,0.03571428571428571,0.7891
38,0.5314500187873841,0.8565,0.73,1.0,0.03571428571428571,0.7955
39,0.522456702709198,0.861,0.73,1.0,0.03571428571428571,0.7971
40,0.5201301052093505,0.8609,0.73,1.0,0.03571428571428571,0.8249
41,0.516302515411377,0.8612,0.73,1.0,0.03571428571428571,0.8458
42,0.516302515411377,0.8612,0.75,1.0,0.10714285714285714,0.8458
43,0.49925377769470214,0.8662,0.76,1.0,0.14285714285714285,0.8179
44,0.49461270847320554,0.8663,0.75,1.0,0.10714285714285714,0.829
45,0.4886295741558075,0.8681,0.75,0.8,0.14285714285714285,0.8378
46,0.48114132223129275,0.8698,0.75,1.0,0.10714285714285714,0.8442
47,0.48199510865211487,0.8703,0.74,1.0,0.07142857142857142,0.8724
48,0.4755354206085205,0.8707,0.74,1.0,0.07142857142857142,0.8729
49,0.47506507863998415,0.8708,0.73,1.0,0.03571428571428571,0.8931
50,0.47008537282943724,0.871,0.74,1.0,0.07142857142857142,0.8965
51,0.4611574131965637,0.874,0.76,1.0,0.14285714285714285,0.8852
52,0.459474969291687,0.8745,0.75,1.0,0.10714285714285714,0.9057
53,0.45606832590103147,0.875,0.73,1.0,0.03571428571428571,0.9146
54,0.4518505620956421,0.8764,0.74,1.0,0.07142857142857142,0.9185
55,0.4470643013000488,0.878,0.74,1.0,0.07142857142857142,0.9234
56,0.4470643013000488,0.878,0.75,1.0,0.10714285714285714,0.9234
57,0.4459094449043274,0.8763,0.73,1.0,0.03571428571428571,0.9306
58,0.439538254737854,0.877,0.73,1.0,0.03571428571428571,0.9253
59,0.4363453814983368,0.8789,0.73,1.0,0.03571428571428571,0.9328
60,0.4309470338821411,0.8808,0.74,1.0,0.07142857142857142,0.93
61,0.4340621298313141,0.8786,0.75,1.0,0.10714285714285714,0.9472
62,0.42815942611694335,0.8805,0.76,1.0,0.14285714285714285,0.9403
63,0.42443196449279785,0.88,0.75,1.0,0.10714285714285714,0.942
64,0.425262460231781,0.8801,0.74,1.0,0.07142857142857142,0.9511
65,0.42252497277259826,0.8798,0.76,1.0,0.14285714285714285,0.9553
66,0.4176996385097504,0.8825,0.76,1.0,0.14285714285714285,0.9532
67,0.41798638067245486,0.8819,0.73,1.0,0.03571428571428571,0.9609
68,0.4124045512199402,0.8833,0.74,1.0,0.07142857142857142,0.9584
69,0.4157140868663788,0.8827,0.73,1.0,0.03571428571428571,0.9703
70,0.40757415862083435,0.8848,0.75,1.0,0.10714285714285714,0.9594
71,0.406856730890274,0.8855,0.74,1.0,0.07142857142857142,0.9633
72,0.4078779713153839,0.8851,0.74,1.0,0.07142857142857142,0.97
73,0.4057595682144165,0.8852,0.77,1.0,0.17857142857142858,0.9709
74,0.4050408881187439,0.884,0.74,1.0,0.07142857142857142,0.9737
75,0.3998700798034668,0.887,0.74,1.0,0.07142857142857142,0.9736
76,0.40300630731582643,0.8856,0.74,1.0,0.07142857142857142,0.9808
77,0.39794004187583926,0.8874,0.75,1.0,0.10714285714285714,0.9784
78,0.39600564312934877,0.8875,0.73,1.0,0.03571428571428571,0.9761
79,0.39556985006332396,0.8857,0.74,1.0,0.07142857142857142,0.9786
80,0.39429530575275423,0.8876,0.72,0,0.0,0.9808
81,0.3915106680393219,0.8871,0.73,1.0,0.03571428571428571,0.9771
82,0.39220479097366334,0.8869,0.72,0,0.0,0.9806
83,0.3911357710838318,0.8876,0.72,0,0.0,0.9813
84,0.3884678032398224,0.8882,0.76,1.0,0.14285714285714285,0.9779
85,0.39079596176147463,0.8859,0.74,1.0,0.07142857142857142,0.9859
86,0.38781174521446227,0.8859,0.75,1.0,0.10714285714285714,0.9853
87,0.3850258059501648,0.888,0.76,1.0,0.14285714285714285,0.9851
88,0.38309899854660034,0.8888,0.73,1.0,0.03571428571428571,0.9859
89,0.37964021592140196,0.8902,0.73,1.0,0.03571428571428571,0.9838
90,0.3820501289606094,0.8885,0.73,1.0,0.03571428571428571,0.9864
91,0.38194014420509337,0.8896,0.73,1.0,0.03571428571428571,0.9865
92,0.37916239442825317,0.8898,0.75,1.0,0.10714285714285714,0.985
93,0.37999529819488526,0.8884,0.77,1.0,0.17857142857142858,0.9879
94,0.37786758468151094,0.8897,0.73,1.0,0.03571428571428571,0.9886
95,0.3758840163707733,0.89,0.75,1.0,0.10714285714285714,0.9863
96,0.37631107273101805,0.8902,0.75,1.0,0.10714285714285714,0.9888
97,0.37474608685970306,0.8906,0.76,1.0,0.14285714285714285,0.988
98,0.37474608685970306,0.8906,0.74,1.0,0.07142857142857142,0.988
