global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall,attack-success-rate
0,4.137195253216831,0.013238998306439827,,,,0.0
1,3.4826756867088133,0.2678662001495835,0.7,0.4444444444444444,0.2857142857142857,0.2976023658261909
2,3.4826756867088133,0.2678662001495835,0.73,0.52,0.4642857142857143,0.2976023658261909
3,2.766447947501079,0.37765532181941663,0.78,1.0,0.21428571428571427,0.1714536248205428
4,2.2648828196779522,0.4570463278973204,0.76,0.75,0.21428571428571427,0.14017004375746842
5,2.014956727531322,0.5123234442027802,0.74,0.75,0.10714285714285714,0.11010720149927357
6,1.8758275831307192,0.5387068765420424,0.74,1.0,0.07142857142857142,0.10502652098037361
7,1.7700830351390902,0.5671535293965939,0.74,1.0,0.07142857142857142,0.09321458353034223
8,1.7025106166111146,0.5814499282171196,0.73,1.0,0.03571428571428571,0.09354126011192972
9,1.670552613940715,0.5900810673727466,0.74,1.0,0.07142857142857142,0.09321458353034223
10,1.6152902917988277,0.6035779682435976,0.76,1.0,0.14285714285714285,0.07908152300061037
11,1.6083374159860568,0.6083405689330571,0.73,1.0,0.03571428571428571,0.09145224934019927
12,1.5662868845371898,0.6187512357831212,0.76,1.0,0.14285714285714285,0.07993260146316722
13,1.5412127965397813,0.6235826104897569,0.77,1.0,0.17857142857142858,0.08708509924950354
14,1.5153909643891128,0.6320590081067373,0.75,1.0,0.10714285714285714,0.08401605873301067
15,1.5041346386140737,0.6356954342649347,0.77,1.0,0.17857142857142858,0.07410400350747487
16,1.4827904381860275,0.6402860999114535,0.75,1.0,0.10714285714285714,0.08086964744719445
17,1.4858987009250753,0.6430542541027999,0.75,1.0,0.10714285714285714,0.08196143496986838
18,1.4536826592016074,0.6474471944499368,0.72,0,0.0,0.08019910077972542
19,1.453921461224635,0.6497425272731961,0.75,1.0,0.10714285714285714,0.08204740249133877
20,1.4200315568516861,0.6566199289908272,0.74,1.0,0.07142857142857142,0.07795534846934828
21,1.4128234992620814,0.6597147597637613,0.73,1.0,0.03571428571428571,0.08154019411466348
22,1.39099255890236,0.66430542541028,0.73,1.0,0.03571428571428571,0.07021827153701332
23,1.3793748660614051,0.6655863414801888,0.74,1.0,0.07142857142857142,0.07089741495662938
24,1.3729176666127803,0.6685780112273583,0.72,0,0.0,0.07647670710005759
25,1.3608981601519012,0.6714837134530575,0.73,0.6666666666666666,0.07142857142857142,0.07465419564488536
26,1.3627456128922637,0.6724465496935258,0.73,1.0,0.03571428571428571,0.07801552573437755
27,1.3432714063619928,0.6762978946553992,0.71,0.0,0.0,0.08049139035272473
28,1.3432714063619928,0.6762978946553992,0.72,0,0.0,0.08049139035272473
29,1.3307014714500895,0.6790746455988927,0.71,0.0,0.0,0.07251360436027268
30,1.3429229421636835,0.679341144915451,0.74,1.0,0.07142857142857142,0.07434471256759197
31,1.320185279257539,0.6829517808172073,0.76,1.0,0.14285714285714285,0.0663411363186988
32,1.325991020052768,0.6838458430404993,0.74,1.0,0.07142857142857142,0.07645951359576351
33,1.3389134286894415,0.6836825047497056,0.74,1.0,0.07142857142857142,0.07441348658476828
34,1.3396240358598699,0.6841381326134987,0.73,1.0,0.03571428571428571,0.07933942556502153
35,1.301281270323889,0.6897776020219561,0.74,1.0,0.07142857142857142,0.07179147717992143
36,1.298440662890143,0.6913851946734524,0.76,1.0,0.14285714285714285,0.07214394401795002
37,1.290220468780076,0.6931561256157424,0.75,1.0,0.10714285714285714,0.07062231888792414
38,1.2897691478187983,0.693302270402242,0.73,0.6666666666666666,0.07142857142857142,0.07094899546951162
39,1.281405696893656,0.6958211187813245,0.74,1.0,0.07142857142857142,0.06487968845370219
